Freq.	V(vo)
Step Information: Run=1  (Run: 1/100)
1.68702397557104e+004	(1.70788664533394e+000dB,-1.62658020075513e+002°)
1.72631981201147e+004	(1.54981472889121e+000dB,-1.65831789201788e+002°)
1.76653096606676e+004	(1.41556135990590e+000dB,-1.68135326478497e+002°)
1.80767875822307e+004	(1.30299761675210e+000dB,-1.69881617477118e+002°)
1.84978500558444e+004	(1.20842477292599e+000dB,-1.71251895011224e+002°)
1.89287203344058e+004	(1.12840686521255e+000dB,-1.72357479596269e+002°)
1.93696268710396e+004	(1.06012768987949e+000dB,-1.73270190900924e+002°)
1.98208034402278e+004	(1.00136393729503e+000dB,-1.74038300246804e+002°)
2.02824892617594e+004	(9.50376482662323e-001dB,-1.74695387122131e+002°)
2.07549291275680e+004	(9.05802353492626e-001dB,-1.75265502936452e+002°)
2.12383735315241e+004	(8.66566299720136e-001dB,-1.75766311463911e+002°)
2.17330788022496e+004	(8.31812787633835e-001dB,-1.76211069750130e+002°)
2.22393072390275e+004	(8.00854828051957e-001dB,-1.76609917929673e+002°)
2.27573272508755e+004	(7.73135675286022e-001dB,-1.76970742750738e+002°)
2.32874134988607e+004	(7.48200094411389e-001dB,-1.77299770061349e+002°)
2.38298470417284e+004	(7.25672678259066e-001dB,-1.77601980282236e+002°)
2.43849154849229e+004	(7.05241358201103e-001dB,-1.77881405476080e+002°)
2.49529131330801e+004	(6.86644758251268e-001dB,-1.78141345501566e+002°)
2.55341411460712e+004	(6.69662412154228e-001dB,-1.78384527793443e+002°)
2.61289076986823e+004	(6.54107129837577e-001dB,-1.78613227174163e+002°)
2.67375281440123e+004	(6.39818990851780e-001dB,-1.78829356874494e+002°)
2.73603251806772e+004	(6.26660579732859e-001dB,-1.79034538511571e+002°)
2.79976290239096e+004	(6.14513177238632e-001dB,-1.79230156481620e+002°)
2.86497775806430e+004	(6.03273693253486e-001dB,-1.79417400667272e+002°)
2.93171166286742e+004	(5.92852179656416e-001dB,-1.79597300284077e+002°)
2.99999999999999e+004	(5.83169800106552e-001dB,-1.79770750937574e+002°)
3.06987897684225e+004	(5.74157162385081e-001dB,-1.79938536427404e+002°)
3.14138564415269e+004	(5.65752940387302e-001dB,1.79898653549533e+002°)
3.21455791571281e+004	(5.57902729024286e-001dB,1.79740208924536e+002°)
3.28943458842954e+004	(5.50558087568770e-001dB,1.79585587344424e+002°)
3.36605536290588e+004	(5.43675736366352e-001dB,1.79434304306671e+002°)
3.44446086449064e+004	(5.37216879061611e-001dB,1.79285924942792e+002°)
3.52469266481858e+004	(5.31146628093408e-001dB,1.79140057136995e+002°)
3.60679330385222e+004	(5.25433515586642e-001dB,1.78996345733193e+002°)
3.69080631243713e+004	(5.20049075201035e-001dB,1.78854467634245e+002°)
3.77677623538249e+004	(5.14967483210273e-001dB,1.78714127636637e+002°)
3.86474865507939e+004	(5.10165249238207e-001dB,1.78575054874484e+002°)
3.95477021566921e+004	(5.05620948799854e-001dB,1.78436999770850e+002°)
4.04688864777495e+004	(5.01314991176471e-001dB,1.78299731413404e+002°)
4.14115279380864e+004	(4.97229417268094e-001dB,1.78163035286565e+002°)
4.23761263386825e+004	(4.93347722971262e-001dB,1.78026711304401e+002°)
4.33631931223777e+004	(4.89654704365157e-001dB,1.77890572098264e+002°)
4.43732516450461e+004	(4.86136321592194e-001dB,1.77754441520991e+002°)
4.54068374530861e+004	(4.82779578813575e-001dB,1.77618153335914e+002°)
4.64644985673743e+004	(4.79572418028277e-001dB,1.77481550064082e+002°)
4.75467957738332e+004	(4.76503624882699e-001dB,1.77344481967403e+002°)
4.86543029207677e+004	(4.73562744878103e-001dB,1.77206806148911e+002°)
4.97876072231266e+004	(4.70740008618840e-001dB,1.77068385754243e+002°)
5.09473095738521e+004	(4.68026264939120e-001dB,1.76929089260863e+002°)
5.21340248624810e+004	(4.65412920912194e-001dB,1.76788789843526e+002°)
5.33483823011675e+004	(4.62891887883910e-001dB,1.76647364806189e+002°)
5.45910257582993e+004	(4.60455532790600e-001dB,1.76504695071956e+002°)
5.58626140998858e+004	(4.58096634120275e-001dB,1.76360664723842e+002°)
5.71638215388972e+004	(4.55808341961600e-001dB,1.76215160590136e+002°)
5.84953379927411e+004	(4.53584141656052e-001dB,1.76068071868977e+002°)
5.98578694490661e+004	(4.51417820631625e-001dB,1.75919289787510e+002°)
6.12521383400856e+004	(4.49303438048551e-001dB,1.75768707291554e+002°)
6.26788839256209e+004	(4.47235296932935e-001dB,1.75616218762273e+002°)
6.41388626850667e+004	(4.45207918513924e-001dB,1.75461719756788e+002°)
6.56328487184863e+004	(4.43216018512821e-001dB,1.75305106770029e+002°)
6.71616341570499e+004	(4.41254485162924e-001dB,1.75146277015489e+002°)
6.87260295830329e+004	(4.39318358762727e-001dB,1.74985128222797e+002°)
7.03268644595973e+004	(4.37402812588658e-001dB,1.74821558450316e+002°)
7.19649875705844e+004	(4.35503135011408e-001dB,1.74655465911143e+002°)
7.36412674705506e+004	(4.33614712676955e-001dB,1.74486748811111e+002°)
7.53565929452870e+004	(4.31733014628466e-001dB,1.74315305197538e+002°)
7.71118734830655e+004	(4.29853577256828e-001dB,1.74141032817618e+002°)
7.89080397568611e+004	(4.27971989979892e-001dB,1.73963828985475e+002°)
8.07460441178071e+004	(4.26083881559405e-001dB,1.73783590457006e+002°)
8.26268611001446e+004	(4.24184906973607e-001dB,1.73600213311744e+002°)
8.45514879379332e+004	(4.22270734770865e-001dB,1.73413592841058e+002°)
8.65209450937978e+004	(4.20337034836299e-001dB,1.73223623442061e+002°)
8.85362767999911e+004	(4.18379466509476e-001dB,1.73030198516712e+002°)
9.05985516120600e+004	(4.16393666995748e-001dB,1.72833210375604e+002°)
9.27088629754072e+004	(4.14375240019314e-001dB,1.72632550146022e+002°)
9.48683298050509e+004	(4.12319744669089e-001dB,1.72428107683883e+002°)
9.70780970788880e+004	(4.10222684392765e-001dB,1.72219771489230e+002°)
9.93393364447768e+004	(4.08079496097270e-001dB,1.72007428624974e+002°)
1.00000000000000e+005	(4.07453321985385e-001dB,1.71945541653471e+002°)
Step Information: Run=50  (Run: 50/100)
3.00000000000000e+003	(-2.41096371369725e-002dB,1.78478516974386e+002°)
3.06987897684226e+003	(-2.37699659688857e-002dB,1.78440620209490e+002°)
3.14138564415270e+003	(-2.34132132479073e-002dB,1.78401654738707e+002°)
3.21455791571282e+003	(-2.30384654555708e-002dB,1.78361581046573e+002°)
3.28943458842955e+003	(-2.26447547956740e-002dB,1.78320357477512e+002°)
3.36605536290589e+003	(-2.22310554362384e-002dB,1.78277940075151e+002°)
3.44446086449065e+003	(-2.17962794392806e-002dB,1.78234282406626e+002°)
3.52469266481859e+003	(-2.13392723485706e-002dB,1.78189335370235e+002°)
3.60679330385224e+003	(-2.08588084010212e-002dB,1.78143046984565e+002°)
3.69080631243714e+003	(-2.03535853243678e-002dB,1.78095362157001e+002°)
3.77677623538250e+003	(-1.98222186775837e-002dB,1.78046222429221e+002°)
3.86474865507940e+003	(-1.92632356877504e-002dB,1.77995565696998e+002°)
3.95477021566922e+003	(-1.86750685295133e-002dB,1.77943325901220e+002°)
4.04688864777496e+003	(-1.80560469883425e-002dB,1.77889432686657e+002°)
4.14115279380865e+003	(-1.74043904406936e-002dB,1.77833811024479e+002°)
4.23761263386826e+003	(-1.67181990760261e-002dB,1.77776380793975e+002°)
4.33631931223778e+003	(-1.59954442762218e-002dB,1.77717056318249e+002°)
4.43732516450462e+003	(-1.52339580590712e-002dB,1.77655745847902e+002°)
4.54068374530862e+003	(-1.44314214764660e-002dB,1.77592350985787e+002°)
4.64644985673744e+003	(-1.35853518485756e-002dB,1.77526766044864e+002°)
4.75467957738334e+003	(-1.26930886962260e-002dB,1.77458877329924e+002°)
4.86543029207679e+003	(-1.17517782180239e-002dB,1.77388562332460e+002°)
4.97876072231268e+003	(-1.07583561358236e-002dB,1.77315688826217e+002°)
5.09473095738523e+003	(-9.70952871106908e-003dB,1.77240113848840e+002°)
5.21340248624812e+003	(-8.60175170606186e-003dB,1.77161682552578e+002°)
5.33483823011676e+003	(-7.43120703400584e-003dB,1.77080226903980e+002°)
5.45910257582995e+003	(-6.19377680630536e-003dB,1.76995564208961e+002°)
5.58626140998860e+003	(-4.88501444628466e-003dB,1.76907495435298e+002°)
5.71638215388974e+003	(-3.50011249202772e-003dB,1.76815803299350e+002°)
5.84953379927413e+003	(-2.03386665954355e-003dB,1.76720250077485e+002°)
5.98578694490663e+003	(-4.80635678878740e-004dB,1.76620575094895e+002°)
6.12521383400858e+003	(1.16570364899287e-003dB,1.76516491834987e+002°)
6.26788839256211e+003	(2.91180680268237e-003dB,1.76407684600784e+002°)
6.41388626850669e+003	(4.76491800493170e-003dB,1.76293804645291e+002°)
6.56328487184865e+003	(6.73293359516359e-003dB,1.76174465669647e+002°)
6.71616341570501e+003	(8.82447319998846e-003dB,1.76049238565327e+002°)
6.87260295830331e+003	(1.10489596797815e-002dB,1.75917645248159e+002°)
7.03268644595976e+003	(1.34167089213179e-002dB,1.75779151395878e+002°)
7.19649875705846e+003	(1.59390306151919e-002dB,1.75633157855044e+002°)
7.36412674705508e+003	(1.86283411922969e-002dB,1.75478990424221e+002°)
7.53565929452873e+003	(2.14982900614278e-002dB,1.75315887644246e+002°)
7.71118734830658e+003	(2.45639001462193e-002dB,1.75142986127370e+002°)
7.89080397568614e+003	(2.78417233777250e-002dB,1.74959302827182e+002°)
8.07460441178074e+003	(3.13500111461545e-002dB,1.74763713479377e+002°)
8.26268611001449e+003	(3.51088985419249e-002dB,1.74554926214107e+002°)
8.45514879379335e+003	(3.91405992118035e-002dB,1.74331449031666e+002°)
8.65209450937981e+003	(4.34696043016239e-002dB,1.74091549412671e+002°)
8.85362767999915e+003	(4.81228734162182e-002dB,1.73833203755205e+002°)
9.05985516120604e+003	(5.31299964215465e-002dB,1.73554033525849e+002°)
9.27088629754076e+003	(5.85232899540234e-002dB,1.73251223876033e+002°)
9.48683298050513e+003	(6.43377678197954e-002dB,1.72921418853019e+002°)
9.70780970788884e+003	(7.06108834537223e-002dB,1.72560584983420e+002°)
9.93393364447772e+003	(7.73818737455066e-002dB,1.72163831544691e+002°)
1.01653246841761e+004	(8.46904163980587e-002dB,1.71725170653330e+002°)
1.04021055135759e+004	(9.25741105067438e-002dB,1.71237192382904e+002°)
1.06444016770073e+004	(1.01063933437790e-001dB,1.70690617795553e+002°)
1.08923416431030e+004	(1.10176185143206e-001dB,1.70073673131356e+002°)
1.11460568729152e+004	(1.19898245962589e-001dB,1.69371196335713e+002°)
1.14056818896168e+004	(1.30163221988335e-001dB,1.68563333307136e+002°)
1.16713543498284e+004	(1.40804128154850e-001dB,1.67623588211112e+002°)
1.19432151166049e+004	(1.51469230667759e-001dB,1.66515825795370e+002°)
1.22214083341234e+004	(1.61460916109534e-001dB,1.65189514590580e+002°)
1.25060815041100e+004	(1.69417249739167e-001dB,1.63571901353734e+002°)
1.27973855640478e+004	(1.72652531340057e-001dB,1.61554592810123e+002°)
1.30954749672050e+004	(1.65710803882020e-001dB,1.58969428993041e+002°)
1.34005077645289e+004	(1.36960895844180e-001dB,1.55542700391556e+002°)
1.37126456884462e+004	(5.98597573541475e-002dB,1.50802992260316e+002°)
1.40320542386159e+004	(-1.31906551258393e-001dB,1.43884763325921e+002°)
1.43589027696791e+004	(-6.23852801086737e-001dB,1.33096680397861e+002°)
1.46933645810534e+004	(-2.00121522063761e+000dB,1.15036962754037e+002°)
1.50356170088181e+004	(-6.25422078691360e+000dB,8.26393484152134e+001°)
1.53858415197409e+004	(-1.64448615779563e+001dB,-2.32663303058356e+001°)
1.57442238074931e+004	(-7.57965343436183e+000dB,-1.12256329356071e+002°)
1.61109538911075e+004	(-4.13059276263535e+000dB,-1.34494637018890e+002°)
1.64862262157287e+004	(-2.69413315186728e+000dB,-1.46097746283473e+002°)
1.68702397557104e+004	(-1.95904858137297e+000dB,-1.53263641304716e+002°)
1.72631981201147e+004	(-1.52900572774169e+000dB,-1.58103981938282e+002°)
1.76653096606676e+004	(-1.25293945047642e+000dB,-1.61582409287462e+002°)
1.80767875822307e+004	(-1.06337209473349e+000dB,-1.64200189534565e+002°)
1.84978500558444e+004	(-9.26443891283311e-001dB,-1.66241982602371e+002°)
1.89287203344058e+004	(-8.23588257003335e-001dB,-1.67880570072096e+002°)
1.93696268710396e+004	(-7.43890944440937e-001dB,-1.69226521354938e+002°)
1.98208034402278e+004	(-6.80567643753169e-001dB,-1.70353708815373e+002°)
2.02824892617594e+004	(-6.29204043929862e-001dB,-1.71313283209325e+002°)
2.07549291275680e+004	(-5.86816608228948e-001dB,-1.72141744747349e+002°)
2.12383735315241e+004	(-5.51323087626761e-001dB,-1.72865816753794e+002°)
2.17330788022496e+004	(-5.21229879047289e-001dB,-1.73505502693429e+002°)
2.22393072390275e+004	(-4.95439969132281e-001dB,-1.74076067689434e+002°)
2.27573272508755e+004	(-4.73130848396660e-001dB,-1.74589360171519e+002°)
2.32874134988607e+004	(-4.53674553069024e-001dB,-1.75054715827634e+002°)
2.38298470417284e+004	(-4.36583904797423e-001dB,-1.75479589774073e+002°)
2.43849154849229e+004	(-4.21475513888452e-001dB,-1.75870007508150e+002°)
2.49529131330801e+004	(-4.08043785073208e-001dB,-1.76230892358801e+002°)
2.55341411460712e+004	(-3.96042310577171e-001dB,-1.76566307098126e+002°)
2.61289076986823e+004	(-3.85270325598564e-001dB,-1.76879634821928e+002°)
2.67375281440123e+004	(-3.75562697700481e-001dB,-1.77173716164457e+002°)
2.73603251806772e+004	(-3.66782424898964e-001dB,-1.77450954652159e+002°)
2.79976290239096e+004	(-3.58814942145757e-001dB,-1.77713398494672e+002°)
2.86497775806430e+004	(-3.51563749814899e-001dB,-1.77962804733199e+002°)
2.93171166286742e+004	(-3.44947021165695e-001dB,-1.78200690027387e+002°)
2.99999999999999e+004	(-3.38894943440516e-001dB,-1.78428371215812e+002°)
3.06987897684225e+004	(-3.33347614819522e-001dB,-1.78646997972599e+002°)
3.14138564415269e+004	(-3.28253366862149e-001dB,-1.78857579299484e+002°)
3.21455791571281e+004	(-3.23567415744554e-001dB,-1.79061005168965e+002°)
3.28943458842954e+004	(-3.19250769840963e-001dB,-1.79258064323058e+002°)
3.36605536290588e+004	(-3.15269338821652e-001dB,-1.79449459001451e+002°)
3.44446086449064e+004	(-3.11593202400767e-001dB,-1.79635817199934e+002°)
3.52469266481858e+004	(-3.08196006492760e-001dB,-1.79817702929407e+002°)
3.60679330385222e+004	(-3.05054461744340e-001dB,-1.79995624846204e+002°)
3.69080631243713e+004	(-3.02147924863384e-001dB,1.79829956452001e+002°)
3.77677623538249e+004	(-2.99458047317788e-001dB,1.79658622229614e+002°)
3.86474865507939e+004	(-2.96968479173036e-001dB,1.79489990326914e+002°)
3.95477021566921e+004	(-2.94664618302124e-001dB,1.79323710631437e+002°)
4.04688864777495e+004	(-2.92533397129386e-001dB,1.79159461182794e+002°)
4.14115279380864e+004	(-2.90563100575753e-001dB,1.78996944809416e+002°)
4.23761263386825e+004	(-2.88743210066440e-001dB,1.78835886213919e+002°)
4.33631931223777e+004	(-2.87064269404359e-001dB,1.78676029438307e+002°)
4.43732516450461e+004	(-2.85517769070963e-001dB,1.78517135652028e+002°)
4.54068374530861e+004	(-2.84096046118072e-001dB,1.78358981215457e+002°)
4.64644985673743e+004	(-2.82792197307745e-001dB,1.78201355979122e+002°)
4.75467957738332e+004	(-2.81600003547442e-001dB,1.78044061785431e+002°)
4.86543029207677e+004	(-2.80513863997253e-001dB,1.77886911144861e+002°)
4.97876072231266e+004	(-2.79528738485484e-001dB,1.77729726062906e+002°)
5.09473095738521e+004	(-2.78640097086937e-001dB,1.77572336997710e+002°)
5.21340248624810e+004	(-2.77843875899560e-001dB,1.77414581931264e+002°)
5.33483823011675e+004	(-2.77136438199289e-001dB,1.77256305539564e+002°)
5.45910257582993e+004	(-2.76514540282379e-001dB,1.77097358449238e+002°)
5.58626140998858e+004	(-2.75975301400921e-001dB,1.76937596569879e+002°)
5.71638215388972e+004	(-2.75516177288727e-001dB,1.76776880492844e+002°)
5.84953379927411e+004	(-2.75134936845084e-001dB,1.76615074948518e+002°)
5.98578694490661e+004	(-2.74829641605032e-001dB,1.76452048315137e+002°)
6.12521383400856e+004	(-2.74598627677271e-001dB,1.76287672173133e+002°)
6.26788839256209e+004	(-2.74440489874763e-001dB,1.76121820899797e+002°)
6.41388626850667e+004	(-2.74354067799873e-001dB,1.75954371299686e+002°)
6.56328487184863e+004	(-2.74338433679053e-001dB,1.75785202266786e+002°)
6.71616341570499e+004	(-2.74392881766938e-001dB,1.75614194474937e+002°)
6.87260295830329e+004	(-2.74516919167408e-001dB,1.75441230093457e+002°)
7.03268644595973e+004	(-2.74710257935313e-001dB,1.75266192525248e+002°)
7.19649875705844e+004	(-2.74972808341913e-001dB,1.75088966165034e+002°)
7.36412674705506e+004	(-2.75304673202909e-001dB,1.74909436175611e+002°)
7.53565929452870e+004	(-2.75706143178819e-001dB,1.74727488280246e+002°)
7.71118734830655e+004	(-2.76177692972015e-001dB,1.74543008569606e+002°)
7.89080397568611e+004	(-2.76719978351755e-001dB,1.74355883321728e+002°)
8.07460441178071e+004	(-2.77333833948605e-001dB,1.74165998833764e+002°)
8.26268611001446e+004	(-2.78020271768242e-001dB,1.73973241264319e+002°)
8.45514879379332e+004	(-2.78780480379667e-001dB,1.73777496485383e+002°)
8.65209450937978e+004	(-2.79615824738997e-001dB,1.73578649942928e+002°)
8.85362767999911e+004	(-2.80527846617266e-001dB,1.73376586525357e+002°)
9.05985516120600e+004	(-2.81518265602967e-001dB,1.73171190439095e+002°)
9.27088629754072e+004	(-2.82588980654689e-001dB,1.72962345090647e+002°)
9.48683298050509e+004	(-2.83742072184565e-001dB,1.72749932974576e+002°)
9.70780970788880e+004	(-2.84979804653976e-001dB,1.72533835566864e+002°)
9.93393364447768e+004	(-2.86304629668201e-001dB,1.72313933223217e+002°)
1.00000000000000e+005	(-2.86702526343626e-001dB,1.72249906552875e+002°)
Step Information: Run=51  (Run: 51/100)
3.00000000000000e+003	(-6.86437340737937e-001dB,1.78933623701007e+002°)
3.06987897684226e+003	(-6.88134795499877e-001dB,1.78907787910099e+002°)
3.14138564415270e+003	(-6.89916992194537e-001dB,1.78881276361865e+002°)
3.21455791571282e+003	(-6.91788403567154e-001dB,1.78854067687173e+002°)
3.28943458842955e+003	(-6.93753762668874e-001dB,1.78826139573129e+002°)
3.36605536290589e+003	(-6.95818080419496e-001dB,1.78797468703502e+002°)
3.44446086449065e+003	(-6.97986664591487e-001dB,1.78768030694310e+002°)
3.52469266481859e+003	(-7.00265140353670e-001dB,1.78737800024104e+002°)
3.60679330385224e+003	(-7.02659472527609e-001dB,1.78706749958418e+002°)
3.69080631243714e+003	(-7.05175989728251e-001dB,1.78674852467817e+002°)
3.77677623538250e+003	(-7.07821410580130e-001dB,1.78642078138899e+002°)
3.86474865507940e+003	(-7.10602872222606e-001dB,1.78608396077532e+002°)
3.95477021566922e+003	(-7.13527961344668e-001dB,1.78573773803518e+002°)
4.04688864777496e+003	(-7.16604748017224e-001dB,1.78538177135803e+002°)
4.14115279380865e+003	(-7.19841822626367e-001dB,1.78501570067202e+002°)
4.23761263386826e+003	(-7.23248336247150e-001dB,1.78463914627533e+002°)
4.33631931223778e+003	(-7.26834044842637e-001dB,1.78425170733866e+002°)
4.43732516450462e+003	(-7.30609357722021e-001dB,1.78385296026471e+002°)
4.54068374530862e+003	(-7.34585390749520e-001dB,1.78344245688831e+002°)
4.64644985673744e+003	(-7.38774024861431e-001dB,1.78301972249897e+002°)
4.75467957738334e+003	(-7.43187970525724e-001dB,1.78258425366508e+002°)
4.86543029207679e+003	(-7.47840838865998e-001dB,1.78213551583611e+002°)
4.97876072231268e+003	(-7.52747220274372e-001dB,1.78167294069604e+002°)
5.09473095738523e+003	(-7.57922771456704e-001dB,1.78119592323731e+002°)
5.21340248624812e+003	(-7.63384311991599e-001dB,1.78070381852039e+002°)
5.33483823011676e+003	(-7.69149931647264e-001dB,1.78019593807873e+002°)
5.45910257582995e+003	(-7.75239109888401e-001dB,1.77967154592310e+002°)
5.58626140998860e+003	(-7.81672849229248e-001dB,1.77912985409223e+002°)
5.71638215388974e+003	(-7.88473824350096e-001dB,1.77857001768846e+002°)
5.84953379927413e+003	(-7.95666549204367e-001dB,1.77799112932753e+002°)
5.98578694490663e+003	(-8.03277564711322e-001dB,1.77739221292028e+002°)
6.12521383400858e+003	(-8.11335650064784e-001dB,1.77677221669036e+002°)
6.26788839256211e+003	(-8.19872061210631e-001dB,1.77613000531610e+002°)
6.41388626850669e+003	(-8.28920800669062e-001dB,1.77546435106576e+002°)
6.56328487184865e+003	(-8.38518923627375e-001dB,1.77477392377207e+002°)
6.71616341570501e+003	(-8.48706886134919e-001dB,1.77405727946473e+002°)
6.87260295830331e+003	(-8.59528942327411e-001dB,1.77331284744642e+002°)
7.03268644595976e+003	(-8.71033598941449e-001dB,1.77253891555735e+002°)
7.19649875705846e+003	(-8.83274137010824e-001dB,1.77173361332487e+002°)
7.36412674705508e+003	(-8.96309212634890e-001dB,1.77089489263479e+002°)
7.53565929452873e+003	(-9.10203551178256e-001dB,1.77002050548781e+002°)
7.71118734830658e+003	(-9.25028752318390e-001dB,1.76910797831427e+002°)
7.89080397568614e+003	(-9.40864227169125e-001dB,1.76815458220848e+002°)
8.07460441178074e+003	(-9.57798293484683e-001dB,1.76715729830437e+002°)
8.26268611001449e+003	(-9.75929460967109e-001dB,1.76611277733984e+002°)
8.45514879379335e+003	(-9.95367946334887e-001dB,1.76501729223674e+002°)
8.65209450937981e+003	(-1.01623746755355e+000dB,1.76386668224449e+002°)
8.85362767999915e+003	(-1.03867737915149e+000dB,1.76265628683918e+002°)
9.05985516120604e+003	(-1.06284522675533e+000dB,1.76138086711173e+002°)
9.27088629754076e+003	(-1.08891982012442e+000dB,1.76003451178598e+002°)
9.48683298050513e+003	(-1.11710495177595e+000dB,1.75861052423362e+002°)
9.70780970788884e+003	(-1.14763392518543e+000dB,1.75710128583439e+002°)
9.93393364447772e+003	(-1.18077510594805e+000dB,1.75549808967783e+002°)
1.01653246841761e+004	(-1.21683877608497e+000dB,1.75379093679037e+002°)
1.04021055135759e+004	(-1.25618566296847e+000dB,1.75196828461681e+002°)
1.06444016770073e+004	(-1.29923764052247e+000dB,1.75001673412518e+002°)
1.08923416431030e+004	(-1.34649127691284e+000dB,1.74792063724815e+002°)
1.11460568729152e+004	(-1.39853515326973e+000dB,1.74566159984195e+002°)
1.14056818896168e+004	(-1.45607223801409e+000dB,1.74321784604887e+002°)
1.16713543498284e+004	(-1.51994912727699e+000dB,1.74056339652330e+002°)
1.19432151166049e+004	(-1.59119474326999e+000dB,1.73766699326050e+002°)
1.22214083341234e+004	(-1.67107226513391e+000dB,1.73449067426787e+002°)
1.25060815041100e+004	(-1.76114989385819e+000dB,1.73098785628259e+002°)
1.27973855640478e+004	(-1.86339894007874e+000dB,1.72710071340728e+002°)
1.30954749672050e+004	(-1.98033240265663e+000dB,1.72275652685272e+002°)
1.34005077645289e+004	(-2.11520500667774e+000dB,1.71786249513122e+002°)
1.37126456884462e+004	(-2.27230909728166e+000dB,1.71229817717501e+002°)
1.40320542386159e+004	(-2.45742475853997e+000dB,1.70590417938195e+002°)
1.43589027696791e+004	(-2.67852716368280e+000dB,1.69846465666724e+002°)
1.46933645810534e+004	(-2.94694145654786e+000dB,1.68967916074139e+002°)
1.50356170088181e+004	(-3.27931639679373e+000dB,1.67911511247995e+002°)
1.53858415197409e+004	(-3.70119028822061e+000dB,1.66612252337332e+002°)
1.57442238074931e+004	(-4.25389825595498e+000dB,1.64966829553709e+002°)
1.61109538911075e+004	(-5.00921257470154e+000dB,1.62797723986712e+002°)
1.64862262157287e+004	(-6.10440187189546e+000dB,1.59762177489204e+002°)
1.68702397557104e+004	(-7.84243173953151e+000dB,1.55056979642300e+002°)
1.72631981201147e+004	(-1.10715962201764e+001dB,1.45937571857319e+002°)
1.76653096606676e+004	(-1.91510182853614e+001dB,1.07384017102626e+002°)
1.80767875822307e+004	(-1.14591316221033e+001dB,-1.07810343987191e+001°)
1.84978500558444e+004	(-1.73164849096606e+000dB,-3.84739443010383e+001°)
1.89287203344058e+004	(4.56326264518327e+000dB,-6.91319214760083e+001°)
1.93696268710396e+004	(7.09898492671058e+000dB,-1.06645111766000e+002°)
1.98208034402278e+004	(6.66472745918666e+000dB,-1.33138911651500e+002°)
2.02824892617594e+004	(5.65441181279718e+000dB,-1.47529837503504e+002°)
2.07549291275680e+004	(4.79052061051122e+000dB,-1.55733873765373e+002°)
2.12383735315241e+004	(4.12450899330252e+000dB,-1.60893649718159e+002°)
2.17330788022496e+004	(3.61173190474754e+000dB,-1.64411793823109e+002°)
2.22393072390275e+004	(3.20975988130959e+000dB,-1.66960941248157e+002°)
2.27573272508755e+004	(2.88814919893745e+000dB,-1.68895080089334e+002°)
2.32874134988607e+004	(2.62593393267201e+000dB,-1.70416078443829e+002°)
2.38298470417284e+004	(2.40857924804350e+000dB,-1.71646823212886e+002°)
2.43849154849229e+004	(2.22581557340948e+000dB,-1.72666185939717e+002°)
2.49529131330801e+004	(2.07022894203939e+000dB,-1.73527028225090e+002°)
2.55341411460712e+004	(1.93635354955375e+000dB,-1.74266074761889e+002°)
2.61289076986823e+004	(1.82008090188067e+000dB,-1.74909621480440e+002°)
2.67375281440123e+004	(1.71826789184366e+000dB,-1.75476987225222e+002°)
2.73603251806772e+004	(1.62847147748282e+000dB,-1.75982682581728e+002°)
2.79976290239096e+004	(1.54876541544765e+000dB,-1.76437818478131e+002°)
2.86497775806430e+004	(1.47761123565722e+000dB,-1.76851047754426e+002°)
2.93171166286742e+004	(1.41376577765680e+000dB,-1.77229210638828e+002°)
2.99999999999999e+004	(1.35621383471870e+000dB,-1.77577787224876e+002°)
3.06987897684225e+004	(1.30411834372635e+000dB,-1.77901221014169e+002°)
3.14138564415269e+004	(1.25678303720437e+000dB,-1.78203154411311e+002°)
3.21455791571281e+004	(1.21362408104087e+000dB,-1.78486602895089e+002°)
3.28943458842954e+004	(1.17414828217026e+000dB,-1.78754085712160e+002°)
3.36605536290588e+004	(1.13793616231364e+000dB,-1.79007725244727e+002°)
3.44446086449064e+004	(1.10462867912367e+000dB,-1.79249323473480e+002°)
3.52469266481858e+004	(1.07391671178036e+000dB,-1.79480421466696e+002°)
3.60679330385222e+004	(1.04553266354510e+000dB,-1.79702346134601e+002°)
3.69080631243713e+004	(1.01924370107846e+000dB,-1.79916247320287e+002°)
3.77677623538249e+004	(9.94846270637978e-001dB,1.79876872519612e+002°)
3.86474865507939e+004	(9.72161618776137e-001dB,1.79676134372178e+002°)
3.95477021566921e+004	(9.51032109481163e-001dB,1.79480763208838e+002°)
4.04688864777495e+004	(9.31318177456618e-001dB,1.79290072058707e+002°)
4.14115279380864e+004	(9.12895793023818e-001dB,1.79103448887550e+002°)
4.23761263386825e+004	(8.95654341186341e-001dB,1.78920345721374e+002°)
4.33631931223777e+004	(8.79494838022929e-001dB,1.78740269578256e+002°)
4.43732516450461e+004	(8.64328423421981e-001dB,1.78562774866343e+002°)
4.54068374530861e+004	(8.50075081438033e-001dB,1.78387456977940e+002°)
4.64644985673743e+004	(8.36662549112844e-001dB,1.78213946864988e+002°)
4.75467957738332e+004	(8.24025382106086e-001dB,1.78041906424159e+002°)
4.86543029207677e+004	(8.12104151406681e-001dB,1.77871024553305e+002°)
4.97876072231266e+004	(8.00844750101407e-001dB,1.77701013767325e+002°)
5.09473095738521e+004	(7.90197792938886e-001dB,1.77531607282330e+002°)
5.21340248624810e+004	(7.80118094446769e-001dB,1.77362556493556e+002°)
