Freq.	V(v01)
Step Information: Run=1  (Run: 1/100)
1.08923416431030e+004	(-6.45573357466630e-001dB,1.54896350576000e+002°)
1.11460568729152e+004	(-6.90821616152788e-001dB,1.53800577365222e+002°)
1.14056818896168e+004	(-7.42450656740273e-001dB,1.52623270199972e+002°)
1.16713543498284e+004	(-8.01607751684547e-001dB,1.51355261012438e+002°)
1.19432151166049e+004	(-8.69691852882958e-001dB,1.49986073691548e+002°)
1.22214083341234e+004	(-9.48418580371416e-001dB,1.48503715725186e+002°)
1.25060815041100e+004	(-1.03990436196625e+000dB,1.46894438910614e+002°)
1.27973855640478e+004	(-1.14677598286368e+000dB,1.45142467525877e+002°)
1.30954749672050e+004	(-1.27231401525920e+000dB,1.43229694299543e+002°)
1.34005077645289e+004	(-1.42064164151412e+000dB,1.41135347719166e+002°)
1.37126456884462e+004	(-1.59697460708615e+000dB,1.38835638897758e+002°)
1.40320542386159e+004	(-1.80795398009925e+000dB,1.36303402001015e+002°)
1.43589027696791e+004	(-2.06209196056518e+000dB,1.33507747010100e+002°)
1.46933645810534e+004	(-2.37037385989402e+000dB,1.30413740772078e+002°)
1.50356170088181e+004	(-2.74707999940401e+000dB,1.26982104565589e+002°)
1.53858415197409e+004	(-3.21092718806127e+000dB,1.23168820809315e+002°)
1.57442238074931e+004	(-3.78669857915741e+000dB,1.18924267671941e+002°)
1.61109538911075e+004	(-4.50768909374677e+000dB,1.14190783213640e+002°)
1.64862262157287e+004	(-5.41965489872549e+000dB,1.08896303635417e+002°)
1.68702397557104e+004	(-6.58757204451699e+000dB,1.02937150317791e+002°)
1.72631981201147e+004	(-8.10891978514437e+000dB,9.61292687647900e+001°)
1.76653096606676e+004	(-1.01428288725211e+001dB,8.80675793337436e+001°)
1.80767875822307e+004	(-1.29815607925853e+001dB,7.76417443985754e+001°)
1.84978500558444e+004	(-1.72284351936237e+001dB,6.07944234796753e+001°)
1.89287203344058e+004	(-2.32213590019932e+001dB,1.62773595457597e+001°)
1.93696268710396e+004	(-2.09183278842118e+001dB,-5.92494005727825e+001°)
1.98208034402278e+004	(-1.56394817066250e+001dB,-8.68519768042796e+001°)
2.02824892617594e+004	(-1.22657866847440e+001dB,-9.95793557066583e+001°)
2.07549291275680e+004	(-9.97321045792511e+000dB,-1.08073978413401e+002°)
2.12383735315241e+004	(-8.31203828436830e+000dB,-1.14689015811779e+002°)
2.17330788022496e+004	(-7.05737439265535e+000dB,-1.20199455268198e+002°)
2.22393072390275e+004	(-6.08259875873027e+000dB,-1.24941413384090e+002°)
2.27573272508755e+004	(-5.30939186315341e+000dB,-1.29094071856014e+002°)
2.32874134988607e+004	(-4.68598444642395e+000dB,-1.32769540546003e+002°)
2.38298470417284e+004	(-4.17652058872290e+000dB,-1.36046648874060e+002°)
2.43849154849229e+004	(-3.75531578209635e+000dB,-1.38985303343550e+002°)
2.49529131330801e+004	(-3.40350230102236e+000dB,-1.41633275788066e+002°)
2.55341411460712e+004	(-3.10694471237913e+000dB,-1.44029774307381e+002°)
2.61289076986823e+004	(-2.85488189069210e+000dB,-1.46207537960128e+002°)
2.67375281440123e+004	(-2.63900972710253e+000dB,-1.48194198372612e+002°)
2.73603251806772e+004	(-2.45284393356011e+000dB,-1.50013243533221e+002°)
2.79976290239096e+004	(-2.29126752272333e+000dB,-1.51684743841488e+002°)
2.86497775806430e+004	(-2.15020361969005e+000dB,-1.53225922091932e+002°)
2.93171166286742e+004	(-2.02637531414148e+000dB,-1.54651612567601e+002°)
2.99999999999999e+004	(-1.91712710551816e+000dB,-1.55974636600991e+002°)
3.06987897684225e+004	(-1.82029062226675e+000dB,-1.57206112720073e+002°)
3.14138564415269e+004	(-1.73408259629946e+000dB,-1.58355714321126e+002°)
3.21455791571281e+004	(-1.65702661503184e+000dB,-1.59431884641512e+002°)
3.28943458842954e+004	(-1.58789258742708e+000dB,-1.60442016688041e+002°)
3.36605536290588e+004	(-1.52564953407862e+000dB,-1.61392604253212e+002°)
3.44446086449064e+004	(-1.46942848841520e+000dB,-1.62289368995509e+002°)
3.52469266481858e+004	(-1.41849313436344e+000dB,-1.63137367651772e+002°)
3.60679330385222e+004	(-1.37221640944275e+000dB,-1.63941082721517e+002°)
3.69080631243713e+004	(-1.33006174134407e+000dB,-1.64704499372600e+002°)
3.77677623538249e+004	(-1.29156790836918e+000dB,-1.65431170835859e+002°)
3.86474865507939e+004	(-1.25633675274569e+000dB,-1.66124274162090e+002°)
3.95477021566921e+004	(-1.22402315392874e+000dB,-1.66786657891364e+002°)
4.04688864777495e+004	(-1.19432680290754e+000dB,-1.67420882919347e+002°)
4.14115279380864e+004	(-1.16698541993856e+000dB,-1.68029257627233e+002°)
4.23761263386825e+004	(-1.14176913543159e+000dB,-1.68613868162534e+002°)
4.33631931223777e+004	(-1.11847581303221e+000dB,-1.69176604610354e+002°)
4.43732516450461e+004	(-1.09692713973470e+000dB,-1.69719183672978e+002°)
4.54068374530861e+004	(-1.07696534342096e+000dB,-1.70243168375093e+002°)
4.64644985673743e+004	(-1.05845042599233e+000dB,-1.70749985228768e+002°)
4.75467957738332e+004	(-1.04125782206589e+000dB,-1.71240939223416e+002°)
4.86543029207677e+004	(-1.02527641041914e+000dB,-1.71717226948701e+002°)
4.97876072231266e+004	(-1.01040681901953e+000dB,-1.72179948110739e+002°)
5.09473095738521e+004	(-9.96559975357741e-001dB,-1.72630115662210e+002°)
5.21340248624810e+004	(-9.83655862519427e-001dB,-1.73068664733792e+002°)
5.33483823011675e+004	(-9.71622448438590e-001dB,-1.73496460526528e+002°)
5.45910257582993e+004	(-9.60394761441682e-001dB,-1.73914305301346e+002°)
5.58626140998858e+004	(-9.49914089783933e-001dB,-1.74322944582330e+002°)
5.71638215388972e+004	(-9.40127286622850e-001dB,-1.74723072673719e+002°)
5.84953379927411e+004	(-9.30986164934041e-001dB,-1.75115337576597e+002°)
5.98578694490661e+004	(-9.22446969385666e-001dB,-1.75500345379360e+002°)
6.12521383400856e+004	(-9.14469914257125e-001dB,-1.75878664185911e+002°)
6.26788839256209e+004	(-9.07018778198652e-001dB,-1.76250827636974e+002°)
6.41388626850667e+004	(-9.00060548045972e-001dB,-1.76617338072541e+002°)
6.56328487184863e+004	(-8.93565105086113e-001dB,-1.76978669377208e+002°)
6.71616341570499e+004	(-8.87504948155540e-001dB,-1.77335269544768e+002°)
6.87260295830329e+004	(-8.81854948777600e-001dB,-1.77687562993797e+002°)
7.03268644595973e+004	(-8.76592134239446e-001dB,-1.78035952662001e+002°)
7.19649875705844e+004	(-8.71695495092847e-001dB,-1.78380821903647e+002°)
7.36412674705506e+004	(-8.67145814057168e-001dB,-1.78722536211431e+002°)
7.53565929452870e+004	(-8.62925513719978e-001dB,-1.79061444781579e+002°)
7.71118734830655e+004	(-8.59018520786357e-001dB,-1.79397881938710e+002°)
7.89080397568611e+004	(-8.55410144930733e-001dB,-1.79732168435095e+002°)
8.07460441178071e+004	(-8.52086970562012e-001dB,1.79935387362790e+002°)
8.26268611001446e+004	(-8.49036760034540e-001dB,1.79604488388966e+002°)
8.45514879379332e+004	(-8.46248367027131e-001dB,1.79274847883768e+002°)
8.65209450937978e+004	(-8.43711658973978e-001dB,1.78946188481762e+002°)
8.85362767999911e+004	(-8.41417447573473e-001dB,1.78618241373733e+002°)
9.05985516120600e+004	(-8.39357426520593e-001dB,1.78290745535608e+002°)
9.27088629754072e+004	(-8.37524115714235e-001dB,1.77963447017930e+002°)
9.48683298050509e+004	(-8.35910811282000e-001dB,1.77636098290192e+002°)
9.70780970788880e+004	(-8.34511540843404e-001dB,1.77308457634923e+002°)
9.93393364447768e+004	(-8.33321023502057e-001dB,1.76980288586982e+002°)
1.00000000000000e+005	(-8.33016331283676e-001dB,1.76885686256367e+002°)
Step Information: Run=75  (Run: 75/100)
3.00000000000000e+003	(-1.13432887377746e-001dB,1.73536869162467e+002°)
3.06987897684226e+003	(-1.15926891014582e-001dB,1.73374039017122e+002°)
3.14138564415270e+003	(-1.18560114492295e-001dB,1.73206490861478e+002°)
3.21455791571282e+003	(-1.21341424342805e-001dB,1.73034042694287e+002°)
3.28943458842955e+003	(-1.24280361538949e-001dB,1.72856502349800e+002°)
3.36605536290589e+003	(-1.27387203640460e-001dB,1.72673666735451e+002°)
3.44446086449065e+003	(-1.30673033749072e-001dB,1.72485321000290e+002°)
3.52469266481859e+003	(-1.34149817135299e-001dB,1.72291237626900e+002°)
3.60679330385224e+003	(-1.37830486524176e-001dB,1.72091175438657e+002°)
3.69080631243714e+003	(-1.41729037171225e-001dB,1.71884878513216e+002°)
3.77677623538250e+003	(-1.45860633027037e-001dB,1.71672074991984e+002°)
3.86474865507940e+003	(-1.50241725485131e-001dB,1.71452475774075e+002°)
3.95477021566922e+003	(-1.54890186435072e-001dB,1.71225773081795e+002°)
4.04688864777496e+003	(-1.59825457611068e-001dB,1.70991638883055e+002°)
4.14115279380865e+003	(-1.65068718540041e-001dB,1.70749723154224e+002°)
4.23761263386826e+003	(-1.70643075762216e-001dB,1.70499651964789e+002°)
4.33631931223778e+003	(-1.76573776433918e-001dB,1.70241025362706e+002°)
4.43732516450462e+003	(-1.82888449937161e-001dB,1.69973415036508e+002°)
4.54068374530862e+003	(-1.89617381732688e-001dB,1.69696361726977e+002°)
4.64644985673744e+003	(-1.96793824419227e-001dB,1.69409372357442e+002°)
4.75467957738334e+003	(-2.04454351829794e-001dB,1.69111916847448e+002°)
4.86543029207679e+003	(-2.12639263031069e-001dB,1.68803424569586e+002°)
4.97876072231268e+003	(-2.21393044336005e-001dB,1.68483280403491e+002°)
5.09473095738523e+003	(-2.30764898934653e-001dB,1.68150820334410e+002°)
5.21340248624812e+003	(-2.40809355552384e-001dB,1.67805326535994e+002°)
5.33483823011676e+003	(-2.51586969728987e-001dB,1.67446021868104e+002°)
5.45910257582995e+003	(-2.63165133964707e-001dB,1.67072063710023e+002°)
5.58626140998860e+003	(-2.75619016210666e-001dB,1.66682537037493e+002°)
5.71638215388974e+003	(-2.89032650134675e-001dB,1.66276446638041e+002°)
5.84953379927413e+003	(-3.03500205443131e-001dB,1.65852708342877e+002°)
5.98578694490663e+003	(-3.19127472514083e-001dB,1.65410139134873e+002°)
6.12521383400858e+003	(-3.36033602983705e-001dB,1.64947445970355e+002°)
6.26788839256211e+003	(-3.54353157096232e-001dB,1.64463213127259e+002°)
6.41388626850669e+003	(-3.74238520053386e-001dB,1.63955887863106e+002°)
6.56328487184865e+003	(-3.95862763895963e-001dB,1.63423764132810e+002°)
6.71616341570501e+003	(-4.19423049416183e-001dB,1.62864964078061e+002°)
6.87260295830331e+003	(-4.45144685271537e-001dB,1.62277416956624e+002°)
7.03268644595976e+003	(-4.73285990215359e-001dB,1.61658835131057e+002°)
7.19649875705846e+003	(-5.04144140960841e-001dB,1.61006686682431e+002°)
7.36412674705508e+003	(-5.38062235024148e-001dB,1.60318164156262e+002°)
7.53565929452873e+003	(-5.75437858099501e-001dB,1.59590148886898e+002°)
7.71118734830658e+003	(-6.16733523291288e-001dB,1.58819170286463e+002°)
7.89080397568614e+003	(-6.62489450515966e-001dB,1.58001359431091e+002°)
8.07460441178074e+003	(-7.13339286184941e-001dB,1.57132396240639e+002°)
8.26268611001449e+003	(-7.70029536211068e-001dB,1.56207449544589e+002°)
8.45514879379335e+003	(-8.33443713541609e-001dB,1.55221109382187e+002°)
8.65209450937981e+003	(-9.04632504172507e-001dB,1.54167311039416e+002°)
8.85362767999915e+003	(-9.84851659792402e-001dB,1.53039250641315e+002°)
9.05985516120604e+003	(-1.07560986836819e+000dB,1.51829292690761e+002°)
9.27088629754076e+003	(-1.17872958921172e+000dB,1.50528870918014e+002°)
9.48683298050513e+003	(-1.29642484257630e+000dB,1.49128385395217e+002°)
9.70780970788884e+003	(-1.43140132710274e+000dB,1.47617101396468e+002°)
9.93393364447772e+003	(-1.58698616869688e+000dB,1.45983059415894e+002°)
1.01653246841761e+004	(-1.76729734069673e+000dB,1.44213011768839e+002°)
1.04021055135759e+004	(-1.97746675529372e+000dB,1.42292410252898e+002°)
1.06444016770073e+004	(-2.22393691732405e+000dB,1.40205482770688e+002°)
1.08923416431030e+004	(-2.51486011723475e+000dB,1.37935456453653e+002°)
1.11460568729152e+004	(-2.86064380843024e+000dB,1.35465013246117e+002°)
1.14056818896168e+004	(-3.27471083765598e+000dB,1.32777104994030e+002°)
1.16713543498284e+004	(-3.77458863585710e+000dB,1.29856315863012e+002°)
1.19432151166049e+004	(-4.38352968553905e+000dB,1.26691056594034e+002°)
1.22214083341234e+004	(-5.13304910827074e+000dB,1.23277052950501e+002°)
1.25060815041100e+004	(-6.06717616277545e+000dB,1.19622990494725e+002°)
1.27973855640478e+004	(-7.25021719361437e+000dB,1.15760271629257e+002°)
1.30954749672050e+004	(-8.78253782989640e+000dB,1.11762373919474e+002°)
1.34005077645289e+004	(-1.08373737470271e+001dB,1.07792857096337e+002°)
1.37126456884462e+004	(-1.37648419857264e+001dB,1.04267802842604e+002°)
1.40320542386159e+004	(-1.84940841731920e+001dB,1.02731525552612e+002°)
1.43589027696791e+004	(-2.94998723034477e+001dB,1.20441296997420e+002°)
1.46933645810534e+004	(-2.39893916695497e+001dB,-1.12002410089017e+002°)
1.50356170088181e+004	(-1.65177996845236e+001dB,-1.07808235122445e+002°)
1.53858415197409e+004	(-1.26592500265401e+001dB,-1.10354628377977e+002°)
1.57442238074931e+004	(-1.01351790307886e+001dB,-1.14015853909551e+002°)
1.61109538911075e+004	(-8.31966745860057e+000dB,-1.17900680368006e+002°)
1.64862262157287e+004	(-6.94722318764538e+000dB,-1.21728418194293e+002°)
1.68702397557104e+004	(-5.87782619666586e+000dB,-1.25384466186642e+002°)
1.72631981201147e+004	(-5.02722695187578e+000dB,-1.28819480403608e+002°)
1.76653096606676e+004	(-4.34021467382006e+000dB,-1.32015869394947e+002°)
1.80767875822307e+004	(-3.77849138655134e+000dB,-1.34973130060319e+002°)
1.84978500558444e+004	(-3.31443633122432e+000dB,-1.37700182253415e+002°)
1.89287203344058e+004	(-2.92757528518831e+000dB,-1.40210939464573e+002°)
1.93696268710396e+004	(-2.60242368181225e+000dB,-1.42521626649094e+002°)
1.98208034402278e+004	(-2.32708884777615e+000dB,-1.44649144029638e+002°)
2.02824892617594e+004	(-2.09232274936695e+000dB,-1.46610090297773e+002°)
2.07549291275680e+004	(-1.89085823854078e+000dB,-1.48420208568551e+002°)
2.12383735315241e+004	(-1.71693218384230e+000dB,-1.50094102374617e+002°)
2.17330788022496e+004	(-1.56593629228173e+000dB,-1.51645121229452e+002°)
2.22393072390275e+004	(-1.43415759386030e+000dB,-1.53085349585873e+002°)
2.27573272508755e+004	(-1.31858321650384e+000dB,-1.54425655974040e+002°)
2.32874134988607e+004	(-1.21675201693060e+000dB,-1.55675774502720e+002°)
2.38298470417284e+004	(-1.12664081101420e+000dB,-1.56844401174042e+002°)
2.43849154849229e+004	(-1.04657643260850e+000dB,-1.57939294238906e+002°)
2.49529131330801e+004	(-9.75167254363540e-001dB,-1.58967372239239e+002°)
2.55341411460712e+004	(-9.11249495344954e-001dB,-1.59934806223024e+002°)
2.61289076986823e+004	(-8.53844848251268e-001dB,-1.60847104410192e+002°)
2.67375281440123e+004	(-8.02126832661185e-001dB,-1.61709188691572e+002°)
2.73603251806772e+004	(-7.55393919201155e-001dB,-1.62525463000376e+002°)
2.79976290239096e+004	(-7.13047940327550e-001dB,-1.63299873966335e+002°)
2.86497775806430e+004	(-6.74576653373377e-001dB,-1.64035964452344e+002°)
2.93171166286742e+004	(-6.39539583520599e-001dB,-1.64736920651237e+002°)
2.99999999999999e+004	(-6.07556471850167e-001dB,-1.65405613431103e+002°)
3.06987897684225e+004	(-5.78297803414144e-001dB,-1.66044634589783e+002°)
3.14138564415269e+004	(-5.51477004570993e-001dB,-1.66656328631217e+002°)
3.21455791571281e+004	(-5.26843986537652e-001dB,-1.67242820619292e+002°)
3.28943458842954e+004	(-5.04179779788171e-001dB,-1.67806040605562e+002°)
3.36605536290588e+004	(-4.83292056432265e-001dB,-1.68347745069673e+002°)
3.44446086449064e+004	(-4.64011378636419e-001dB,-1.68869535757631e+002°)
3.52469266481858e+004	(-4.46188043227646e-001dB,-1.69372876254207e+002°)
3.60679330385222e+004	(-4.29689417870044e-001dB,-1.69859106582043e+002°)
3.69080631243713e+004	(-4.14397684183102e-001dB,-1.70329456081491e+002°)
3.77677623538249e+004	(-4.00207919039809e-001dB,-1.70785054791307e+002°)
3.86474865507939e+004	(-3.87026457953082e-001dB,-1.71226943520919e+002°)
3.95477021566921e+004	(-3.74769494611029e-001dB,-1.71656082779381e+002°)
4.04688864777495e+004	(-3.63361878792569e-001dB,-1.72073360704034e+002°)
4.14115279380864e+004	(-3.52736081499428e-001dB,-1.72479600112790e+002°)
4.23761263386825e+004	(-3.42831301494565e-001dB,-1.72875564787515e+002°)
4.33631931223777e+004	(-3.33592691800648e-001dB,-1.73261965081768e+002°)
4.43732516450461e+004	(-3.24970688275130e-001dB,-1.73639462933952e+002°)
4.54068374530861e+004	(-3.16920425302933e-001dB,-1.74008676356396e+002°)
4.64644985673743e+004	(-3.09401226052914e-001dB,-1.74370183461773e+002°)
4.75467957738332e+004	(-3.02376156732044e-001dB,-1.74724526080455e+002°)
4.86543029207677e+004	(-2.95811635916119e-001dB,-1.75072213015601e+002°)
4.97876072231266e+004	(-2.89677091405573e-001dB,-1.75413722976942e+002°)
5.09473095738521e+004	(-2.83944658193024e-001dB,-1.75749507229132e+002°)
5.21340248624810e+004	(-2.78588912085529e-001dB,-1.76079991986163e+002°)
5.33483823011675e+004	(-2.73586634321544e-001dB,-1.76405580579514e+002°)
5.45910257582993e+004	(-2.68916603197266e-001dB,-1.76726655424401e+002°)
5.58626140998858e+004	(-2.64559409282136e-001dB,-1.77043579805581e+002°)
5.71638215388972e+004	(-2.60497291284879e-001dB,-1.77356699501702e+002°)
5.84953379927411e+004	(-2.56713990035477e-001dB,-1.77666344264938e+002°)
5.98578694490661e+004	(-2.53194618396019e-001dB,-1.77972829170765e+002°)
6.12521383400856e+004	(-2.49925545206281e-001dB,-1.78276455851056e+002°)
6.26788839256209e+004	(-2.46894291621869e-001dB,-1.78577513622168e+002°)
6.41388626850667e+004	(-2.44089438417297e-001dB,-1.78876280518446e+002°)
6.56328487184863e+004	(-2.41500543011675e-001dB,-1.79173024240391e+002°)
6.71616341570499e+004	(-2.39118065132662e-001dB,-1.79468003025770e+002°)
6.87260295830329e+004	(-2.36933300171208e-001dB,-1.79761466451028e+002°)
7.03268644595973e+004	(-2.34938319398217e-001dB,1.79946343830369e+002°)
7.19649875705844e+004	(-2.33125916315658e-001dB,1.79655193406780e+002°)
7.36412674705506e+004	(-2.31489558503773e-001dB,1.79364854479107e+002°)
7.53565929452870e+004	(-2.30023344402658e-001dB,1.79075105278637e+002°)
7.71118734830655e+004	(-2.28721964533867e-001dB,1.78785729527729e+002°)
7.89080397568611e+004	(-2.27580666725919e-001dB,1.78496515939511e+002°)
8.07460441178071e+004	(-2.26595224958070e-001dB,1.78207257753113e+002°)
8.26268611001446e+004	(-2.25761911482736e-001dB,1.77917752301322e+002°)
8.45514879379332e+004	(-2.25077471924692e-001dB,1.77627800607840e+002°)
8.65209450937978e+004	(-2.24539103090448e-001dB,1.77337207011608e+002°)
8.85362767999911e+004	(-2.24144433251342e-001dB,1.77045778815874e+002°)
9.05985516120600e+004	(-2.23891504690460e-001dB,1.76753325959966e+002°)
9.27088629754072e+004	(-2.23778758326757e-001dB,1.76459660711841e+002°)
9.48683298050509e+004	(-2.23805020251618e-001dB,1.76164597379745e+002°)
9.70780970788880e+004	(-2.23969490030119e-001dB,1.75867952041411e+002°)
9.93393364447768e+004	(-2.24271730636870e-001dB,1.75569542289422e+002°)
1.00000000000000e+005	(-2.24384256597251e-001dB,1.75483285013018e+002°)
Step Information: Run=76  (Run: 76/100)
3.00000000000000e+003	(-2.76315642858505e-002dB,1.73905272103993e+002°)
3.06987897684226e+003	(-2.87670883529470e-002dB,1.73753849693099e+002°)
3.14138564415270e+003	(-2.99676547428931e-002dB,1.73598194487790e+002°)
3.21455791571282e+003	(-3.12375413789022e-002dB,1.73438153723215e+002°)
3.28943458842955e+003	(-3.25813606645609e-002dB,1.73273566728288e+002°)
3.36605536290589e+003	(-3.40040906309953e-002dB,1.73104264368724e+002°)
3.44446086449065e+003	(-3.55111094621540e-002dB,1.72930068442157e+002°)
3.52469266481859e+003	(-3.71082338148097e-002dB,1.72750791020567e+002°)
3.60679330385224e+003	(-3.88017614075687e-002dB,1.72566233734728e+002°)
3.69080631243714e+003	(-4.05985184197504e-002dB,1.72376186994757e+002°)
3.77677623538250e+003	(-4.25059123177466e-002dB,1.72180429140190e+002°)
3.86474865507940e+003	(-4.45319908152905e-002dB,1.71978725512208e+002°)
3.95477021566922e+003	(-4.66855077773863e-002dB,1.71770827439795e+002°)
4.04688864777496e+003	(-4.89759969978509e-002dB,1.71556471130592e+002°)
4.14115279380865e+003	(-5.14138549194107e-002dB,1.71335376456108e+002°)
4.23761263386826e+003	(-5.40104335293273e-002dB,1.71107245619670e+002°)
4.33631931223778e+003	(-5.67781448535801e-002dB,1.70871761694029e+002°)
4.43732516450462e+003	(-5.97305786967834e-002dB,1.70628587013920e+002°)
4.54068374530862e+003	(-6.28826355372813e-002dB,1.70377361406937e+002°)
4.64644985673744e+003	(-6.62506767972397e-002dB,1.70117700243979e+002°)
4.75467957738334e+003	(-6.98526950718190e-002dB,1.69849192288025e+002°)
4.86543029207679e+003	(-7.37085073348999e-002dB,1.69571397317173e+002°)
4.97876072231268e+003	(-7.78399746510335e-002dB,1.69283843494648e+002°)
5.09473095738523e+003	(-8.22712525341210e-002dB,1.68986024454728e+002°)
5.21340248624812e+003	(-8.70290768197032e-002dB,1.68677396069275e+002°)
5.33483823011676e+003	(-9.21430907892588e-002dB,1.68357372854587e+002°)
5.45910257582995e+003	(-9.76462203268635e-002dB,1.68025323972605e+002°)
5.58626140998860e+003	(-1.03575105143041e-001dB,1.67680568773889e+002°)
5.71638215388974e+003	(-1.09970595614669e-001dB,1.67322371822184e+002°)
5.84953379927413e+003	(-1.16878326617754e-001dB,1.66949937331577e+002°)
5.98578694490663e+003	(-1.24349381952279e-001dB,1.66562402936999e+002°)
6.12521383400858e+003	(-1.32441065659090e-001dB,1.66158832707045e+002°)
6.26788839256211e+003	(-1.41217799830501e-001dB,1.65738209294313e+002°)
6.41388626850669e+003	(-1.50752172557669e-001dB,1.65299425102613e+002°)
6.56328487184865e+003	(-1.61126164629240e-001dB,1.64841272331935e+002°)
6.71616341570501e+003	(-1.72432589725336e-001dB,1.64362431740778e+002°)
6.87260295830331e+003	(-1.84776790440220e-001dB,1.63861459940801e+002°)
7.03268644595976e+003	(-1.98278641894576e-001dB,1.63336775010370e+002°)
7.19649875705846e+003	(-2.13074926453269e-001dB,1.62786640180977e+002°)
7.36412674705508e+003	(-2.29322157776501e-001dB,1.62209145313283e+002°)
7.53565929452873e+003	(-2.47199950911273e-001dB,1.61602185837291e+002°)
7.71118734830658e+003	(-2.66915058435438e-001dB,1.60963438783763e+002°)
7.89080397568614e+003	(-2.88706222163085e-001dB,1.60290335481549e+002°)
8.07460441178074e+003	(-3.12850027402783e-001dB,1.59580030438650e+002°)
8.26268611001449e+003	(-3.39667994569968e-001dB,1.58829365865201e+002°)
8.45514879379335e+003	(-3.69535204171503e-001dB,1.58034831237059e+002°)
8.65209450937981e+003	(-4.02890829853533e-001dB,1.57192517244531e+002°)
8.85362767999915e+003	(-4.40251055686943e-001dB,1.56298063430636e+002°)
9.05985516120604e+003	(-4.82224985230357e-001dB,1.55346598810982e+002°)
9.27088629754076e+003	(-5.29534320537211e-001dB,1.54332674804696e+002°)
9.48683298050513e+003	(-5.83037811610214e-001dB,1.53250189926363e+002°)
9.70780970788884e+003	(-6.43761767397584e-001dB,1.52092305943576e+002°)
9.93393364447772e+003	(-7.12938300305724e-001dB,1.50851355669735e+002°)
1.01653246841761e+004	(-7.92053476795802e-001dB,1.49518743349613e+002°)
1.04021055135759e+004	(-8.82908206382354e-001dB,1.48084839869191e+002°)
1.06444016770073e+004	(-9.87695573656531e-001dB,1.46538877013233e+002°)
1.08923416431030e+004	(-1.10909947618182e+000dB,1.44868848024823e+002°)
1.11460568729152e+004	(-1.25042097898220e+000dB,1.43061426216740e+002°)
1.14056818896168e+004	(-1.41574088709738e+000dB,1.41101919878304e+002°)
1.16713543498284e+004	(-1.61012991255485e+000dB,1.38974290813496e+002°)
1.19432151166049e+004	(-1.83992188159014e+000dB,1.36661276076742e+002°)
1.22214083341234e+004	(-2.11307144918666e+000dB,1.34144668027845e+002°)
1.25060815041100e+004	(-2.43962725908147e+000dB,1.31405825974828e+002°)
1.27973855640478e+004	(-2.83236753337231e+000dB,1.28426510834046e+002°)
1.30954749672050e+004	(-3.30767446406095e+000dB,1.25190146764317e+002°)
1.34005077645289e+004	(-3.88678159815531e+000dB,1.21683611019138e+002°)
1.37126456884462e+004	(-4.59764936046960e+000dB,1.17899623190343e+002°)
1.40320542386159e+004	(-5.47799134607572e+000dB,1.13839741906268e+002°)
1.43589027696791e+004	(-6.58060276320806e+000dB,1.09517910854053e+002°)
1.46933645810534e+004	(-7.98374591860079e+000dB,1.04964580455679e+002°)
1.50356170088181e+004	(-9.81395844682993e+000dB,1.00232263073284e+002°)
1.53858415197409e+004	(-1.23045372244636e+001dB,9.54076348876259e+001°)
1.57442238074931e+004	(-1.59856949844460e+001dB,9.06606839184371e+001°)
1.61109538911075e+004	(-2.26678430894837e+001dB,8.66482811024436e+001°)
1.64862262157287e+004	(-3.87892666405596e+001dB,-1.13242932991843e+002°)
1.68702397557104e+004	(-2.05726223881819e+001dB,-1.06836072886920e+002°)
1.72631981201147e+004	(-1.52848247015901e+001dB,-1.10830571350248e+002°)
1.76653096606676e+004	(-1.21980147699630e+001dB,-1.15052068024274e+002°)
1.80767875822307e+004	(-1.00835909294846e+001dB,-1.19136646394998e+002°)
1.84978500558444e+004	(-8.52433099694805e+000dB,-1.22994841955781e+002°)
1.89287203344058e+004	(-7.32469792679795e+000dB,-1.26597341358714e+002°)
1.93696268710396e+004	(-6.37582019620003e+000dB,-1.29938461431094e+002°)
1.98208034402278e+004	(-5.61021713993718e+000dB,-1.33024525491437e+002°)
2.02824892617594e+004	(-4.98296415515579e+000dB,-1.35868414754377e+002°)
2.07549291275680e+004	(-4.46263150572550e+000dB,-1.38486421431469e+002°)
2.12383735315241e+004	(-4.02643250982036e+000dB,-1.40896278175059e+002°)
2.17330788022496e+004	(-3.65740286972399e+000dB,-1.43115911757524e+002°)
2.22393072390275e+004	(-3.34265215640799e+000dB,-1.45162678057752e+002°)
2.27573272508755e+004	(-3.07222415513342e+000dB,-1.47052922049395e+002°)
2.32874134988607e+004	(-2.83832433827357e+000dB,-1.48801754630773e+002°)
2.38298470417284e+004	(-2.63477981484446e+000dB,-1.50422970395383e+002°)
2.43849154849229e+004	(-2.45665245345482e+000dB,-1.51929053621623e+002°)
2.49529131330801e+004	(-2.29995621516577e+000dB,-1.53331236557342e+002°)
2.55341411460712e+004	(-2.16144724695894e+000dB,-1.54639586079026e+002°)
2.61289076986823e+004	(-2.03846586337368e+000dB,-1.55863103216445e+002°)
2.67375281440123e+004	(-1.92881618402704e+000dB,-1.57009825808252e+002°)
2.73603251806772e+004	(-1.83067350314434e+000dB,-1.58086928440699e+002°)
2.79976290239096e+004	(-1.74251234139362e+000dB,-1.59100816385153e+002°)
2.86497775806430e+004	(-1.66305009286666e+000dB,-1.60057211904082e+002°)
2.93171166286742e+004	(-1.59120254664363e+000dB,-1.60961232334033e+002°)
2.99999999999999e+004	(-1.52604852991104e+000dB,-1.61817459983697e+002°)
