Freq.	V(vo)/V(vi)
5.62341325190346e+001	(-3.82878687401718e+001dB,-3.30460263562356e-001°)
5.75439937337154e+001	(-3.82882185780886e+001dB,-3.38160495756189e-001°)
5.88843655355586e+001	(-3.82885849186288e+001dB,-3.46040291597474e-001°)
6.02559586074355e+001	(-3.82889685410118e+001dB,-3.54103848151462e-001°)
6.16595001861479e+001	(-3.82893702613228e+001dB,-3.62355461285310e-001°)
6.30957344480190e+001	(-3.82897909342644e+001dB,-3.70799528044712e-001°)
6.45654229034652e+001	(-3.82902314549913e+001dB,-3.79440549090515e-001°)
6.60693448007593e+001	(-3.82906927610335e+001dB,-3.88283131198544e-001°)
6.76082975391978e+001	(-3.82911758343117e+001dB,-3.97331989823456e-001°)
6.91830970918933e+001	(-3.82916817032491e+001dB,-4.06591951728960e-001°)
7.07945784384134e+001	(-3.82922114449847e+001dB,-4.16067957686921e-001°)
7.24435960074986e+001	(-3.82927661876938e+001dB,-4.25765065246298e-001°)
7.41310241300914e+001	(-3.82933471130189e+001dB,-4.35688451575581e-001°)
7.58577575029180e+001	(-3.82939554586191e+001dB,-4.45843416379831e-001°)
7.76247116628688e+001	(-3.82945925208409e+001dB,-4.56235384895065e-001°)
7.94328234724277e+001	(-3.82952596575196e+001dB,-4.66869910963032e-001°)
8.12830516164095e+001	(-3.82959582909148e+001dB,-4.77752680188182e-001°)
8.31763771102667e+001	(-3.82966899107887e+001dB,-4.88889513179872e-001°)
8.51138038202372e+001	(-3.82974560776331e+001dB,-5.00286368883139e-001°)
8.70963589956076e+001	(-3.82982584260529e+001dB,-5.11949347999859e-001°)
8.91250938133741e+001	(-3.82990986683148e+001dB,-5.23884696505112e-001°)
9.12010839355905e+001	(-3.82999785980673e+001dB,-5.36098809259705e-001°)
9.33254300796986e+001	(-3.83009000942429e+001dB,-5.48598233725543e-001°)
9.54992586021431e+001	(-3.83018651251502e+001dB,-5.61389673782853e-001°)
9.77237220955805e+001	(-3.83028757527662e+001dB,-5.74479993658607e-001°)
9.99999999999995e+001	(-3.83039341372384e+001dB,-5.87876221964803e-001°)
1.02329299228075e+002	(-3.83050425416077e+001dB,-6.01585555854721e-001°)
1.04712854805089e+002	(-3.83062033367638e+001dB,-6.15615365298775e-001°)
1.07151930523760e+002	(-3.83074190066434e+001dB,-6.29973197486957e-001°)
1.09647819614318e+002	(-3.83086921536854e+001dB,-6.44666781360258e-001°)
1.12201845430196e+002	(-3.83100255045558e+001dB,-6.59704032278026e-001°)
1.14815362149688e+002	(-3.83114219161552e+001dB,-6.75093056826855e-001°)
1.17489755493952e+002	(-3.83128843819255e+001dB,-6.90842157773775e-001°)
1.20226443461741e+002	(-3.83144160384688e+001dB,-7.06959839174322e-001°)
1.23026877081237e+002	(-3.83160201724981e+001dB,-7.23454811637252e-001°)
1.25892541179416e+002	(-3.83177002281337e+001dB,-7.40335997756691e-001°)
1.28824955169313e+002	(-3.83194598145666e+001dB,-7.57612537714615e-001°)
1.31825673855640e+002	(-3.83213027141056e+001dB,-7.75293795066023e-001°)
1.34896288259165e+002	(-3.83232328906317e+001dB,-7.93389362710149e-001°)
1.38038426460288e+002	(-3.83252544984779e+001dB,-8.11909069059428e-001°)
1.41253754462275e+002	(-3.83273718917607e+001dB,-8.30862984413308e-001°)
1.44543977074592e+002	(-3.83295896341858e+001dB,-8.50261427548487e-001°)
1.47910838816820e+002	(-3.83319125093537e+001dB,-8.70114972532620e-001°)
1.51356124843620e+002	(-3.83343455315939e+001dB,-8.90434455776099e-001°)
1.54881661891247e+002	(-3.83368939573557e+001dB,-9.11230983330276e-001°)
1.58489319246110e+002	(-3.83395632971865e+001dB,-9.32515938446681e-001°)
1.62181009735892e+002	(-3.83423593283311e+001dB,-9.54300989408339e-001°)
1.65958690743755e+002	(-3.83452881079862e+001dB,-9.76598097649189e-001°)
1.69824365246173e+002	(-3.83483559872466e+001dB,-9.99419526175405e-001°)
1.73780082874936e+002	(-3.83515696257844e+001dB,-1.02277784830532e+000°)
1.77827941003891e+002	(-3.83549360073010e+001dB,-1.04668595674331e+000°)
1.81970085860997e+002	(-3.83584624557979e+001dB,-1.07115707300977e+000°)
1.86208713666286e+002	(-3.83621566527132e+001dB,-1.09620475724272e+000°)
1.90546071796323e+002	(-3.83660266549757e+001dB,-1.12184291839499e+000°)
1.94984459975803e+002	(-3.83700809140297e+001dB,-1.14808582484899e+000°)
1.99526231496887e+002	(-3.83743282958883e+001dB,-1.17494811547344e+000°)
2.04173794466952e+002	(-3.83787781022788e+001dB,-1.20244481114736e+000°)
2.08929613085403e+002	(-3.83834400929447e+001dB,-1.23059132678308e+000°)
2.13796208950222e+002	(-3.83883245091758e+001dB,-1.25940348387446e+000°)
2.18776162394954e+002	(-3.83934420986423e+001dB,-1.28889752360663e+000°)
2.23872113856832e+002	(-3.83988041416152e+001dB,-1.31909012056224e+000°)
2.29086765276776e+002	(-3.84044224786585e+001dB,-1.34999839705989e+000°)
2.34422881531991e+002	(-3.84103095398890e+001dB,-1.38163993817393e+000°)
2.39883291901947e+002	(-3.84164783759037e+001dB,-1.41403280747171e+000°)
2.45470891568501e+002	(-3.84229426904822e+001dB,-1.44719556352358e+000°)
2.51188643150956e+002	(-3.84297168751836e+001dB,-1.48114727723877e+000°)
2.57039578276885e+002	(-3.84368160459610e+001dB,-1.51590755008021e+000°)
2.63026799189536e+002	(-3.84442560819309e+001dB,-1.55149653322981e+000°)
2.69153480392690e+002	(-3.84520536664435e+001dB,-1.58793494776367e+000°)
2.75422870333815e+002	(-3.84602263306128e+001dB,-1.62524410592062e+000°)
2.81838293126443e+002	(-3.84687924994774e+001dB,-1.66344593353815e+000°)
2.88403150312659e+002	(-3.84777715409771e+001dB,-1.70256299375433e+000°)
2.95120922666637e+002	(-3.84871838179480e+001dB,-1.74261851206478e+000°)
3.01995172040200e+002	(-3.84970507433521e+001dB,-1.78363640284839e+000°)
3.09029543251357e+002	(-3.85073948389809e+001dB,-1.82564129747694e+000°)
3.16227766016836e+002	(-3.85182397978878e+001dB,-1.86865857413916e+000°)
3.23593656929626e+002	(-3.85296105508341e+001dB,-1.91271438952038e+000°)
3.31131121482589e+002	(-3.85415333370491e+001dB,-1.95783571249787e+000°)
3.38844156139200e+002	(-3.85540357796435e+001dB,-2.00405036001944e+000°)
3.46736850452529e+002	(-3.85671469660374e+001dB,-2.05138703536378e+000°)
3.54813389233573e+002	(-3.85808975338021e+001dB,-2.09987536898614e+000°)
3.63078054770099e+002	(-3.85953197623544e+001dB,-2.14954596219198e+000°)
3.71535229097170e+002	(-3.86104476709807e+001dB,-2.20043043389063e+000°)
3.80189396320558e+002	(-3.86263171237184e+001dB,-2.25256147072171e+000°)
3.89045144994278e+002	(-3.86429659416716e+001dB,-2.30597288087839e+000°)
3.98107170553494e+002	(-3.86604340234006e+001dB,-2.36069965197688e+000°)
4.07380277804110e+002	(-3.86787634740853e+001dB,-2.41677801338298e+000°)
4.16869383470332e+002	(-3.86979987442395e+001dB,-2.47424550343403e+000°)
4.26579518801589e+002	(-3.87181867788342e+001dB,-2.53314104206113e+000°)
4.36515832240163e+002	(-3.87393771777798e+001dB,-2.59350500937367e+000°)
4.46683592150960e+002	(-3.87616223688209e+001dB,-2.65537933083775e+000°)
4.57088189614872e+002	(-3.87849777940167e+001dB,-2.71880756975956e+000°)
4.67735141287195e+002	(-3.88095021111087e+001dB,-2.78383502787821e+000°)
4.78630092322635e+002	(-3.88352574112305e+001dB,-2.85050885497708e+000°)
4.89778819368443e+002	(-3.88623094545830e+001dB,-2.91887816854202e+000°)
5.01187233627268e+002	(-3.88907279258902e+001dB,-2.98899418463589e+000°)
5.12861383991361e+002	(-3.89205867116729e+001dB,-3.06091036132337e+000°)
5.24807460249769e+002	(-3.89519642016255e+001dB,-3.13468255615565e+000°)
5.37031796370249e+002	(-3.89849436166691e+001dB,-3.21036919946243e+000°)
5.49540873857620e+002	(-3.90196133665826e+001dB,-3.28803148542876e+000°)
