Frequency (Hz)	Channel 2 Magnitude (dB)	Channel 2 Phase (deg)
3981.071706	7.313721049	-88.33796589
4073.802778	7.758317579	-89.58832407
4168.693835	7.384569503	-92.50144712
4265.795188	7.572666534	-93.5852724
4365.158322	8.256030163	-90.74774853
4466.835922	8.592257863	-92.98179214
4570.881896	8.491576408	-89.78529685
4677.351413	8.491783546	-90.65321794
4786.300923	8.940478085	-89.7556054
4897.788194	9.613347028	-91.34875667
5011.872336	9.333974878	-91.54059039
5128.61384	9.591533625	-89.6591268
5248.074602	9.411300298	-90.24787549
5370.317964	10.05440972	-90.31735427
5495.408739	10.21162055	-90.35132587
5623.413252	10.32017962	-91.11420491
5754.399373	10.26917561	-92.16657536
5888.436554	10.8411737	-90.69549785
6025.595861	11.56360234	-89.81165285
6165.950019	11.10567231	-90.50284787
6309.573445	11.69964058	-91.43714966
6456.54229	11.70854295	-89.9947179
6606.93448	11.80675488	-90.34851251
6760.829754	11.98936488	-89.28378733
6918.309709	12.524567	-87.56397091
7079.457844	12.34027611	-90.18879629
7244.359601	13.01327031	-90.87419407
7413.102413	12.63870405	-90.30049222
7585.77575	13.23318689	-89.13398397
7762.471166	13.23439524	-89.87531144
7943.282347	12.98532904	-91.93436481
8128.305162	13.53790513	-90.37860843
8317.637711	13.66969832	-89.97840037
8511.380382	14.28381201	-90.19016841
8709.6359	14.03662852	-88.70845291
8912.509381	14.52591628	-92.8277249
9120.108394	14.36773059	-89.79642818
9332.543008	14.99120407	-90.30278361
9549.92586	15.0951103	-89.75203434
9772.37221	15.28303014	-90.41725692
10000	15.39637797	-89.63095098
10232.92992	15.74766729	-90.94870996
10471.28548	15.79639488	-91.76840335
10715.19305	16.05885075	-93.36986153
10964.78196	16.19083775	-91.32196354
11220.18454	16.0415782	-91.24331004
11481.53621	16.70133593	-90.1563556
11748.97555	16.95690234	-90.54573955
12022.64435	17.28841758	-90.35227796
12302.68771	17.08468896	-90.56736322
12589.25412	17.67028378	-91.16551829
12882.49552	17.39514825	-92.91339839
13182.56739	17.83079848	-91.94557105
13489.62883	18.15610252	-89.640794
13803.84265	18.24072539	-91.85767144
14125.37545	18.41713033	-89.48583774
14454.39771	18.49440095	-91.48463603
14791.08388	19.38864756	-89.53006663
15135.61248	19.03724871	-89.92969309
15488.16619	19.03293556	-91.68303969
15848.93192	19.71420984	-90.69824638
16218.10097	19.97845045	-90.00188126
16595.86907	19.97112438	-89.36447979
16982.43652	20.30104256	-90.85325478
17378.00829	20.25521182	-88.85527579
17782.7941	20.43507486	-92.12306994
18197.00859	20.88877954	-89.59244447
18620.87137	20.9891178	-92.19135411
19054.60718	21.37895883	-91.30012468
19498.446	21.69459682	-92.34757999
19952.62315	22.16865604	-91.91432074
20417.37945	21.46671728	-93.47326299
20892.96131	21.92207258	-90.91680642
21379.6209	22.51293026	-93.19520416
21877.61624	22.68206579	-91.18351329
22387.21139	22.3750901	-92.14594778
22908.67653	23.27866636	-93.50163779
23442.28815	22.92056056	-91.62539546
23988.32919	23.31961558	-92.25619575
24547.08916	23.80263125	-92.97673523
25118.86432	23.66229793	-93.36584457
25703.95783	24.00679195	-91.72599175
26302.67992	24.43683836	-93.29172146
26915.34804	24.47488175	-91.00950678
27542.28703	24.26192333	-92.90761871
28183.82931	24.7004199	-93.19517615
28840.31503	25.30755522	-92.38814899
29512.09227	25.25414112	-94.15679254
30199.5172	25.37171265	-93.72018191
30902.95433	25.6664451	-91.54751919
31622.7766	25.30854963	-92.22378597
32359.36569	26.19878712	-92.13463397
33113.11215	26.78287266	-94.90299591
33884.41561	26.70057587	-95.22622587
34673.68505	26.96994603	-93.7699815
35481.33892	27.23181105	-94.71675252
36307.80548	27.65697101	-96.9240153
37153.52291	27.45195194	-94.8853751
38018.93963	27.52671713	-96.14052218
38904.5145	27.93867235	-96.04814793
39810.71706	27.97779722	-94.52264769
40738.02778	28.79067116	-100.3488608
41686.93835	28.29394326	-97.26757829
42657.95188	29.29353028	-93.93232875
43651.58322	29.24615904	-98.78039315
44668.35922	29.82753683	-97.38273886
45708.81896	29.59053905	-95.1807937
46773.51413	30.40102041	-97.4056344
47863.00923	30.0845112	-97.22809104
48977.88194	30.48947519	-97.37924244
50118.72336	30.99929969	-96.40028757
51286.1384	31.04651081	-99.1003511
52480.74602	31.26080479	-98.65444074
53703.17964	31.96489597	-99.5417672
54954.08739	31.97543772	-98.55570918
56234.13252	31.78093811	-99.46119532
57543.99373	31.94695291	-99.90970256
58884.36554	32.18462216	-99.98119274
60255.95861	32.71244968	-99.15898295
61659.50019	33.00908922	-100.2390405
63095.73445	33.15664661	-101.4973395
64565.4229	33.28584156	-101.8158573
66069.3448	33.63271318	-100.8120347
67608.29754	33.86910645	-102.1542895
69183.09709	34.43679377	-101.5714155
70794.57844	34.51912688	-101.4395287
72443.59601	35.00347422	-101.2760571
74131.02413	35.19125698	-102.7801651
75857.7575	35.59190217	-101.7247889
77624.71166	35.61862366	-102.2150568
79432.82347	35.54970206	-100.7028177
81283.05162	37.16966783	-103.5525006
83176.37711	37.05578512	-106.6896308
85113.80382	37.73135804	-104.2620693
87096.359	37.4446659	-101.2633545
89125.09381	38.07080074	-102.7976881
91201.08394	38.35066758	-101.7029234
93325.43008	38.61526251	-102.5311646
95499.2586	39.01339712	-102.3704972
97723.7221	39.50354861	-101.5694341
100000	39.87734267	-102.2835212
102329.2992	40.59394035	-102.4043157
104712.8548	40.80259679	-102.5990953
107151.9305	41.32445814	-103.7523571
109647.8196	41.60819425	-102.4643141
112201.8454	42.48548658	-102.9725295
114815.3621	43.02289474	-102.1860843
117489.7555	43.52350551	-102.0208552
120226.4435	44.26899489	-102.274886
123026.8771	44.68434671	-100.4990118
125892.5412	45.47482163	-98.62963366
128824.9552	46.2043811	-99.75269809
131825.6739	47.07636046	-98.16976496
134896.2883	48.06768821	-98.70724765
138038.4265	48.96217291	-96.50454394
141253.7545	50.12798984	-95.79285365
144543.9771	51.85362032	-95.38800569
147910.8388	56.91175269	-138.4005273
151356.1248	57.50567748	-170.4903493
154881.6619	57.68500954	165.6180206
158489.3192	57.00349511	146.4402261
162181.0097	56.4249069	128.5908325
165958.6907	55.73372291	113.6792628
169824.3652	54.9779887	98.45254602
173780.0829	54.17513935	85.37372087
177827.941	53.43186508	72.58974515
181970.0859	52.82428953	64.51283034
186208.7137	52.16789787	56.68767014
190546.0718	51.47125271	57.91680847
194984.46	50.16335327	63.57463222
199526.2315	48.49483469	67.76151405
204173.7945	47.00695548	71.54292819
208929.6131	45.62581392	73.79535131
213796.209	44.07105667	75.83734676
218776.1624	42.78601914	78.64312822
223872.1139	41.76307069	80.65306132
229086.7653	41.00734632	79.67110566
234422.8815	40.21060778	80.92736155
239883.2919	38.92520912	82.2616941
245470.8916	37.37569537	80.73222317
251188.6432	37.57965659	80.73222317
257039.5783	38.05923928	82.18627409
263026.7992	36.71881396	84.17151222
269153.4804	36.14132755	84.88367619
275422.8703	34.80835002	84.48364791
281838.2931	34.78485435	84.41812178
288403.1503	34.34123689	83.21926152
295120.9227	33.40541645	87.62940508
301995.172	32.75916442	89.24642652
309029.5433	32.35400696	88.4750464
316227.766	32.78134407	88.4750464
323593.6569	32.05053972	88.4750464
331131.1215	32.60370593	88.4750464
338844.1561	32.97923913	88.4750464
346736.8505	32.61987314	89.12342062
354813.3892	31.01233296	89.52863996
363078.0548	30.5453888	89.71497252
371535.2291	30.27146256	89.71497252
380189.3963	29.93717909	89.71497252
389045.145	29.75062111	94.96798517
398107.1706	29.84218272	95.4974291
407380.2778	31.37500393	101.652495
416869.3835	30.1880904	92.1339213
426579.5188	29.70264189	95.82017388
436515.8322	30.53002163	94.1827478
446683.5922	30.19092637	92.58490994
457088.1896	30.33198299	88.52248988
467735.1413	30.78375644	84.58759093
478630.0923	34.48691693	73.96373559
489778.8194	30.64642992	73.96373559
501187.2336	21.54285534	58.67993199
512861.384	27.24582213	78.79916848
524807.4602	26.51722932	72.84174402
537031.7964	26.27339966	70.41026291
549540.8739	25.5919764	67.89175511
562341.3252	25.16941787	68.52177926
575439.9373	24.06295622	69.22477173
588843.6554	24.20720173	68.48670365
602559.5861	23.55808234	68.34539284
616595.0019	23.24031214	68.5214929
630957.3445	22.61182796	68.52795944
645654.229	23.07604911	68.52795944
660693.448	23.25168226	68.52795944
676082.9754	24.5853847	68.52795944
691830.9709	22.85329177	68.52795944
707945.7844	22.12138722	68.52795944
724435.9601	21.67243455	68.52795944
741310.2413	22.2454998	68.52795944
758577.575	21.35440687	68.52795944
776247.1166	21.64391324	68.52795944
794328.2347	22.44354328	68.52795944
812830.5162	27.19428174	69.00438371
831763.7711	24.35543777	69.00438371
851138.0382	19.84262219	71.29881134
870963.59	20.12408455	71.31780886
891250.9381	19.86640511	70.72466964
912010.8394	19.7907065	68.71152586
933254.3008	19.38751263	69.7769202
954992.586	19.19208457	70.02926368
977237.221	17.60695709	75.07718076
1000000	19.33665374	62.42793283
1023292.992	19.01626037	65.91657599
1047128.548	18.50731596	64.12532231
1071519.305	18.16965021	65.74324699
1096478.196	17.35189741	64.90508881
1122018.454	16.87352252	67.54631113
1148153.621	19.28636959	63.70948205
1174897.555	15.95213037	65.76721539
1202264.435	16.03812366	68.1506233
1230268.771	16.21728275	64.27887543
1258925.412	15.90573093	68.9256555
1288249.552	15.79878682	70.62861314
1318256.739	18.26944149	51.17730521
1348962.883	15.30259118	62.65278295
1380384.265	15.10082196	61.8727502
1412537.545	14.61746032	60.47381496
1445439.771	13.98987276	60.10466136
1479108.388	13.89379612	81.70133154
1513561.248	13.80411877	62.11310597
1548816.619	13.62354523	62.90998415
1584893.192	13.22621716	62.39215341
1621810.097	13.13024812	63.88346325
1659586.907	13.06439705	55.52826567
1698243.652	12.3069309	61.44459139
1737800.829	12.18813979	60.79455236
1778279.41	11.81014228	59.92970872
1819700.859	12.98933188	69.56841855
1862087.137	11.50948064	59.42742723
1905460.718	11.19760782	57.61975934
1949844.6	10.66716529	58.03957037
1995262.315	10.25443362	59.18967522
2041737.945	10.13419951	60.33692117
