Freq.	V(vout)
3.21119490936485e+003	(-3.55711040927962e+001dB,8.77388472352481e+001°)
3.23593656929631e+003	(-3.55044795106889e+001dB,8.77255549851493e+001°)
3.26086885911896e+003	(-3.54378555346330e+001dB,8.77121288460128e+001°)
3.28599324760069e+003	(-3.53712321746712e+001dB,8.76985680380085e+001°)
3.31131121482594e+003	(-3.53046094410716e+001dB,8.76848717619530e+001°)
3.33682425228297e+003	(-3.52379873441113e+001dB,8.76710392147524e+001°)
3.36253386295166e+003	(-3.51713658943087e+001dB,8.76570695842922e+001°)
3.38844156139206e+003	(-3.51047451022886e+001dB,8.76429620479041e+001°)
3.41454887383364e+003	(-3.50381249788291e+001dB,8.76287157745956e+001°)
3.44085733826517e+003	(-3.49715055349710e+001dB,8.76143299370370e+001°)
3.46736850452535e+003	(-3.49048867817067e+001dB,8.75998036778467e+001°)
3.49408393439410e+003	(-3.48382687304222e+001dB,8.75851361587402e+001°)
3.52100520168456e+003	(-3.47716513925114e+001dB,8.75703265083553e+001°)
3.54813389233579e+003	(-3.47050347795707e+001dB,8.75553738576678e+001°)
3.57547160450625e+003	(-3.46384189034094e+001dB,8.75402773357438e+001°)
3.60301994866789e+003	(-3.45718037759685e+001dB,8.75250360494651e+001°)
3.63078054770105e+003	(-3.45051894093659e+001dB,8.75096491094082e+001°)
3.65875503699007e+003	(-3.44385758159580e+001dB,8.74941156094568e+001°)
3.68694506451962e+003	(-3.43719630081475e+001dB,8.74784346334725e+001°)
3.71535229097177e+003	(-3.43053509986755e+001dB,8.74626052720420e+001°)
3.74397838982385e+003	(-3.42387398004014e+001dB,8.74466265894683e+001°)
3.77282504744704e+003	(-3.41721294263267e+001dB,8.74304976453518e+001°)
3.80189396320565e+003	(-3.41055198897530e+001dB,8.74142174984573e+001°)
3.83118684955733e+003	(-3.40389112040872e+001dB,8.73977851940875e+001°)
3.86070543215386e+003	(-3.39723033829804e+001dB,8.73811997642072e+001°)
3.89045144994285e+003	(-3.39056964403160e+001dB,8.73644602371767e+001°)
3.92042665527020e+003	(-3.38390903901008e+001dB,8.73475656327223e+001°)
3.95063281398328e+003	(-3.37724852466045e+001dB,8.73305149564688e+001°)
3.98107170553502e+003	(-3.37058810243242e+001dB,8.73133072094911e+001°)
4.01174512308867e+003	(-3.36392777379028e+001dB,8.72959413852781e+001°)
4.04265487362349e+003	(-3.35726754023408e+001dB,8.72784164652817e+001°)
4.07380277804117e+003	(-3.35060740326727e+001dB,8.72607314192509e+001°)
4.10519067127313e+003	(-3.34394736442865e+001dB,8.72428852062744e+001°)
4.13682040238856e+003	(-3.33728742528198e+001dB,8.72248767844427e+001°)
4.16869383470340e+003	(-3.33062758740626e+001dB,8.72067051027391e+001°)
4.20081284589012e+003	(-3.32396785240749e+001dB,8.71883690868973e+001°)
4.23317932808826e+003	(-3.31730822191733e+001dB,8.71698676646472e+001°)
4.26579518801598e+003	(-3.31064869758840e+001dB,8.71511997534921e+001°)
4.29866234708233e+003	(-3.30398928110853e+001dB,8.71323642594507e+001°)
4.33178274150047e+003	(-3.29732997417048e+001dB,8.71133600722141e+001°)
4.36515832240171e+003	(-3.29067077851369e+001dB,8.70941860855937e+001°)
4.39879105595049e+003	(-3.28401169589341e+001dB,8.70748411715594e+001°)
4.43268292346014e+003	(-3.27735272809400e+001dB,8.70553241997454e+001°)
4.46683592150969e+003	(-3.27069387692255e+001dB,8.70356340210016e+001°)
4.50125206206139e+003	(-3.26403514422139e+001dB,8.70157694872178e+001°)
4.53593337257933e+003	(-3.25737653185324e+001dB,8.69957294309796e+001°)
4.57088189614881e+003	(-3.25071804171606e+001dB,8.69755126807405e+001°)
4.60609969159672e+003	(-3.24405967572789e+001dB,8.69551180495098e+001°)
4.64158883361284e+003	(-3.23740143584180e+001dB,8.69345443446480e+001°)
4.67735141287204e+003	(-3.23074332404155e+001dB,8.69137903629583e+001°)
4.71338953615747e+003	(-3.22408534233356e+001dB,8.68928548839076e+001°)
4.74970532648462e+003	(-3.21742749276501e+001dB,8.68717366855896e+001°)
4.78630092322645e+003	(-3.21076977740724e+001dB,8.68504345296493e+001°)
4.82317848223937e+003	(-3.20411219836314e+001dB,8.68289471680851e+001°)
4.86034017599028e+003	(-3.19745475776869e+001dB,8.68072733430285e+001°)
4.89778819368453e+003	(-3.19079745779863e+001dB,8.67854117916780e+001°)
4.93552474139487e+003	(-3.18414030064559e+001dB,8.67633612248518e+001°)
4.97355204219146e+003	(-3.17748328855022e+001dB,8.67411203583892e+001°)
5.01187233627279e+003	(-3.17082642378165e+001dB,8.67186878890838e+001°)
5.05048788109766e+003	(-3.16416970864193e+001dB,8.66960625011910e+001°)
5.08940095151816e+003	(-3.15751314547267e+001dB,8.66732428750526e+001°)
5.12861383991372e+003	(-3.15085673664601e+001dB,8.66502276744000e+001°)
5.16812885632611e+003	(-3.14420048457405e+001dB,8.66270155533672e+001°)
5.20794832859554e+003	(-3.13754439170220e+001dB,8.66036051511763e+001°)
5.24807460249780e+003	(-3.13088846051762e+001dB,8.65799951022993e+001°)
5.28851004188245e+003	(-3.12423269354046e+001dB,8.65561840222222e+001°)
5.32925702881208e+003	(-3.11757709333433e+001dB,8.65321705219679e+001°)
5.37031796370260e+003	(-3.11092166249806e+001dB,8.65079531967631e+001°)
5.41169526546471e+003	(-3.10426640367157e+001dB,8.64835306274316e+001°)
5.45339137164635e+003	(-3.09761131953697e+001dB,8.64589013922330e+001°)
5.49540873857633e+003	(-3.09095641281224e+001dB,8.64340640466408e+001°)
5.53774984150898e+003	(-3.08430168626170e+001dB,8.64090171406022e+001°)
5.58041717477005e+003	(-3.07764714268772e+001dB,8.63837592114728e+001°)
5.62341325190357e+003	(-3.07099278494215e+001dB,8.63582887824475e+001°)
5.66674060582000e+003	(-3.06433861591368e+001dB,8.63326043661722e+001°)
5.71040178894535e+003	(-3.05768463853791e+001dB,8.63067044595797e+001°)
5.75439937337165e+003	(-3.05103085579272e+001dB,8.62805875528858e+001°)
5.79873595100840e+003	(-3.04437727070613e+001dB,8.62542521203997e+001°)
5.84341413373526e+003	(-3.03772388635153e+001dB,8.62276966239720e+001°)
5.88843655355598e+003	(-3.03107070584651e+001dB,8.62009195125655e+001°)
5.93380586275337e+003	(-3.02441773235689e+001dB,8.61739192240585e+001°)
5.97952473404561e+003	(-3.01776496909720e+001dB,8.61466941802620e+001°)
6.02559586074367e+003	(-3.01111241933562e+001dB,8.61192427950833e+001°)
6.07202195690998e+003	(-3.00446008638292e+001dB,8.60915634654849e+001°)
6.11880575751831e+003	(-2.99780797360193e+001dB,8.60636545749300e+001°)
6.16595001861492e+003	(-2.99115608441299e+001dB,8.60355144984702e+001°)
6.21345751748085e+003	(-2.98450442228416e+001dB,8.60071415909649e+001°)
6.26133105279562e+003	(-2.97785299073551e+001dB,8.59785341998762e+001°)
6.30957344480203e+003	(-2.97120179334500e+001dB,8.59496906585185e+001°)
6.35818753547233e+003	(-2.96455083374109e+001dB,8.59206092827058e+001°)
6.40717618867564e+003	(-2.95790011560909e+001dB,8.58912883789109e+001°)
6.45654229034666e+003	(-2.95124964269376e+001dB,8.58617262350429e+001°)
6.50628874865568e+003	(-2.94459941879194e+001dB,8.58319211323766e+001°)
6.55641849417989e+003	(-2.93794944776539e+001dB,8.58018713315925e+001°)
6.60693448007607e+003	(-2.93129973352758e+001dB,8.57715750838792e+001°)
6.65783968225447e+003	(-2.92465028005536e+001dB,8.57410306225152e+001°)
6.70913709955422e+003	(-2.91800109138821e+001dB,8.57102361704741e+001°)
6.76082975391993e+003	(-2.91135217162479e+001dB,8.56791899342625e+001°)
6.81292069057972e+003	(-2.90470352492833e+001dB,8.56478901055436e+001°)
6.86541297822466e+003	(-2.89805515552377e+001dB,8.56163348644273e+001°)
6.91830970918948e+003	(-2.89140706770320e+001dB,8.55845223732711e+001°)
6.97161399963479e+003	(-2.88475926582073e+001dB,8.55524507803061e+001°)
7.02532898973064e+003	(-2.87811175430177e+001dB,8.55201182205714e+001°)
7.07945784384150e+003	(-2.87146453763626e+001dB,8.54875228141338e+001°)
7.13400375071268e+003	(-2.86481762038641e+001dB,8.54546626653976e+001°)
7.18896992365819e+003	(-2.85817100717556e+001dB,8.54215358624397e+001°)
7.24435960075002e+003	(-2.85152470271252e+001dB,8.53881404820495e+001°)
7.30017604500890e+003	(-2.84487871176210e+001dB,8.53544745808596e+001°)
7.35642254459654e+003	(-2.83823303917414e+001dB,8.53205362041938e+001°)
7.41310241300930e+003	(-2.83158768986833e+001dB,8.52863233795240e+001°)
7.47021898927344e+003	(-2.82494266883625e+001dB,8.52518341207963e+001°)
7.52777563814179e+003	(-2.81829798115240e+001dB,8.52170664243364e+001°)
7.58577575029197e+003	(-2.81165363196649e+001dB,8.51820182725104e+001°)
7.64422274252613e+003	(-2.80500962650325e+001dB,8.51466876305852e+001°)
7.70312005797228e+003	(-2.79836597007340e+001dB,8.51110724485188e+001°)
7.76247116628705e+003	(-2.79172266806469e+001dB,8.50751706580424e+001°)
7.82227956386016e+003	(-2.78507972595086e+001dB,8.50389801796756e+001°)
7.88254877402035e+003	(-2.77843714928543e+001dB,8.50024989152540e+001°)
