Freq.,Vvout
1.12460497396674e+003,7.71418482395126e-003,-2.24434900073797e+001
1.12719745617533e+003,7.77163346500774e-003,-2.25275842822252e+001
1.12979591467261e+003,7.82959485065737e-003,-2.26121856369001e+001
1.13240036323537e+003,7.88807493526673e-003,-2.26972987880736e+001
1.13501081567213e+003,7.94707975970987e-003,-2.27829285111308e+001
1.13762728582324e+003,8.00661545277032e-003,-2.28690796410717e+001
1.14024978756098e+003,8.06668823278187e-003,-2.29557570734267e+001
1.14287833478958e+003,8.12730440908990e-003,-2.30429657651888e+001
1.14551294144535e+003,8.18847038369177e-003,-2.31307107357624e+001
1.14815362149669e+003,8.25019265281531e-003,-2.32189970679295e+001
1.15080038894425e+003,8.31247780862622e-003,-2.33078299088333e+001
1.15345325782090e+003,8.37533254087749e-003,-2.33972144709807e+001
1.15611224219191e+003,8.43876363861438e-003,-2.34871560332617e+001
1.15877735615494e+003,8.50277799195444e-003,-2.35776599419890e+001
1.16144861384015e+003,8.56738259389032e-003,-2.36687316119555e+001
1.16412602941030e+003,8.63258454207503e-003,-2.37603765275119e+001
1.16680961706077e+003,8.69839104069182e-003,-2.38526002436649e+001
1.16949939101968e+003,8.76480940238145e-003,-2.39454083871944e+001
1.17219536554794e+003,8.83184705020397e-003,-2.40388066577927e+001
1.17489755493934e+003,8.89951151949816e-003,-2.41328008292243e+001
1.17760597352061e+003,8.96781046005849e-003,-2.42273967505076e+001
1.18032063565153e+003,9.03675163806529e-003,-2.43226003471186e+001
1.18304155572497e+003,9.10634293830156e-003,-2.44184176222178e+001
1.18576874816696e+003,9.17659236619049e-003,-2.45148546578994e+001
1.18850222743682e+003,9.24750805007713e-003,-2.46119176164648e+001
1.19124200802718e+003,9.31909824336546e-003,-2.47096127417198e+001
1.19398810446408e+003,9.39137132699017e-003,-2.48079463602967e+001
1.19674053130705e+003,9.46433581144512e-003,-2.49069248830013e+001
1.19949930314918e+003,9.53800033949145e-003,-2.50065548061862e+001
1.20226443461721e+003,9.61237368831243e-003,-2.51068427131496e+001
1.20503594037160e+003,9.68746477221699e-003,-2.52077952755616e+001
1.20781383510658e+003,9.76328264502501e-003,-2.53094192549178e+001
1.21059813355028e+003,9.83983650264869e-003,-2.54117215040203e+001
1.21338885046478e+003,9.91713568583921e-003,-2.55147089684887e+001
1.21618600064617e+003,9.99518968282506e-003,-2.56183886882991e+001
1.21898959892466e+003,1.00740081320155e-002,-2.57227677993537e+001
1.22179966016467e+003,1.01536008248824e-002,-2.58278535350809e+001
1.22461619926485e+003,1.02339777088213e-002,-2.59336532280663e+001
1.22743923115820e+003,1.03151488900453e-002,-2.60401743117162e+001
1.23026877081218e+003,1.03971246366032e-002,-2.61474243219539e+001
1.23310483322870e+003,1.04799153814806e-002,-2.62554108989484e+001
1.23594743344431e+003,1.05635317255822e-002,-2.63641417888784e+001
1.23879658653016e+003,1.06479844411054e-002,-2.64736248457306e+001
1.24165230759220e+003,1.07332844747121e-002,-2.65838680331336e+001
1.24451461177118e+003,1.08194429508109e-002,-2.66948794262289e+001
1.24738351424274e+003,1.09064711750589e-002,-2.68066672135787e+001
1.25025903021751e+003,1.09943806377561e-002,-2.69192396991118e+001
1.25314117494121e+003,1.10831830174386e-002,-2.70326053041093e+001
1.25602996369467e+003,1.11728901845069e-002,-2.71467725692287e+001
1.25892541179396e+003,1.12635142049235e-002,-2.72617501565710e+001
1.26182753459046e+003,1.13550673439763e-002,-2.73775468517873e+001
1.26473634747094e+003,1.14475620701718e-002,-2.74941715662294e+001
1.26765186585763e+003,1.15410110592319e-002,-2.76116333391445e+001
1.27057410520833e+003,1.16354271980696e-002,-2.77299413399125e+001
1.27350308101645e+003,1.17308235889471e-002,-2.78491048703318e+001
1.27643880881113e+003,1.18272135536555e-002,-2.79691333669493e+001
1.27938130415731e+003,1.19246106379480e-002,-2.80900364034402e+001
1.28233058265581e+003,1.20230286158672e-002,-2.82118236930353e+001
1.28528665994340e+003,1.21224814941164e-002,-2.83345050909994e+001
1.28824955169292e+003,1.22229835170160e-002,-2.84580905971600e+001
1.29121927361332e+003,1.23245491708838e-002,-2.85825903584898e+001
1.29419584144977e+003,1.24271931889733e-002,-2.87080146717407e+001
1.29717927098374e+003,1.25309305564471e-002,-2.88343739861354e+001
1.30016957803307e+003,1.26357765152919e-002,-2.89616789061121e+001
1.30316677845208e+003,1.27417465695922e-002,-2.90899401941299e+001
1.30617088813162e+003,1.28488564906608e-002,-2.92191687735305e+001
1.30918192299919e+003,1.29571223225139e-002,-2.93493757314609e+001
1.31219989901898e+003,1.30665603873672e-002,-2.94805723218592e+001
1.31522483219202e+003,1.31771872911433e-002,-2.96127699685006e+001
1.31825673855619e+003,1.32890199293485e-002,-2.97459802681106e+001
1.32129563418635e+003,1.34020754929312e-002,-2.98802149935432e+001
1.32434153519444e+003,1.35163714741665e-002,-3.00154860970266e+001
1.32739445772952e+003,1.36319256729733e-002,-3.01518057134788e+001
1.33045441797787e+003,1.37487562031311e-002,-3.02891861638934e+001
1.33352143216310e+003,1.38668814986348e-002,-3.04276399587991e+001
1.33659551654622e+003,1.39863203203678e-002,-3.05671798017925e+001
1.33967668742571e+003,1.41070917628413e-002,-3.07078185931477e+001
1.34276496113764e+003,1.42292152608909e-002,-3.08495694335029e+001
1.34586035405572e+003,1.43527105969280e-002,-3.09924456276292e+001
1.34896288259143e+003,1.44775979080180e-002,-3.11364606882780e+001
1.35207256319405e+003,1.46038976932283e-002,-3.12816283401141e+001
1.35518941235081e+003,1.47316308212010e-002,-3.14279625237348e+001
1.35831344658693e+003,1.48608185378033e-002,-3.15754773997752e+001
1.36144468246572e+003,1.49914824739769e-002,-3.17241873531050e+001
1.36458313658870e+003,1.51236446539904e-002,-3.18741069971166e+001
1.36772882559562e+003,1.52573275033000e-002,-3.20252511781078e+001
1.37088176616462e+003,1.53925538572533e-002,-3.21776349797610e+001
1.37404197501228e+003,1.55293469697540e-002,-3.23312737277210e+001
1.37720946889371e+003,1.56677305218104e-002,-3.24861829942760e+001
1.38038426460265e+003,1.58077286307472e-002,-3.26423786031397e+001
1.38356637897155e+003,1.59493658594036e-002,-3.27998766343419e+001
1.38675582887165e+003,1.60926672255111e-002,-3.29586934292273e+001
1.38995263121312e+003,1.62376582114126e-002,-3.31188455955657e+001
1.39315680294507e+003,1.63843647738295e-002,-3.32803500127776e+001
1.39636836105570e+003,1.65328133540440e-002,-3.34432238372755e+001
1.39958732257238e+003,1.66830308882703e-002,-3.36074845079269e+001
1.40281370456172e+003,1.68350448180841e-002,-3.37731497516384e+001
1.40604752412968e+003,1.69888831013549e-002,-3.39402375890677e+001
1.40928879842164e+003,1.71445742232152e-002,-3.41087663404633e+001
1.41253754462252e+003,1.73021472074182e-002,-3.42787546316372e+001
1.41579377995684e+003,1.74616316279253e-002,-3.44502214000728e+001
1.41905752168885e+003,1.76230576206672e-002,-3.46231859011715e+001
1.42232878712258e+003,1.77864558956568e-002,-3.47976677146423e+001
1.42560759360195e+003,1.79518577494539e-002,-3.49736867510356e+001
1.42889395851086e+003,1.81192950777327e-002,-3.51512632584283e+001
1.43218789927330e+003,1.82888003882825e-002,-3.53304178292606e+001
1.43548943335341e+003,1.84604068141850e-002,-3.55111714073289e+001
1.43879857825560e+003,1.86341481274382e-002,-3.56935452949420e+001
1.44211535152462e+003,1.88100587527207e-002,-3.58775611602379e+001
1.44543977074568e+003,1.89881737816645e-002,-3.60632410446732e+001
1.44877185354452e+003,1.91685289871683e-002,-3.62506073706823e+001
1.45211161758750e+003,1.93511608384247e-002,-3.64396829495147e+001
1.45545908058172e+003,1.95361065158283e-002,-3.66304909892533e+001
1.45881426027510e+003,1.97234039265618e-002,-3.68230551030190e+001
1.46217717445647e+003,1.99130917204801e-002,-3.70173993173643e+001
1.46554784095566e+003,2.01052093061549e-002,-3.72135480808636e+001
1.46892627764362e+003,2.02997968674818e-002,-3.74115262729008e+001
1.47231250243247e+003,2.04968953805247e-002,-3.76113592126638e+001
1.47570653327564e+003,2.06965466308277e-002,-3.78130726683462e+001
1.47910838816796e+003,2.08987932309922e-002,-3.80166928665658e+001
1.48251808514570e+003,2.11036786388525e-002,-3.82222465020010e+001
1.48593564228675e+003,2.13112471756343e-002,-3.84297607472527e+001
1.48936107771066e+003,2.15215440449752e-002,-3.86392632629368e+001
1.49279440957874e+003,2.17346153520773e-002,-3.88507822080136e+001
1.49623565609418e+003,2.19505081232938e-002,-3.90643462503567e+001
1.49968483550212e+003,2.21692703261957e-002,-3.92799845775710e+001
1.50314196608977e+003,2.23909508899496e-002,-3.94977269080632e+001
1.50660706618649e+003,2.26155997263242e-002,-3.97176035023719e+001
1.51008015416389e+003,2.28432677509426e-002,-3.99396451747628e+001
1.51356124843595e+003,2.30740069048800e-002,-4.01638833050954e+001
1.51705036745908e+003,2.33078701770951e-002,-4.03903498509677e+001
1.52054752973224e+003,2.35449116267730e-002,-4.06190773601457e+001
1.52405275379703e+003,2.37851864067050e-002,-4.08500989832829e+001
1.52756605823781e+003,2.40287507865189e-002,-4.10834484869384e+001
1.53108746168177e+003,2.42756621767758e-002,-4.13191602668984e+001
1.53461698279903e+003,2.45259791533579e-002,-4.15572693618105e+001
1.53815464030277e+003,2.47797614825148e-002,-4.17978114671340e+001
1.54170045294930e+003,2.50370701458803e-002,-4.20408229494182e+001
1.54525443953815e+003,2.52979673665705e-002,-4.22863408609108e+001
1.54881661891222e+003,2.55625166352471e-002,-4.25344029545081e+001
1.55238700995782e+003,2.58307827368969e-002,-4.27850476990515e+001
1.55596563160481e+003,2.61028317780712e-002,-4.30383142949788e+001
1.55955250282669e+003,2.63787312142680e-002,-4.32942426903371e+001
1.56314764264069e+003,2.66585498782443e-002,-4.35528735971672e+001
1.56675107010788e+003,2.69423580083465e-002,-4.38142485082637e+001
1.57036280433328e+003,2.72302272774217e-002,-4.40784097143206e+001
1.57398286446595e+003,2.75222308223731e-002,-4.43454003214704e+001
1.57761126969908e+003,2.78184432735722e-002,-4.46152642692227e+001
1.58124803927011e+003,2.81189407853621e-002,-4.48880463488130e+001
1.58489319246084e+003,2.84238010663024e-002,-4.51637922219640e+001
1.58854674859751e+003,2.87331034103188e-002,-4.54425484400753e+001
1.59220872705090e+003,2.90469287277787e-002,-4.57243624638408e+001
1.59587914723646e+003,2.93653595771553e-002,-4.60092826833071e+001
1.59955802861439e+003,2.96884801969870e-002,-4.62973584383782e+001
1.60324539068977e+003,3.00163765377802e-002,-4.65886400397735e+001
1.60694125301260e+003,3.03491362947808e-002,-4.68831787904483e+001
1.61064563517799e+003,3.06868489402631e-002,-4.71810270074820e+001
1.61435855682621e+003,3.10296057566100e-002,-4.74822380444427e+001
1.61808003764279e+003,3.13774998690682e-002,-4.77868663142324e+001
1.62181009735865e+003,3.17306262788444e-002,-4.80949673124223e+001
1.62554875575020e+003,3.20890818961109e-002,-4.84065976410827e+001
1.62929603263944e+003,3.24529655732232e-002,-4.87218150331129e+001
1.63305194789405e+003,3.28223781374346e-002,-4.90406783770773e+001
1.63681652142753e+003,3.31974224240770e-002,-4.93632477425543e+001
1.64058977319926e+003,3.35782033089723e-002,-4.96895844059973e+001
1.64437172321465e+003,3.39648277407373e-002,-5.00197508771182e+001
1.64816239152522e+003,3.43574047729470e-002,-5.03538109257936e+001
1.65196179822873e+003,3.47560455955619e-002,-5.06918296094930e+001
1.65576996346924e+003,3.51608635658725e-002,-5.10338733012404e+001
1.65958690743727e+003,3.55719742386290e-002,-5.13800097180964e+001
1.66341265036988e+003,3.59894953958342e-002,-5.17303079501763e+001
1.66724721255078e+003,3.64135470750668e-002,-5.20848384901902e+001
1.67109061431042e+003,3.68442515970106e-002,-5.24436732635108e+001
1.67494287602615e+003,3.72817335917955e-002,-5.28068856587625e+001
1.67880401812227e+003,3.77261200238674e-002,-5.31745505589275e+001
1.68267406107018e+003,3.81775402154349e-002,-5.35467443729637e+001
1.68655302538845e+003,3.86361258680384e-002,-5.39235450679249e+001
1.69044093164297e+003,3.91020110821919e-002,-5.43050322015757e+001
1.69433780044704e+003,3.95753323750655e-002,-5.46912869554870e+001
1.69824365246145e+003,4.00562286954873e-002,-5.50823921686013e+001
1.70215850839466e+003,4.05448414365860e-002,-5.54784323712499e+001
1.70608238900283e+003,4.10413144451484e-002,-5.58794938196042e+001
1.71001531508999e+003,4.15457940280706e-002,-5.62856645305408e+001
1.71395730750813e+003,4.20584289553503e-002,-5.66970343168948e+001
1.71790838715729e+003,4.25793704586588e-002,-5.71136948230762e+001
1.72186857498571e+003,4.31087722263675e-002,-5.75357395610159e+001
1.72583789198990e+003,4.36467903935702e-002,-5.79632639464107e+001
1.72981635921480e+003,4.41935835268812e-002,-5.83963653352279e+001
1.73380399775384e+003,4.47493126045372e-002,-5.88351430604237e+001
1.73780082874907e+003,4.53141409893515e-002,-5.92796984688342e+001
1.74180687339131e+003,4.58882343964143e-002,-5.97301349581818e+001
1.74582215292020e+003,4.64717608527492e-002,-6.01865580141436e+001
1.74984668862435e+003,4.70648906501761e-002,-6.06490752474150e+001
1.75388050184146e+003,4.76677962893430e-002,-6.11177964307025e+001
1.75792361395839e+003,4.82806524154703e-002,-6.15928335355680e+001
1.76197604641132e+003,4.89036357437894e-002,-6.20743007690428e+001
1.76603782068586e+003,4.95369249753675e-002,-6.25623146099172e+001
1.77010895831711e+003,5.01807007012969e-002,-6.30569938446142e+001
1.77418948088986e+003,5.08351452952466e-002,-6.35584596025313e+001
1.77827941003861e+003,5.15004427928895e-002,-6.40668353907415e+001
1.78237876744778e+003,5.21767787574918e-002,-6.45822471279194e+001
1.78648757485174e+003,5.28643401310584e-002,-6.51048231773624e+001
1.79060585403498e+003,5.35633150689779e-002,-6.56346943789531e+001
1.79473362683221e+003,5.42738927579987e-002,-6.61719940799046e+001
1.79887091512847e+003,5.49962632159450e-002,-6.67168581641149e+001
1.80301774085925e+003,5.57306170717419e-002,-6.72694250799443e+001
1.80717412601061e+003,5.64771453247299e-002,-6.78298358662115e+001
1.81134009261929e+003,5.72360390816346e-002,-6.83982341761960e+001
1.81551566277282e+003,5.80074892698181e-002,-6.89747662994087e+001
1.81970085860967e+003,5.87916863255611e-002,-6.95595811808864e+001
1.82389570231932e+003,5.95888198546250e-002,-7.01528304377350e+001
1.82810021614242e+003,6.03990782651191e-002,-7.07546683726395e+001
1.83231442237089e+003,6.12226483693003e-002,-7.13652519840314e+001
1.83653834334803e+003,6.20597149536152e-002,-7.19847409725818e+001
1.84077200146863e+003,6.29104603138451e-002,-7.26132977436732e+001
1.84501541917915e+003,6.37750637546208e-002,-7.32510874054720e+001
1.84926861897775e+003,6.46537010505970e-002,-7.38982777622045e+001
1.85353162341449e+003,6.55465438665310e-002,-7.45550393022079e+001
1.85780445509137e+003,6.64537591355641e-002,-7.52215451803110e+001
1.86208713666254e+003,6.73755083915311e-002,-7.58979711940587e+001
1.86637969083434e+003,6.83119470546309e-002,-7.65844957532754e+001
1.87068214036547e+003,6.92632236670772e-002,-7.72812998424288e+001
1.87499450806709e+003,7.02294790764311e-002,-7.79885669752252e+001
1.87931681680294e+003,7.12108455643626e-002,-7.87064831408356e+001
1.88364908948947e+003,7.22074459184029e-002,-7.94352367411196e+001
1.88799134909596e+003,7.32193924436434e-002,-8.01750185181822e+001
1.89234361864464e+003,7.42467859129661e-002,-8.09260214715627e+001
1.89670592121081e+003,7.52897144519278e-002,-8.16884407643244e+001
1.90107827992297e+003,7.63482523574003e-002,-8.24624736172760e+001
1.90546071796291e+003,7.74224588468122e-002,-8.32483191905228e+001
1.90985325856590e+003,7.85123767359251e-002,-8.40461784515196e+001
1.91425592502075e+003,7.96180310433143e-002,-8.48562540287458e+001
1.91866874066995e+003,8.07394275199602e-002,-8.56787500501189e+001
1.92309172890982e+003,8.18765511016274e-002,-8.65138719652012e+001
1.92752491319060e+003,8.30293642838711e-002,-8.73618263502590e+001
1.93196831701658e+003,8.41978054173666e-002,-8.82228206951716e+001
1.93642196394627e+003,8.53817869243810e-002,-8.90970631712046e+001
1.94088587759244e+003,8.65811934352488e-002,-8.99847623786047e+001
1.94536008162232e+003,8.77958798456860e-002,-9.08861270729886e+001
1.94984459975770e+003,8.90256692962536e-002,-9.18013658694672e+001
1.95433945577505e+003,9.02703510749580e-002,-9.27306869234603e+001
1.95884467350564e+003,9.15296784463743e-002,-9.36742975871475e+001
1.96336027683570e+003,9.28033664096831e-002,-9.46324040405194e+001
1.96788628970650e+003,9.40910893907074e-002,-9.56052108960080e+001
1.97242273611451e+003,9.53924788732409e-002,-9.65929207757198e+001
1.97696964011151e+003,9.67071209749992e-002,-9.75957338603154e+001
1.98152702580475e+003,9.80345539778202e-002,-9.86138474086517e+001
1.98609491735702e+003,9.93742658200736e-002,-9.96474552473681e+001
1.99067333898684e+003,1.00725691561827e-001,-1.00696747229675e+002
1.99526231496853e+003,1.02088210835593e-001,-1.01761908662716e+002
1.99986186963239e+003,1.03461145296641e-001,-1.02843119702977e+002
2.00447202736481e+003,1.04843756087559e-001,-1.03940554719376e+002
2.00909281260837e+003,1.06235241335720e-001,-1.05054381623816e+002
2.01372424986203e+003,1.07634733703446e-001,-1.06184761169149e+002
2.01836636368120e+003,1.09041298011040e-001,-1.07331846214746e+002
2.02301917867791e+003,1.10453928957978e-001,-1.08495780960059e+002
2.02768271952092e+003,1.11871548967312e-001,-1.09676700146826e+002
2.03235701093586e+003,1.13293006181372e-001,-1.10874728230881e+002
2.03704207770536e+003,1.14717072638701e-001,-1.12089978524792e+002
2.04173794466917e+003,1.16142442664569e-001,-1.13322552312921e+002
2.04644463672431e+003,1.17567731509509e-001,-1.14572537940856e+002
2.05116217882520e+003,1.18991474269331e-001,-1.15840009881541e+002
2.05589059598378e+003,1.20412125128114e-001,-1.17125027780848e+002
2.06062991326963e+003,1.21828056957888e-001,-1.18427635485779e+002
2.06538015581016e+003,1.23237561319159e-001,-1.19747860058932e+002
2.07014134879067e+003,1.24638848899089e-001,-1.21085710783325e+002
2.07491351745454e+003,1.26030050429531e-001,-1.22441178162195e+002
2.07969668710332e+003,1.27409218124516e-001,-1.23814232918842e+002
2.08449088309692e+003,1.28774327676160e-001,-1.25204825002093e+002
2.08929613085367e+003,1.30123280846213e-001,-1.26612882603495e+002
2.09411245585052e+003,1.31453908689136e-001,-1.28038311192755e+002
2.09893988362315e+003,1.32763975438223e-001,-1.29480992578478e+002
2.10377843976610e+003,1.34051183082405e-001,-1.30940784001655e+002
2.10862814993291e+003,1.35313176658978e-001,-1.32417517269744e+002
2.11348903983627e+003,1.36547550277357e-001,-1.33910997939577e+002
2.11836113524812e+003,1.37751853887265e-001,-1.35421004557580e+002
2.12324446199984e+003,1.38923600793806e-001,-1.36947287966041e+002
2.12813904598233e+003,1.40060275914836e-001,-1.38489570684308e+002
2.13304491314619e+003,1.41159344767368e-001,-1.40047546373846e+002
2.13796208950185e+003,1.42218263158830e-001,-1.41620879396044e+002
2.14289060111967e+003,1.43234487549391e-001,-1.43209204471516e+002
2.14783047413015e+003,1.44205486039618e-001,-1.44812126449360e+002
2.15278173472399e+003,1.45128749928044e-001,-1.46429220194446e+002
2.15774440915228e+003,1.46001805769364e-001,-1.48060030600277e+002
2.16271852372663e+003,1.46822227855756e-001,-1.49704072734317e+002
2.16770410481931e+003,1.47587651029171e-001,-1.51360832121858e+002
2.17270117886335e+003,1.48295783725240e-001,-1.53029765173607e+002
2.17770977235277e+003,1.48944421137650e-001,-1.54710299761084e+002
2.18272991184261e+003,1.49531458384196e-001,-1.56401835942755e+002
2.18776162394916e+003,1.50054903548399e-001,-1.58103746842560e+002
2.19280493535005e+003,1.50512890464440e-001,-1.59815379681054e+002
2.19785987278443e+003,1.50903691110521e-001,-1.61536056957987e+002
2.20292646305306e+003,1.51225727472853e-001,-1.63265077783553e+002
2.20800473301850e+003,1.51477582743545e-001,-1.65001719354031e+002
2.21309470960524e+003,1.51658011718817e-001,-1.66745238565925e+002
2.21819641979982e+003,1.51765950268806e-001,-1.68494873761171e+002
2.22330989065100e+003,1.51800523756524e-001,-1.70249846594426e+002
2.22843514926990e+003,1.51761054297300e-001,-1.72009364012029e+002
2.23357222283013e+003,1.51647066757607e-001,-1.73772620330822e+002
2.23872113856794e+003,1.51458293409187e-001,-1.75538799403789e+002
2.24388192378236e+003,1.51194677170519e-001,-1.77307076858379e+002
2.24905460583538e+003,1.50856373383465e-001,-1.79076622392433e+002
2.25423921215202e+003,1.50443750093888e-001,1.79153397888130e+002
2.25943577022057e+003,1.49957386822138e-001,1.77383819106218e+002
2.26464430759265e+003,1.49398071831899e-001,1.75615475241791e+002
2.26986485188341e+003,1.48766797923455e-001,1.73849196768224e+002
2.27509743077166e+003,1.48064756798070e-001,1.72085808313519e+002
2.28034207200001e+003,1.47293332058395e-001,1.70326126362766e+002
2.28559880337502e+003,1.46454090927882e-001,1.68570957017689e+002
2.29086765276736e+003,1.45548774785806e-001,1.66821093828385e+002
2.29614864811195e+003,1.44579288631456e-001,1.65077315711432e+002
2.30144181740809e+003,1.43547689599094e-001,1.63340384967434e+002
2.30674718871965e+003,1.42456174658218e-001,1.61611045409858e+002
2.31206479017518e+003,1.41307067637236e-001,1.59890020615605e+002
2.31739464996806e+003,1.40102805715861e-001,1.58178012306364e+002
2.32273679635669e+003,1.38845925530083e-001,1.56475698868209e+002
2.32809125766459e+003,1.37539049037193e-001,1.54783734015387e+002
2.33345806228058e+003,1.36184869280786e-001,1.53102745602639e+002
2.33883723865893e+003,1.34786136193847e-001,1.51433334588838e+002
2.34422881531950e+003,1.33345642570597e-001,1.49776074153203e+002
2.34963282084788e+003,1.31866210326701e-001,1.48131508963885e+002
2.35504928389558e+003,1.30350677160904e-001,1.46500154597340e+002
2.36047823318015e+003,1.28801883717295e-001,1.44882497105579e+002
2.36591969748533e+003,1.27222661336734e-001,1.43278992727257e+002
2.37137370566122e+003,1.25615820472858e-001,1.41690067737457e+002
2.37684028662445e+003,1.23984139836469e-001,1.40116118430115e+002
2.38231946935826e+003,1.22330356316889e-001,1.38557511226239e+002
2.38781128291274e+003,1.20657155719548e-001,1.37014582900380e+002
2.39331575640495e+003,1.18967164345361e-001,1.35487640917325e+002
2.39883291901905e+003,1.17262941425139e-001,1.33976963870546e+002
2.40436280000650e+003,1.15546972413439e-001,1.32482802013679e+002
2.40990542868616e+003,1.13821663135860e-001,1.31005377876161e+002
2.41546083444450e+003,1.12089334774825e-001,1.29544886954077e+002
2.42102904673574e+003,1.10352219670955e-001,1.28101498467363e+002
2.42661009508197e+003,1.08612457910848e-001,1.26675356174613e+002
2.43220400907337e+003,1.06872094666709e-001,1.25266579236990e+002
2.43781081836831e+003,1.05133078247452e-001,1.23875263123026e+002
2.44343055269353e+003,1.03397258818872e-001,1.22501480546444e+002
2.44906324184430e+003,1.01666387746279e-001,1.21145282429526e+002
2.45470891568458e+003,9.99421175123838e-002,1.19806698885006e+002
2.46036760414718e+003,9.82260021613819e-002,1.18485740209900e+002
2.46603933723389e+003,9.65194982198867e-002,1.17182397885196e+002
2.47172414501568e+003,9.48239660467654e-002,1.15896645575796e+002
2.47742205763283e+003,9.31406715630647e-002,1.14628440125619e+002
2.48313310529512e+003,9.14707883162176e-002,1.13377722543241e+002
2.48885731828194e+003,8.98153998335520e-002,1.12144418973960e+002
2.49459472694250e+003,8.81755022219674e-002,1.10928441654642e+002
2.50034536169598e+003,8.65520069742676e-002,1.09729689848126e+002
2.50610925303166e+003,8.49457439433770e-002,1.08548050754455e+002
2.51188643150912e+003,8.33574644498220e-002,1.07383400396574e+002
2.51767692775840e+003,8.17878444893336e-002,1.06235604478534e+002
2.52348077248011e+003,8.02374880111503e-002,1.05104519214610e+002
2.52929799644568e+003,7.87069302396349e-002,1.03989992128073e+002
2.53512863049745e+003,7.71966410146305e-002,1.02891862818658e+002
2.54097270554884e+003,7.57070281283510e-002,1.01809963698076e+002
2.54683025258458e+003,7.42384406404458e-002,1.00744120693146e+002
2.55270130266078e+003,7.27911721524731e-002,9.96941539163678e+001
2.55858588690518e+003,7.13654640281503e-002,9.86598783039752e+001
2.56448403651725e+003,6.99615085462719e-002,9.76411042216630e+001
2.57039578276839e+003,6.85794519749597e-002,9.66376380383719e+001
2.57632115700211e+003,6.72193975594977e-002,9.56492826686336e+001
2.58226019063413e+003,6.58814084145462e-002,9.46758380841096e+001
2.58821291515262e+003,6.45655103168782e-002,9.37171017950547e+001
2.59417936211834e+003,6.32716943923712e-002,9.27728693025220e+001
2.60015956316480e+003,6.19999196955822e-002,9.18429345221953e+001
2.60615354999842e+003,6.07501156786946e-002,9.09270901807914e+001
2.61216135439873e+003,5.95221845490835e-002,9.00251281860150e+001
2.61818300821851e+003,5.83160035151776e-002,8.91368399710831e+001
2.62421854338396e+003,5.71314269214685e-002,8.82620168148506e+001
2.63026799189490e+003,5.59682882731326e-002,8.74004501385965e+001
2.63633138582490e+003,5.48264021521116e-002,8.65519317805066e+001
2.64240875732146e+003,5.37055660276783e-002,8.57162542489153e+001
2.64850013860622e+003,5.26055619625550e-002,8.48932109553398e+001
2.65460556197505e+003,5.15261582190132e-002,8.40825964283318e+001
2.66072505979832e+003,5.04671107668139e-002,8.32842065091555e+001
2.66685866452099e+003,4.94281646972049e-002,8.24978385302729e+001
2.67300640866282e+003,4.84090555463160e-002,8.17232914775974e+001
2.67916832481854e+003,4.74095105308356e-002,8.09603661374436e+001
2.68534444565801e+003,4.64292497010199e-002,8.02088652290716e+001
2.69153480392642e+003,4.54679870135571e-002,7.94685935236990e+001
2.69773943244442e+003,4.45254313284850e-002,7.87393579508118e+001
2.70395836410835e+003,4.36012873336707e-002,7.80209676925761e+001
2.71019163189034e+003,4.26952564011291e-002,7.73132342671221e+001
2.71643926883858e+003,4.18070373776446e-002,7.66159716014321e+001
2.72270130807741e+003,4.09363273143681e-002,7.59289960945336e+001
2.72897778280754e+003,4.00828221379646e-002,7.52521266716653e+001
2.73526872630621e+003,3.92462172671857e-002,7.45851848300474e+001
2.74157417192738e+003,3.84262081776043e-002,7.39279946768616e+001
2.74789415310189e+003,3.76224909180726e-002,7.32803829600076e+001
2.75422870333766e+003,3.68347625815484e-002,7.26421790921758e+001
2.76057785621984e+003,3.60627217332060e-002,7.20132151687475e+001
2.76694164541100e+003,3.53060687986594e-002,7.13933259799991e+001
2.77332010465133e+003,3.45645064150740e-002,7.07823490180679e+001
2.77971326775878e+003,3.38377397466430e-002,7.01801244791019e+001
2.78612116862926e+003,3.31254767689321e-002,6.95864952609928e+001
2.79254384123682e+003,3.24274285213890e-002,6.90013069570744e+001
2.79898131963385e+003,3.17433093329266e-002,6.84244078461289e+001
2.80543363795120e+003,3.10728370208157e-002,6.78556488790410e+001
2.81190083039842e+003,3.04157330655218e-002,6.72948836623992e+001
2.81838293126393e+003,2.97717227629704e-002,6.67419684393412e+001
2.82487997491519e+003,2.91405353561307e-002,6.61967620679047e+001
2.83139199579886e+003,2.85219041475379e-002,6.56591259971404e+001
2.83791902844103e+003,2.79155665939873e-002,6.51289242412177e+001
2.84446110744739e+003,2.73212643847488e-002,6.46060233517428e+001
2.85101826750338e+003,2.67387435053809e-002,6.40902923884879e+001
2.85759054337442e+003,2.61677542870870e-002,6.35816028887222e+001
2.86417796990605e+003,2.56080514439845e-002,6.30798288353193e+001
2.87078058202416e+003,2.50593940987020e-002,6.25848466237971e+001
2.87739841473514e+003,2.45215457972262e-002,6.20965350284456e+001
2.88403150312607e+003,2.39942745143897e-002,6.16147751676750e+001
2.89067988236494e+003,2.34773526505929e-002,6.11394504687162e+001
2.89734358770079e+003,2.29705570204520e-002,6.06704466317841e+001
2.90402265446391e+003,2.24736688344390e-002,6.02076515938207e+001
2.91071711806607e+003,2.19864736739321e-002,5.97509554919068e+001
