Freq.	V(vo)
1.32984186213303e+002	(-3.43339499445184e-003dB,-1.64269892805909e+000°)
1.33014810479394e+002	(-3.43497601893746e-003dB,-1.64307705707644e+000°)
1.33045441797796e+002	(-3.43655777124041e-003dB,-1.64345527306079e+000°)
1.33076080170131e+002	(-3.43814025169394e-003dB,-1.64383357603208e+000°)
1.33106725598024e+002	(-3.43972346064089e-003dB,-1.64421196601026e+000°)
1.33137378083100e+002	(-3.44130739840390e-003dB,-1.64459044301530e+000°)
1.33168037626985e+002	(-3.44289206533064e-003dB,-1.64496900706716e+000°)
1.33198704231303e+002	(-3.44447746174374e-003dB,-1.64534765818581e+000°)
1.33229377897680e+002	(-3.44606358798992e-003dB,-1.64572639639122e+000°)
1.33260058627744e+002	(-3.44765044439855e-003dB,-1.64610522170338e+000°)
1.33290746423120e+002	(-3.44923803130768e-003dB,-1.64648413414226e+000°)
1.33321441285436e+002	(-3.45082634905825e-003dB,-1.64686313372785e+000°)
1.33352143216319e+002	(-3.45241539797481e-003dB,-1.64724222048015e+000°)
1.33382852217396e+002	(-3.45400517840601e-003dB,-1.64762139441914e+000°)
1.33413568290297e+002	(-3.45559569068123e-003dB,-1.64800065556484e+000°)
1.33444291436649e+002	(-3.45718693514238e-003dB,-1.64838000393724e+000°)
1.33475021658081e+002	(-3.45877891211688e-003dB,-1.64875943955636e+000°)
1.33505758956224e+002	(-3.46037162195053e-003dB,-1.64913896244221e+000°)
1.33536503332705e+002	(-3.46196506498136e-003dB,-1.64951857261481e+000°)
1.33567254789156e+002	(-3.46355924153971e-003dB,-1.64989827009419e+000°)
1.33598013327206e+002	(-3.46515415196267e-003dB,-1.65027805490037e+000°)
1.33628778948488e+002	(-3.46674979659794e-003dB,-1.65065792705338e+000°)
1.33659551654630e+002	(-3.46834617577489e-003dB,-1.65103788657326e+000°)
1.33690331447267e+002	(-3.46994328982965e-003dB,-1.65141793348006e+000°)
1.33721118328028e+002	(-3.47154113910992e-003dB,-1.65179806779382e+000°)
1.33751912298547e+002	(-3.47313972394314e-003dB,-1.65217828953460e+000°)
1.33782713360456e+002	(-3.47473904467509e-003dB,-1.65255859872244e+000°)
1.33813521515388e+002	(-3.47633910164286e-003dB,-1.65293899537741e+000°)
1.33844336764977e+002	(-3.47793989518160e-003dB,-1.65331947951957e+000°)
1.33875159110856e+002	(-3.47954142563710e-003dB,-1.65370005116899e+000°)
1.33905988554660e+002	(-3.48114369334645e-003dB,-1.65408071034575e+000°)
1.33936825098023e+002	(-3.48274669863902e-003dB,-1.65446145706993e+000°)
1.33967668742580e+002	(-3.48435044186156e-003dB,-1.65484229136160e+000°)
1.33998519489966e+002	(-3.48595492335597e-003dB,-1.65522321324086e+000°)
1.34029377341817e+002	(-3.48756014346515e-003dB,-1.65560422272780e+000°)
1.34060242299769e+002	(-3.48916610251751e-003dB,-1.65598531984250e+000°)
1.34091114365459e+002	(-3.49077280085689e-003dB,-1.65636650460509e+000°)
1.34121993540523e+002	(-3.49238023882811e-003dB,-1.65674777703566e+000°)
1.34152879826599e+002	(-3.49398841677406e-003dB,-1.65712913715432e+000°)
1.34183773225323e+002	(-3.49559733502217e-003dB,-1.65751058498118e+000°)
1.34214673738335e+002	(-3.49720699392596e-003dB,-1.65789212053637e+000°)
1.34245581367271e+002	(-3.49881739381769e-003dB,-1.65827374384002e+000°)
1.34276496113772e+002	(-3.50042853504025e-003dB,-1.65865545491224e+000°)
1.34307417979476e+002	(-3.50204041793943e-003dB,-1.65903725377318e+000°)
1.34338346966022e+002	(-3.50365304284941e-003dB,-1.65941914044297e+000°)
1.34369283075051e+002	(-3.50526641012082e-003dB,-1.65980111494175e+000°)
1.34400226308202e+002	(-3.50688052008400e-003dB,-1.66018317728967e+000°)
1.34431176667116e+002	(-3.50849537308956e-003dB,-1.66056532750689e+000°)
1.34462134153435e+002	(-3.51011096947266e-003dB,-1.66094756561355e+000°)
1.34493098768798e+002	(-3.51172730957909e-003dB,-1.66132989162983e+000°)
1.34524070514849e+002	(-3.51334439374884e-003dB,-1.66171230557588e+000°)
1.34555049393229e+002	(-3.51496222232867e-003dB,-1.66209480747187e+000°)
1.34586035405581e+002	(-3.51658079566050e-003dB,-1.66247739733799e+000°)
1.34617028553547e+002	(-3.51820011408143e-003dB,-1.66286007519441e+000°)
1.34648028838770e+002	(-3.51982017793725e-003dB,-1.66324284106130e+000°)
1.34679036262896e+002	(-3.52144098757278e-003dB,-1.66362569495887e+000°)
1.34710050827566e+002	(-3.52306254332802e-003dB,-1.66400863690731e+000°)
1.34741072534426e+002	(-3.52468484554587e-003dB,-1.66439166692681e+000°)
1.34772101385121e+002	(-3.52630789457403e-003dB,-1.66477478503757e+000°)
1.34803137381295e+002	(-3.52793169075348e-003dB,-1.66515799125980e+000°)
1.34834180524594e+002	(-3.52955623443096e-003dB,-1.66554128561372e+000°)
1.34865230816664e+002	(-3.53118152594263e-003dB,-1.66592466811954e+000°)
1.34896288259151e+002	(-3.53280756563812e-003dB,-1.66630813879747e+000°)
1.34927352853702e+002	(-3.53443435385840e-003dB,-1.66669169766775e+000°)
1.34958424601964e+002	(-3.53606189095698e-003dB,-1.66707534475061e+000°)
1.34989503505583e+002	(-3.53769017726905e-003dB,-1.66745908006627e+000°)
1.35020589566209e+002	(-3.53931921313556e-003dB,-1.66784290363498e+000°)
1.35051682785489e+002	(-3.54094899891582e-003dB,-1.66822681547699e+000°)
1.35082783165072e+002	(-3.54257953494404e-003dB,-1.66861081561253e+000°)
1.35113890706606e+002	(-3.54421082156698e-003dB,-1.66899490406187e+000°)
1.35145005411741e+002	(-3.54584285913236e-003dB,-1.66937908084526e+000°)
1.35176127282127e+002	(-3.54747564798115e-003dB,-1.66976334598296e+000°)
1.35207256319413e+002	(-3.54910918846782e-003dB,-1.67014769949524e+000°)
1.35238392525250e+002	(-3.55074348092854e-003dB,-1.67053214140237e+000°)
1.35269535901289e+002	(-3.55237852571294e-003dB,-1.67091667172462e+000°)
1.35300686449181e+002	(-3.55401432316875e-003dB,-1.67130129048229e+000°)
1.35331844170578e+002	(-3.55565087364177e-003dB,-1.67168599769564e+000°)
1.35363009067131e+002	(-3.55728817747587e-003dB,-1.67207079338498e+000°)
1.35394181140493e+002	(-3.55892623502070e-003dB,-1.67245567757060e+000°)
1.35425360392316e+002	(-3.56056504662109e-003dB,-1.67284065027279e+000°)
1.35456546824254e+002	(-3.56220461262381e-003dB,-1.67322571151185e+000°)
1.35487740437961e+002	(-3.56384493337754e-003dB,-1.67361086130811e+000°)
1.35518941235089e+002	(-3.56548600922327e-003dB,-1.67399609968187e+000°)
1.35550149217293e+002	(-3.56712784051644e-003dB,-1.67438142665344e+000°)
1.35581364386229e+002	(-3.56877042760188e-003dB,-1.67476684224315e+000°)
1.35612586743550e+002	(-3.57041377083119e-003dB,-1.67515234647133e+000°)
1.35643816290912e+002	(-3.57205787054823e-003dB,-1.67553793935831e+000°)
1.35675053029971e+002	(-3.57370272709590e-003dB,-1.67592362092442e+000°)
1.35706296962384e+002	(-3.57534834082967e-003dB,-1.67630939119001e+000°)
1.35737548089806e+002	(-3.57699471209725e-003dB,-1.67669525017541e+000°)
1.35768806413894e+002	(-3.57864184124542e-003dB,-1.67708119790099e+000°)
1.35800071936307e+002	(-3.58028972861613e-003dB,-1.67746723438709e+000°)
1.35831344658700e+002	(-3.58193837457253e-003dB,-1.67785335965407e+000°)
1.35862624582734e+002	(-3.58358777945657e-003dB,-1.67823957372230e+000°)
1.35893911710065e+002	(-3.58523794361310e-003dB,-1.67862587661214e+000°)
1.35925206042353e+002	(-3.58688886739563e-003dB,-1.67901226834397e+000°)
1.35956507581257e+002	(-3.58854055115382e-003dB,-1.67939874893817e+000°)
1.35987816328437e+002	(-3.59019299523736e-003dB,-1.67978531841512e+000°)
1.36019132285552e+002	(-3.59184619999588e-003dB,-1.68017197679520e+000°)
1.36050455454263e+002	(-3.59350016577522e-003dB,-1.68055872409881e+000°)
1.36081785836230e+002	(-3.59515489293370e-003dB,-1.68094556034634e+000°)
1.36113123433116e+002	(-3.59681038181522e-003dB,-1.68133248555820e+000°)
1.36144468246580e+002	(-3.59846663277522e-003dB,-1.68171949975478e+000°)
1.36175820278285e+002	(-3.60012364615759e-003dB,-1.68210660295651e+000°)
1.36207179529894e+002	(-3.60178142231295e-003dB,-1.68249379518379e+000°)
1.36238546003068e+002	(-3.60343996160062e-003dB,-1.68288107645704e+000°)
1.36269919699472e+002	(-3.60509926436642e-003dB,-1.68326844679669e+000°)
1.36301300620768e+002	(-3.60675933096386e-003dB,-1.68365590622317e+000°)
1.36332688768619e+002	(-3.60842016173780e-003dB,-1.68404345475691e+000°)
1.36364084144692e+002	(-3.61008175704755e-003dB,-1.68443109241834e+000°)
1.36395486750649e+002	(-3.61174411723989e-003dB,-1.68481881922792e+000°)
1.36426896588155e+002	(-3.61340724267124e-003dB,-1.68520663520608e+000°)
1.36458313658877e+002	(-3.61507113369128e-003dB,-1.68559454037329e+000°)
1.36489737964480e+002	(-3.61673579064678e-003dB,-1.68598253474999e+000°)
1.36521169506629e+002	(-3.61840121389609e-003dB,-1.68637061835665e+000°)
1.36552608286992e+002	(-3.62006740379276e-003dB,-1.68675879121373e+000°)
1.36584054307235e+002	(-3.62173436068741e-003dB,-1.68714705334171e+000°)
1.36615507569026e+002	(-3.62340208493550e-003dB,-1.68753540476106e+000°)
1.36646968074031e+002	(-3.62507057688672e-003dB,-1.68792384549225e+000°)
1.36678435823920e+002	(-3.62673983689653e-003dB,-1.68831237555578e+000°)
1.36709910820360e+002	(-3.62840986530977e-003dB,-1.68870099497214e+000°)
1.36741393065020e+002	(-3.63008066249156e-003dB,-1.68908970376181e+000°)
1.36772882559569e+002	(-3.63175222878772e-003dB,-1.68947850194530e+000°)
1.36804379305678e+002	(-3.63342456456046e-003dB,-1.68986738954310e+000°)
1.36835883305015e+002	(-3.63509767015753e-003dB,-1.69025636657574e+000°)
1.36867394559252e+002	(-3.63677154592958e-003dB,-1.69064543306371e+000°)
1.36898913070058e+002	(-3.63844619223882e-003dB,-1.69103458902754e+000°)
1.36930438839105e+002	(-3.64012160944168e-003dB,-1.69142383448775e+000°)
1.36961971868065e+002	(-3.64179779788013e-003dB,-1.69181316946486e+000°)
1.36993512158609e+002	(-3.64347475791832e-003dB,-1.69220259397941e+000°)
1.37025059712409e+002	(-3.64515248990881e-003dB,-1.69259210805193e+000°)
1.37056614531138e+002	(-3.64683099420902e-003dB,-1.69298171170297e+000°)
1.37088176616470e+002	(-3.64851027117247e-003dB,-1.69337140495306e+000°)
1.37119745970077e+002	(-3.65019032115271e-003dB,-1.69376118782276e+000°)
1.37151322593633e+002	(-3.65187114451486e-003dB,-1.69415106033263e+000°)
1.37182906488813e+002	(-3.65355274159702e-003dB,-1.69454102250321e+000°)
1.37214497657290e+002	(-3.65523511276913e-003dB,-1.69493107435509e+000°)
1.37246096100741e+002	(-3.65691825838089e-003dB,-1.69532121590881e+000°)
1.37277701820839e+002	(-3.65860217879257e-003dB,-1.69571144718497e+000°)
1.37309314819262e+002	(-3.66028687435677e-003dB,-1.69610176820413e+000°)
1.37340935097684e+002	(-3.66197234543763e-003dB,-1.69649217898687e+000°)
1.37372562657783e+002	(-3.66365859238581e-003dB,-1.69688267955380e+000°)
1.37404197501236e+002	(-3.66534561555389e-003dB,-1.69727326992549e+000°)
1.37435839629719e+002	(-3.66703341530988e-003dB,-1.69766395012254e+000°)
1.37467489044910e+002	(-3.66872199200733e-003dB,-1.69805472016557e+000°)
1.37499145748487e+002	(-3.67041134599303e-003dB,-1.69844558007516e+000°)
1.37530809742129e+002	(-3.67210147763210e-003dB,-1.69883652987194e+000°)
1.37562481027515e+002	(-3.67379238729450e-003dB,-1.69922756957651e+000°)
1.37594159606323e+002	(-3.67548407531930e-003dB,-1.69961869920950e+000°)
1.37625845480233e+002	(-3.67717654207548e-003dB,-1.70000991879154e+000°)
1.37657538650926e+002	(-3.67886978791563e-003dB,-1.70040122834325e+000°)
1.37689239120081e+002	(-3.68056381320101e-003dB,-1.70079262788526e+000°)
1.37720946889379e+002	(-3.68225861829000e-003dB,-1.70118411743822e+000°)
1.37752661960501e+002	(-3.68395420354194e-003dB,-1.70157569702277e+000°)
1.37784384335129e+002	(-3.68565056931326e-003dB,-1.70196736665956e+000°)
1.37816114014945e+002	(-3.68734771596525e-003dB,-1.70235912636923e+000°)
1.37847851001631e+002	(-3.68904564385337e-003dB,-1.70275097617246e+000°)
1.37879595296870e+002	(-3.69074435334758e-003dB,-1.70314291608990e+000°)
1.37911346902344e+002	(-3.69244384479566e-003dB,-1.70353494614221e+000°)
1.37943105819737e+002	(-3.69414411855886e-003dB,-1.70392706635008e+000°)
1.37974872050734e+002	(-3.69584517500328e-003dB,-1.70431927673417e+000°)
1.38006645597017e+002	(-3.69754701448537e-003dB,-1.70471157731516e+000°)
1.38038426460272e+002	(-3.69924963736158e-003dB,-1.70510396811375e+000°)
1.38070214642185e+002	(-3.70095304400283e-003dB,-1.70549644915063e+000°)
1.38102010144439e+002	(-3.70265723476074e-003dB,-1.70588902044648e+000°)
1.38133812968721e+002	(-3.70436220999467e-003dB,-1.70628168202202e+000°)
1.38165623116717e+002	(-3.70606797007166e-003dB,-1.70667443389793e+000°)
1.38197440590113e+002	(-3.70777451535300e-003dB,-1.70706727609494e+000°)
1.38229265390598e+002	(-3.70948184619514e-003dB,-1.70746020863376e+000°)
1.38261097519857e+002	(-3.71118996296225e-003dB,-1.70785323153510e+000°)
1.38292936979578e+002	(-3.71289886601175e-003dB,-1.70824634481970e+000°)
1.38324783771451e+002	(-3.71460855571262e-003dB,-1.70863954850827e+000°)
1.38356637897162e+002	(-3.71631903242037e-003dB,-1.70903284262155e+000°)
1.38388499358401e+002	(-3.71803029649915e-003dB,-1.70942622718028e+000°)
1.38420368156858e+002	(-3.71974234831508e-003dB,-1.70981970220520e+000°)
1.38452244294222e+002	(-3.72145518822461e-003dB,-1.71021326771706e+000°)
1.38484127772182e+002	(-3.72316881659384e-003dB,-1.71060692373662e+000°)
1.38516018592430e+002	(-3.72488323378308e-003dB,-1.71100067028461e+000°)
1.38547916756656e+002	(-3.72659844015845e-003dB,-1.71139450738182e+000°)
1.38579822266552e+002	(-3.72831443607928e-003dB,-1.71178843504900e+000°)
1.38611735123808e+002	(-3.73003122190687e-003dB,-1.71218245330693e+000°)
1.38643655330118e+002	(-3.73174879801214e-003dB,-1.71257656217637e+000°)
1.38675582887173e+002	(-3.73346716475927e-003dB,-1.71297076167812e+000°)
1.38707517796666e+002	(-3.73518632249700e-003dB,-1.71336505183295e+000°)
1.38739460060290e+002	(-3.73690627160591e-003dB,-1.71375943266166e+000°)
1.38771409679739e+002	(-3.73862701244245e-003dB,-1.71415390418503e+000°)
1.38803366656707e+002	(-3.74034854537563e-003dB,-1.71454846642388e+000°)
1.38835330992888e+002	(-3.74207087076288e-003dB,-1.71494311939900e+000°)
1.38867302689977e+002	(-3.74379398897417e-003dB,-1.71533786313120e+000°)
1.38899281749669e+002	(-3.74551790036788e-003dB,-1.71573269764129e+000°)
1.38931268173659e+002	(-3.74724260531495e-003dB,-1.71612762295009e+000°)
1.38963261963644e+002	(-3.74896810417666e-003dB,-1.71652263907844e+000°)
1.38995263121319e+002	(-3.75069439732781e-003dB,-1.71691774604714e+000°)
1.39027271648381e+002	(-3.75242148512101e-003dB,-1.71731294387704e+000°)
1.39059287546528e+002	(-3.75414936792623e-003dB,-1.71770823258897e+000°)
1.39091310817457e+002	(-3.75587804610957e-003dB,-1.71810361220377e+000°)
1.39123341462865e+002	(-3.75760752004487e-003dB,-1.71849908274230e+000°)
1.39155379484451e+002	(-3.75933779008088e-003dB,-1.71889464422539e+000°)
1.39187424883913e+002	(-3.76106885659722e-003dB,-1.71929029667391e+000°)
1.39219477662951e+002	(-3.76280071995614e-003dB,-1.71968604010872e+000°)
1.39251537823264e+002	(-3.76453338052376e-003dB,-1.72008187455069e+000°)
1.39283605366551e+002	(-3.76626683867295e-003dB,-1.72047780002068e+000°)
1.39315680294514e+002	(-3.76800109476404e-003dB,-1.72087381653956e+000°)
1.39347762608852e+002	(-3.76973614916120e-003dB,-1.72126992412823e+000°)
1.39379852311266e+002	(-3.77147200223540e-003dB,-1.72166612280755e+000°)
1.39411949403458e+002	(-3.77320865436430e-003dB,-1.72206241259843e+000°)
1.39444053887129e+002	(-3.77494610589861e-003dB,-1.72245879352175e+000°)
1.39476165763983e+002	(-3.77668435720926e-003dB,-1.72285526559842e+000°)
1.39508285035720e+002	(-3.77842340867299e-003dB,-1.72325182884934e+000°)
1.39540411704045e+002	(-3.78016326065398e-003dB,-1.72364848329541e+000°)
1.39572545770660e+002	(-3.78190391351450e-003dB,-1.72404522895755e+000°)
1.39604687237269e+002	(-3.78364536763320e-003dB,-1.72444206585667e+000°)
1.39636836105577e+002	(-3.78538762337332e-003dB,-1.72483899401371e+000°)
1.39668992377287e+002	(-3.78713068110194e-003dB,-1.72523601344958e+000°)
1.39701156054106e+002	(-3.78887454118616e-003dB,-1.72563312418522e+000°)
1.39733327137737e+002	(-3.79061920400655e-003dB,-1.72603032624156e+000°)
1.39765505629887e+002	(-3.79236466992057e-003dB,-1.72642761963955e+000°)
1.39797691532261e+002	(-3.79411093930302e-003dB,-1.72682500440013e+000°)
1.39829884846567e+002	(-3.79585801251905e-003dB,-1.72722248054426e+000°)
1.39862085574511e+002	(-3.79760588994349e-003dB,-1.72762004809288e+000°)
1.39894293717800e+002	(-3.79935457194341e-003dB,-1.72801770706697e+000°)
1.39926509278142e+002	(-3.80110405888784e-003dB,-1.72841545748748e+000°)
1.39958732257245e+002	(-3.80285435115159e-003dB,-1.72881329937538e+000°)
1.39990962656817e+002	(-3.80460544910464e-003dB,-1.72921123275165e+000°)
1.40023200478568e+002	(-3.80635735311409e-003dB,-1.72960925763728e+000°)
1.40055445724206e+002	(-3.80811006355088e-003dB,-1.73000737405323e+000°)
1.40087698395441e+002	(-3.80986358078405e-003dB,-1.73040558202051e+000°)
1.40119958493984e+002	(-3.81161790519515e-003dB,-1.73080388156011e+000°)
1.40152226021543e+002	(-3.81337303714163e-003dB,-1.73120227269302e+000°)
1.40184500979831e+002	(-3.81512897700313e-003dB,-1.73160075544025e+000°)
1.40216783370559e+002	(-3.81688572515350e-003dB,-1.73199932982281e+000°)
1.40249073195437e+002	(-3.81864328195790e-003dB,-1.73239799586170e+000°)
1.40281370456179e+002	(-3.82040164778922e-003dB,-1.73279675357796e+000°)
1.40313675154496e+002	(-3.82216082302806e-003dB,-1.73319560299259e+000°)
1.40345987292100e+002	(-3.82392080803574e-003dB,-1.73359454412664e+000°)
1.40378306870707e+002	(-3.82568160318802e-003dB,-1.73399357700112e+000°)
1.40410633892028e+002	(-3.82744320885877e-003dB,-1.73439270163708e+000°)
1.40442968357778e+002	(-3.82920562542473e-003dB,-1.73479191805556e+000°)
1.40475310269671e+002	(-3.83096885324914e-003dB,-1.73519122627760e+000°)
1.40507659629421e+002	(-3.83273289272033e-003dB,-1.73559062632426e+000°)
1.40540016438745e+002	(-3.83449774419864e-003dB,-1.73599011821660e+000°)
1.40572380699358e+002	(-3.83626340805407e-003dB,-1.73638970197566e+000°)
1.40604752412974e+002	(-3.83802988467688e-003dB,-1.73678937762252e+000°)
1.40637131581312e+002	(-3.83979717442740e-003dB,-1.73718914517826e+000°)
1.40669518206087e+002	(-3.84156527769012e-003dB,-1.73758900466393e+000°)
1.40701912289016e+002	(-3.84333419482732e-003dB,-1.73798895610063e+000°)
1.40734313831818e+002	(-3.84510392621959e-003dB,-1.73838899950944e+000°)
1.40766722836209e+002	(-3.84687447224177e-003dB,-1.73878913491145e+000°)
1.40799139303909e+002	(-3.84864583326674e-003dB,-1.73918936232775e+000°)
1.40831563236636e+002	(-3.85041800967223e-003dB,-1.73958968177945e+000°)
1.40863994636108e+002	(-3.85219100183210e-003dB,-1.73999009328764e+000°)
1.40896433504047e+002	(-3.85396481011924e-003dB,-1.74039059687343e+000°)
1.40928879842170e+002	(-3.85573943491233e-003dB,-1.74079119255794e+000°)
1.40961333652199e+002	(-3.85751487659006e-003dB,-1.74119188036229e+000°)
1.40993794935855e+002	(-3.85929113551664e-003dB,-1.74159266030760e+000°)
1.41026263694858e+002	(-3.86106821207944e-003dB,-1.74199353241500e+000°)
1.41058739930930e+002	(-3.86284610664847e-003dB,-1.74239449670561e+000°)
1.41091223645792e+002	(-3.86462481960241e-003dB,-1.74279555320059e+000°)
1.41123714841168e+002	(-3.86640435131513e-003dB,-1.74319670192107e+000°)
1.41156213518779e+002	(-3.86818470216917e-003dB,-1.74359794288819e+000°)
1.41188719680348e+002	(-3.86996587253453e-003dB,-1.74399927612311e+000°)
1.41221233327600e+002	(-3.87174786279184e-003dB,-1.74440070164699e+000°)
1.41253754462258e+002	(-3.87353067331786e-003dB,-1.74480221948099e+000°)
1.41286283086046e+002	(-3.87531430448838e-003dB,-1.74520382964627e+000°)
1.41318819200689e+002	(-3.87709875668402e-003dB,-1.74560553216401e+000°)
1.41351362807911e+002	(-3.87888403027769e-003dB,-1.74600732705537e+000°)
1.41383913909439e+002	(-3.88067012565000e-003dB,-1.74640921434156e+000°)
1.41416472506998e+002	(-3.88245704318447e-003dB,-1.74681119404373e+000°)
1.41449038602314e+002	(-3.88424478325016e-003dB,-1.74721326618310e+000°)
1.41481612197114e+002	(-3.88603334623056e-003dB,-1.74761543078085e+000°)
1.41514193293125e+002	(-3.88782273249764e-003dB,-1.74801768785819e+000°)
1.41546781892075e+002	(-3.88961294243971e-003dB,-1.74842003743631e+000°)
1.41579377995690e+002	(-3.89140397642874e-003dB,-1.74882247953644e+000°)
1.41611981605701e+002	(-3.89319583484824e-003dB,-1.74922501417977e+000°)
1.41644592723834e+002	(-3.89498851807497e-003dB,-1.74962764138754e+000°)
1.41677211351819e+002	(-3.89678202649245e-003dB,-1.75003036118097e+000°)
1.41709837491385e+002	(-3.89857636046974e-003dB,-1.75043317358128e+000°)
1.41742471144263e+002	(-3.90037152039421e-003dB,-1.75083607860971e+000°)
1.41775112312182e+002	(-3.90216750664650e-003dB,-1.75123907628750e+000°)
1.41807760996874e+002	(-3.90396431960916e-003dB,-1.75164216663589e+000°)
1.41840417200068e+002	(-3.90576195965703e-003dB,-1.75204534967613e+000°)
1.41873080923496e+002	(-3.90756042716881e-003dB,-1.75244862542948e+000°)
1.41905752168891e+002	(-3.90935972252995e-003dB,-1.75285199391718e+000°)
1.41938430937985e+002	(-3.91115984612013e-003dB,-1.75325545516051e+000°)
1.41971117232509e+002	(-3.91296079831900e-003dB,-1.75365900918074e+000°)
1.42003811054198e+002	(-3.91476257950913e-003dB,-1.75406265599912e+000°)
1.42036512404783e+002	(-3.91656519007019e-003dB,-1.75446639563695e+000°)
1.42069221286000e+002	(-3.91836863038666e-003dB,-1.75487022811550e+000°)
1.42101937699583e+002	(-3.92017290083436e-003dB,-1.75527415345607e+000°)
1.42134661647265e+002	(-3.92197800180743e-003dB,-1.75567817167993e+000°)
1.42167393130782e+002	(-3.92378393367202e-003dB,-1.75608228280840e+000°)
1.42200132151870e+002	(-3.92559069681940e-003dB,-1.75648648686277e+000°)
1.42232878712264e+002	(-3.92739829163404e-003dB,-1.75689078386434e+000°)
1.42265632813700e+002	(-3.92920671849370e-003dB,-1.75729517383443e+000°)
1.42298394457915e+002	(-3.93101597777805e-003dB,-1.75769965679436e+000°)
1.42331163646646e+002	(-3.93282606987833e-003dB,-1.75810423276544e+000°)
1.42363940381631e+002	(-3.93463699517422e-003dB,-1.75850890176900e+000°)
1.42396724664606e+002	(-3.93644875404347e-003dB,-1.75891366382638e+000°)
1.42429516497311e+002	(-3.93826134687731e-003dB,-1.75931851895890e+000°)
1.42462315881484e+002	(-3.94007477405640e-003dB,-1.75972346718791e+000°)
1.42495122818863e+002	(-3.94188903596910e-003dB,-1.76012850853476e+000°)
1.42527937311189e+002	(-3.94370413298831e-003dB,-1.76053364302078e+000°)
1.42560759360201e+002	(-3.94552006550627e-003dB,-1.76093887066735e+000°)
1.42593588967639e+002	(-3.94733683390650e-003dB,-1.76134419149581e+000°)
1.42626426135244e+002	(-3.94915443857448e-003dB,-1.76174960552753e+000°)
1.42659270864756e+002	(-3.95097287989181e-003dB,-1.76215511278388e+000°)
1.42692123157918e+002	(-3.95279215824493e-003dB,-1.76256071328624e+000°)
1.42724983016471e+002	(-3.95461227402122e-003dB,-1.76296640705598e+000°)
1.42757850442157e+002	(-3.95643322759845e-003dB,-1.76337219411449e+000°)
1.42790725436719e+002	(-3.95825501936690e-003dB,-1.76377807448316e+000°)
1.42823608001900e+002	(-3.96007764971397e-003dB,-1.76418404818338e+000°)
1.42856498139443e+002	(-3.96190111902224e-003dB,-1.76459011523655e+000°)
1.42889395851092e+002	(-3.96372542768104e-003dB,-1.76499627566408e+000°)
1.42922301138591e+002	(-3.96555057606812e-003dB,-1.76540252948736e+000°)
1.42955214003685e+002	(-3.96737656458439e-003dB,-1.76580887672782e+000°)
1.42988134448119e+002	(-3.96920339360568e-003dB,-1.76621531740687e+000°)
1.43021062473638e+002	(-3.97103106351552e-003dB,-1.76662185154593e+000°)
1.43053998081988e+002	(-3.97285957471193e-003dB,-1.76702847916644e+000°)
1.43086941274916e+002	(-3.97468892757171e-003dB,-1.76743520028983e+000°)
1.43119892054167e+002	(-3.97651912248708e-003dB,-1.76784201493753e+000°)
1.43152850421489e+002	(-3.97835015984351e-003dB,-1.76824892313098e+000°)
1.43185816378629e+002	(-3.98018204003228e-003dB,-1.76865592489163e+000°)
1.43218789927336e+002	(-3.98201476343499e-003dB,-1.76906302024095e+000°)
1.43251771069357e+002	(-3.98384833044871e-003dB,-1.76947020920037e+000°)
1.43284759806441e+002	(-3.98568274144636e-003dB,-1.76987749179137e+000°)
1.43317756140337e+002	(-3.98751799683466e-003dB,-1.77028486803540e+000°)
1.43350760072794e+002	(-3.98935409698557e-003dB,-1.77069233795395e+000°)
1.43383771605562e+002	(-3.99119104229518e-003dB,-1.77109990156849e+000°)
1.43416790740393e+002	(-3.99302883315380e-003dB,-1.77150755890049e+000°)
1.43449817479035e+002	(-3.99486746994883e-003dB,-1.77191530997146e+000°)
1.43482851823240e+002	(-3.99670695306866e-003dB,-1.77232315480287e+000°)
1.43515893774760e+002	(-3.99854728290069e-003dB,-1.77273109341622e+000°)
1.43548943335347e+002	(-4.00038845984392e-003dB,-1.77313912583302e+000°)
1.43582000506752e+002	(-4.00223048427321e-003dB,-1.77354725207477e+000°)
1.43615065290729e+002	(-4.00407335658851e-003dB,-1.77395547216298e+000°)
1.43648137689030e+002	(-4.00591707717435e-003dB,-1.77436378611916e+000°)
1.43681217703409e+002	(-4.00776164642683e-003dB,-1.77477219396484e+000°)
1.43714305335620e+002	(-4.00960706472949e-003dB,-1.77518069572154e+000°)
1.43747400587417e+002	(-4.01145333248037e-003dB,-1.77558929141080e+000°)
1.43780503460555e+002	(-4.01330045006495e-003dB,-1.77599798105414e+000°)
1.43813613956789e+002	(-4.01514841787933e-003dB,-1.77640676467311e+000°)
1.43846732077874e+002	(-4.01699723630322e-003dB,-1.77681564228925e+000°)
1.43879857825566e+002	(-4.01884690573849e-003dB,-1.77722461392412e+000°)
1.43912991201621e+002	(-4.02069742657256e-003dB,-1.77763367959926e+000°)
1.43946132207797e+002	(-4.02254879920348e-003dB,-1.77804283933624e+000°)
1.43979280845850e+002	(-4.02440102401383e-003dB,-1.77845209315661e+000°)
1.44012437117538e+002	(-4.02625410139778e-003dB,-1.77886144108196e+000°)
1.44045601024619e+002	(-4.02810803175434e-003dB,-1.77927088313385e+000°)
1.44078772568850e+002	(-4.02996281546514e-003dB,-1.77968041933387e+000°)
