Freq.	V(vout)
3.06666733071321e+003	(5.11228389162837e+001dB,1.78504111595372e+002°)
3.09029543251362e+003	(5.11228109419316e+001dB,1.78492588363826e+002°)
3.11410558444679e+003	(5.11227825350043e+001dB,1.78480976401726e+002°)
3.13809918917516e+003	(5.11227536888154e+001dB,1.78469275026672e+002°)
3.16227766016841e+003	(5.11227243965749e+001dB,1.78457483551036e+002°)
3.18664242178676e+003	(5.11226946513885e+001dB,1.78445601281922e+002°)
3.21119490936485e+003	(5.11226644462546e+001dB,1.78433627521124e+002°)
3.23593656929631e+003	(5.11226337740641e+001dB,1.78421561565089e+002°)
3.26086885911896e+003	(5.11226026275983e+001dB,1.78409402704876e+002°)
3.28599324760069e+003	(5.11225709995258e+001dB,1.78397150226113e+002°)
3.31131121482594e+003	(5.11225388824036e+001dB,1.78384803408958e+002°)
3.33682425228297e+003	(5.11225062686723e+001dB,1.78372361528057e+002°)
3.36253386295166e+003	(5.11224731506568e+001dB,1.78359823852502e+002°)
3.38844156139206e+003	(5.11224395205631e+001dB,1.78347189645789e+002°)
3.41454887383364e+003	(5.11224053704769e+001dB,1.78334458165778e+002°)
3.44085733826517e+003	(5.11223706923616e+001dB,1.78321628664647e+002°)
