Freq.	V(vout)
Step Information: Run=1  (Run: 1/100)
2.04173794466954e+003	(5.98260632404568e-002dB,-7.22605664136149e+001°)
2.05746915604785e+003	(5.22984168651399e-002dB,-7.29279596880637e+001°)
2.07332157348597e+003	(4.43227535610742e-002dB,-7.36027171785666e+001°)
2.08929613085405e+003	(3.58798732127686e-002dB,-7.42849140826407e+001°)
2.10539376921757e+003	(2.69499119391350e-002dB,-7.49746243127310e+001°)
2.12161543689270e+003	(1.75123293855414e-002dB,-7.56719203165832e+001°)
2.13796208950225e+003	(7.54589670604672e-003dB,-7.63768728877256e+001°)
2.15443469003190e+003	(-2.97131465749704e-003dB,-7.70895509658761e+001°)
2.17103420888697e+003	(-1.40619432868200e-002dB,-7.78100214271250e+001°)
2.18776162394957e+003	(-2.57493470691510e-002dB,-7.85383488637799e+001°)
2.20461792063620e+003	(-3.80576113224013e-002dB,-7.92745953538069e+001°)
2.22160409195583e+003	(-5.10115556307597e-002dB,-8.00188202198501e+001°)
2.23872113856835e+003	(-6.46367392497870e-002dB,-8.07710797778669e+001°)
2.25597006884359e+003	(-7.89594649349432e-002dB,-8.15314270754785e+001°)
2.27335189892065e+003	(-9.40067810409572e-002dB,-8.22999116202073e+001°)
2.29086765276779e+003	(-1.09806481733959e-001dB,-8.30765790978409e+001°)
2.30851836224278e+003	(-1.26387105153845e-001dB,-8.38614710812526e+001°)
2.32630506715364e+003	(-1.43777929359511e-001dB,-8.46546247300920e+001°)
2.34422881531994e+003	(-1.62008965886933e-001dB,-8.54560724818558e+001°)
2.36229066263448e+003	(-1.81110950747370e-001dB,-8.62658417349553e+001°)
2.38049167312553e+003	(-2.01115332691898e-001dB,-8.70839545245006e+001°)
2.39883291901951e+003	(-2.22054258568718e-001dB,-8.79104271916414e+001°)
2.41731548080412e+003	(-2.43960555601103e-001dB,-8.87452700474247e+001°)
2.43594044729204e+003	(-2.66867710417695e-001dB,-8.95884870322530e+001°)
2.45470891568505e+003	(-2.90809844670873e-001dB,-9.04400753721618e+001°)
2.47362199163864e+003	(-3.15821687087166e-001dB,-9.13000252332663e+001°)
2.49268078932720e+003	(-3.41938541802214e-001dB,-9.21683193758641e+001°)
2.51188643150960e+003	(-3.69196252844221e-001dB,-9.30449328098198e+001°)
2.53124004959538e+003	(-3.97631164643929e-001dB,-9.39298324529927e+001°)
2.55074278371138e+003	(-4.27280078465666e-001dB,-9.48229767946059e+001°)
2.57039578276888e+003	(-4.58180204672810e-001dB,-9.57243155655827e+001°)
2.59020020453134e+003	(-4.90369110762825e-001dB,-9.66337894180079e+001°)
2.61015721568256e+003	(-5.23884665131709e-001dB,-9.75513296159808e+001°)
2.63026799189540e+003	(-5.58764976554868e-001dB,-9.84768577402403e+001°)
2.65053371790110e+003	(-5.95048329401098e-001dB,-9.94102854090324e+001°)
2.67095558755901e+003	(-6.32773114628970e-001dB,-1.00351514017770e+002°)
2.69153480392694e+003	(-6.71977756650686e-001dB,-1.01300434500094e+002°)
2.71227257933205e+003	(-7.12700636184049e-001dB,-1.02256927112993e+002°)
2.73317013544226e+003	(-7.54980009254365e-001dB,-1.03220861248633e+002°)
2.75422870333819e+003	(-7.98853922547344e-001dB,-1.04192095275575e+002°)
2.77544952358573e+003	(-8.44360125357805e-001dB,-1.05170476411986e+002°)
2.79683384630910e+003	(-8.91535978420620e-001dB,-1.06155840633401e+002°)
2.81838293126448e+003	(-9.40418359955324e-001dB,-1.07148012617501e+002°)
2.84009804791424e+003	(-9.91043569297646e-001dB,-1.08146805728217e+002°)
2.86198047550173e+003	(-1.04344722853511e+000dB,-1.09152022041329e+002°)
