Freq.	V(vo)/V(Vi)
4.67735141287196e+001	(4.14665215107724e-003dB,-1.78598919204219e+002°)
4.78630092322636e+001	(4.34575298682012e-003dB,-1.78566308980118e+002°)
4.89778819368444e+001	(4.55422914342873e-003dB,-1.78532940963013e+002°)
5.01187233627270e+001	(4.77252169389451e-003dB,-1.78498797629979e+002°)
5.12861383991362e+001	(5.00109242396184e-003dB,-1.78463861059085e+002°)
5.24807460249770e+001	(5.24042480107233e-003dB,-1.78428112920760e+002°)
5.37031796370250e+001	(5.49102498842886e-003dB,-1.78391534468992e+002°)
5.49540873857622e+001	(5.75342290591176e-003dB,-1.78354106532378e+002°)
5.62341325190346e+001	(6.02817334035785e-003dB,-1.78315809505019e+002°)
5.75439937337154e+001	(6.31585710711385e-003dB,-1.78276623337254e+002°)
5.88843655355586e+001	(6.61708226539431e-003dB,-1.78236527526250e+002°)
6.02559586074355e+001	(6.93248538985478e-003dB,-1.78195501106424e+002°)
6.16595001861479e+001	(7.26273290085159e-003dB,-1.78153522639726e+002°)
6.30957344480190e+001	(7.60852245609782e-003dB,-1.78110570205758e+002°)
6.45654229034652e+001	(7.97058440652826e-003dB,-1.78066621391754e+002°)
6.60693448007593e+001	(8.34968331912707e-003dB,-1.78021653282401e+002°)
6.76082975391978e+001	(8.74661956985183e-003dB,-1.77975642449526e+002°)
6.91830970918933e+001	(9.16223100975284e-003dB,-1.77928564941633e+002°)
7.07945784384134e+001	(9.59739470753392e-003dB,-1.77880396273305e+002°)
7.24435960074986e+001	(1.00530287719595e-002dB,-1.77831111414469e+002°)
7.41310241300914e+001	(1.05300942577003e-002dB,-1.77780684779537e+002°)
7.58577575029180e+001	(1.10295971583213e-002dB,-1.77729090216412e+002°)
7.76247116628688e+001	(1.15525904901133e-002dB,-1.77676300995390e+002°)
7.94328234724277e+001	(1.21001764709814e-002dB,-1.77622289797941e+002°)
8.12830516164095e+001	(1.26735087984210e-002dB,-1.77567028705386e+002°)
8.31763771102667e+001	(1.32737950309502e-002dB,-1.77510489187487e+002°)
8.51138038202372e+001	(1.39022990774996e-002dB,-1.77452642090945e+002°)
8.70963589956076e+001	(1.45603437993553e-002dB,-1.77393457627824e+002°)
8.91250938133741e+001	(1.52493137298059e-002dB,-1.77332905363915e+002°)
9.12010839355905e+001	(1.59706579161388e-002dB,-1.77270954207047e+002°)
9.33254300796986e+001	(1.67258928894870e-002dB,-1.77207572395363e+002°)
9.54992586021431e+001	(1.75166057679558e-002dB,-1.77142727485578e+002°)
9.77237220955805e+001	(1.83444574986220e-002dB,-1.77076386341225e+002°)
9.99999999999995e+001	(1.92111862441452e-002dB,-1.77008515120930e+002°)
1.02329299228075e+002	(2.01186109202887e-002dB,-1.76939079266707e+002°)
1.04712854805089e+002	(2.10686348903782e-002dB,-1.76868043492322e+002°)
1.07151930523760e+002	(2.20632498234135e-002dB,-1.76795371771734e+002°)
1.09647819614318e+002	(2.31045397222550e-002dB,-1.76721027327641e+002°)
1.12201845430196e+002	(2.41946851291667e-002dB,-1.76644972620163e+002°)
1.14815362149688e+002	(2.53359675155146e-002dB,-1.76567169335697e+002°)
1.17489755493952e+002	(2.65307738633725e-002dB,-1.76487578375962e+002°)
1.20226443461741e+002	(2.77816014462221e-002dB,-1.76406159847282e+002°)
1.23026877081237e+002	(2.90910628170137e-002dB,-1.76322873050150e+002°)
1.25892541179416e+002	(3.04618910113100e-002dB,-1.76237676469094e+002°)
1.28824955169313e+002	(3.18969449740364e-002dB,-1.76150527762918e+002°)
1.31825673855640e+002	(3.33992152181252e-002dB,-1.76061383755339e+002°)
1.34896288259165e+002	(3.49718297240362e-002dB,-1.75970200426094e+002°)
1.38038426460288e+002	(3.66180600887574e-002dB,-1.75876932902557e+002°)
1.41253754462275e+002	(3.83413279337541e-002dB,-1.75781535451943e+002°)
1.44543977074592e+002	(4.01452115809458e-002dB,-1.75683961474139e+002°)
1.47910838816820e+002	(4.20334530061977e-002dB,-1.75584163495261e+002°)
1.51356124843620e+002	(4.40099650802578e-002dB,-1.75482093161984e+002°)
1.54881661891247e+002	(4.60788391065735e-002dB,-1.75377701236747e+002°)
1.58489319246110e+002	(4.82443526661548e-002dB,-1.75270937593899e+002°)
1.62181009735892e+002	(5.05109777795370e-002dB,-1.75161751216889e+002°)
1.65958690743755e+002	(5.28833893957271e-002dB,-1.75050090196598e+002°)
1.69824365246173e+002	(5.53664742185941e-002dB,-1.74935901730902e+002°)
1.73780082874936e+002	(5.79653398805986e-002dB,-1.74819132125599e+002°)
1.77827941003891e+002	(6.06853244742171e-002dB,-1.74699726796798e+002°)
1.81970085860997e+002	(6.35320064510430e-002dB,-1.74577630274901e+002°)
1.86208713666286e+002	(6.65112148984364e-002dB,-1.74452786210325e+002°)
