Freq.	V(vo)/V(Vi)
2.45470891568501e+002	(6.38733993168217e+000dB,-1.41957974774102e+002°)
2.51188643150956e+002	(6.57400782094466e+000dB,-1.42000329134391e+002°)
2.57039578276885e+002	(6.76397952425083e+000dB,-1.42078284463514e+002°)
2.63026799189536e+002	(6.95719756290528e+000dB,-1.42193863322174e+002°)
2.69153480392690e+002	(7.15359042111069e+000dB,-1.42349199968136e+002°)
2.75422870333815e+002	(7.35307025981471e+000dB,-1.42546546399181e+002°)
2.81838293126443e+002	(7.55553027569999e+000dB,-1.42788277884406e+002°)
2.88403150312659e+002	(7.76084166368712e+000dB,-1.43076897670194e+002°)
2.95120922666637e+002	(7.96885014029545e+000dB,-1.43415040462313e+002°)
3.01995172040200e+002	(8.17937198585304e+000dB,-1.43805474183370e+002°)
3.09029543251357e+002	(8.39218956667892e+000dB,-1.44251099383610e+002°)
3.16227766016836e+002	(8.60704630505107e+000dB,-1.44754945541433e+002°)
3.23593656929626e+002	(8.82364107639379e+000dB,-1.45320163327981e+002°)
3.31131121482589e+002	(9.04162203138433e+000dB,-1.45950011729745e+002°)
3.38844156139200e+002	(9.26057986766217e+000dB,-1.46647838729322e+002°)
3.46736850452529e+002	(9.48004061392176e+000dB,-1.47417054047058e+002°)
3.54813389233573e+002	(9.69945804099424e+000dB,-1.48261092261342e+002°)
3.63078054770099e+002	(9.91820588267385e+000dB,-1.49183364477803e+002°)
3.71535229097170e+002	(1.01355701356818e+001dB,-1.50187196643287e+002°)
3.80189396320558e+002	(1.03507418143522e+001dB,-1.51275752648139e+002°)
3.89045144994278e+002	(1.05628106603770e+001dB,-1.52451940592724e+002°)
3.98107170553494e+002	(1.07707604468946e+001dB,-1.53718301086524e+002°)
4.07380277804110e+002	(1.09734666600776e+001dB,-1.55076877283285e+002°)
4.16869383470332e+002	(1.11696974742912e+001dB,-1.56529067612446e+002°)
4.26579518801589e+002	(1.13581190351280e+001dB,-1.58075463901842e+002°)
4.36515832240163e+002	(1.15373060962781e+001dB,-1.59715679805810e+002°)
4.46683592150960e+002	(1.17057589828932e+001dB,-1.61448177078101e+002°)
4.57088189614872e+002	(1.18619276357593e+001dB,-1.63270100061329e+002°)
4.67735141287195e+002	(1.20042430938294e+001dB,-1.65177131457136e+002°)
4.78630092322635e+002	(1.21311561831070e+001dB,-1.67163384498131e+002°)
4.89778819368443e+002	(1.22411824161090e+001dB,-1.69221347462509e+002°)
5.01187233627268e+002	(1.23329512319471e+001dB,-1.71341895449693e+002°)
5.12861383991361e+002	(1.24052568356855e+001dB,-1.73514381018774e+002°)
5.24807460249769e+002	(1.24571071804328e+001dB,-1.75726809568354e+002°)
5.37031796370249e+002	(1.24877672436822e+001dB,-1.77966097590363e+002°)
5.49540873857620e+002	(1.24967928205939e+001dB,1.79781596904544e+002°)
5.62341325190345e+002	(1.24840516588288e+001dB,1.77530491038031e+002°)
5.75439937337152e+002	(1.24497298541221e+001dB,1.75294766751714e+002°)
5.88843655355584e+002	(1.23943228630149e+001dB,1.73088163045273e+002°)
6.02559586074353e+002	(1.23186120353086e+001dB,1.70923599939042e+002°)
6.16595001861477e+002	(1.22236289625942e+001dB,1.68812859172820e+002°)
6.30957344480188e+002	(1.21106109577549e+001dB,1.66766339524475e+002°)
6.45654229034650e+002	(1.19809514916049e+001dB,1.64792895928253e+002°)
6.60693448007591e+002	(1.18361493980512e+001dB,1.62899762835154e+002°)
6.76082975391976e+002	(1.16777602011024e+001dB,1.61092554804264e+002°)
6.91830970918931e+002	(1.15073521634656e+001dB,1.59375331987678e+002°)
7.07945784384132e+002	(1.13264687746616e+001dB,1.57750715264328e+002°)
7.24435960074984e+002	(1.11365985345056e+001dB,1.56220035106881e+002°)
7.41310241300911e+002	(1.09391521504947e+001dB,1.54783499340186e+002°)
7.58577575029177e+002	(1.07354467106054e+001dB,1.53440367154990e+002°)
7.76247116628685e+002	(1.05266960282672e+001dB,1.52189119488047e+002°)
7.94328234724275e+002	(1.03140061652455e+001dB,1.51027618697019e+002°)
8.12830516164092e+002	(1.00983750855650e+001dB,1.49953253025195e+002°)
8.31763771102664e+002	(9.88069543913560e+000dB,1.48963063490574e+002°)
8.51138038202369e+002	(9.66175957990103e+000dB,1.48053852485207e+002°)
8.70963589956073e+002	(9.44226605955713e+000dB,1.47222274550925e+002°)
8.91250938133738e+002	(9.22282698183381e+000dB,1.46464910568619e+002°)
9.12010839355902e+002	(9.00397573937319e+000dB,1.45778327040760e+002°)
9.33254300796983e+002	(8.78617477702963e+000dB,1.45159122342851e+002°)
9.54992586021428e+002	(8.56982312828660e+000dB,1.44603961842380e+002°)
9.77237220955802e+002	(8.35526355486568e+000dB,1.44109603693984e+002°)
9.99999999999991e+002	(8.14278918480840e+000dB,1.43672916963460e+002°)
1.02329299228075e+003	(7.93264959361638e+000dB,1.43290893544689e+002°)
1.04712854805089e+003	(7.72505630906408e+000dB,1.42960655135819e+002°)
1.07151930523760e+003	(7.52018774564013e+000dB,1.42679456348983e+002°)
1.09647819614318e+003	(7.31819359157365e+000dB,1.42444684850280e+002°)
1.12201845430195e+003	(7.11919868207409e+000dB,1.42253859268136e+002°)
1.14815362149687e+003	(6.92330639840997e+000dB,1.42104625470061e+002°)
1.17489755493952e+003	(6.73060163509453e+000dB,1.41994751689870e+002°)
1.20226443461740e+003	(6.54115337775699e+000dB,1.41922122888390e+002°)
1.23026877081237e+003	(6.35501693303476e+000dB,1.41884734648406e+002°)
1.25892541179416e+003	(6.17223584959827e+000dB,1.41880686837202e+002°)
1.28824955169312e+003	(5.99284356663459e+000dB,1.41908177215200e+002°)
1.31825673855640e+003	(5.81686482306317e+000dB,1.41965495125020e+002°)
1.34896288259164e+003	(5.64431685763805e+000dB,1.42051015359960e+002°)
1.38038426460287e+003	(5.47521042704205e+000dB,1.42163192282822e+002°)
1.41253754462274e+003	(5.30955066618136e+000dB,1.42300554243914e+002°)
1.44543977074591e+003	(5.14733781219305e+000dB,1.42461698329723e+002°)
1.47910838816819e+003	(4.98856781120604e+000dB,1.42645285460326e+002°)
1.51356124843619e+003	(4.83323282465449e+000dB,1.42850035843226e+002°)
1.54881661891247e+003	(4.68132164992633e+000dB,1.43074724783410e+002°)
1.58489319246110e+003	(4.53282006832680e+000dB,1.43318178843438e+002°)
1.62181009735891e+003	(4.38771113173175e+000dB,1.43579272342958e+002°)
1.65958690743754e+003	(4.24597539788082e+000dB,1.43856924183776e+002°)
1.69824365246173e+003	(4.10759112299751e+000dB,1.44150094984336e+002°)
1.73780082874936e+003	(3.97253441930497e+000dB,1.44457784505873e+002°)
1.77827941003891e+003	(3.84077938401572e+000dB,1.44779029351528e+002°)
1.81970085860997e+003	(3.71229820549572e+000dB,1.45112900919120e+002°)
1.86208713666285e+003	(3.58706125152445e+000dB,1.45458503588117e+002°)
1.90546071796323e+003	(3.46503714388070e+000dB,1.45814973121354e+002°)
1.94984459975803e+003	(3.34619282286815e+000dB,1.46181475262354e+002°)
1.99526231496886e+003	(3.23049360484644e+000dB,1.46557204509532e+002°)
2.04173794466951e+003	(3.11790323534390e+000dB,1.46941383049146e+002°)
2.08929613085402e+003	(3.00838393989204e+000dB,1.47333259829512e+002°)
2.13796208950221e+003	(2.90189647433113e+000dB,1.47732109759795e+002°)
2.18776162394953e+003	(2.79840017599000e+000dB,1.48137233017477e+002°)
2.23872113856832e+003	(2.69785301683217e+000dB,1.48547954449523e+002°)
2.29086765276775e+003	(2.60021165938688e+000dB,1.48963623053154e+002°)
2.34422881531990e+003	(2.50543151604005e+000dB,1.49383611523100e+002°)
2.39883291901947e+003	(2.41346681204675e+000dB,1.49807315853196e+002°)
2.45470891568501e+003	(2.32427065244088e+000dB,1.50234154981148e+002°)
2.51188643150955e+003	(2.23779509285620e+000dB,1.50663570466289e+002°)
2.57039578276884e+003	(2.15399121413618e+000dB,1.51095026191144e+002°)
2.63026799189535e+003	(2.07280920049456e+000dB,1.51528008078594e+002°)
2.69153480392689e+003	(1.99419842089320e+000dB,1.51962023817373e+002°)
2.75422870333814e+003	(1.91810751322898e+000dB,1.52396602589568e+002°)
2.81838293126442e+003	(1.84448447086196e+000dB,1.52831294794706e+002°)
2.88403150312658e+003	(1.77327673097556e+000dB,1.53265671765841e+002°)
2.95120922666635e+003	(1.70443126423140e+000dB,1.53699325473890e+002°)
3.01995172040198e+003	(1.63789466516731e+000dB,1.54131868217235e+002°)
3.09029543251356e+003	(1.57361324278387e+000dB,1.54562932294306e+002°)
3.16227766016835e+003	(1.51153311077282e+000dB,1.54992169657545e+002°)
3.23593656929625e+003	(1.45160027685722e+000dB,1.55419251547724e+002°)
3.31131121482588e+003	(1.39376073073732e+000dB,1.55843868108175e+002°)
3.38844156139199e+003	(1.33796053016653e+000dB,1.56265727978928e+002°)
3.46736850452528e+003	(1.28414588471769e+000dB,1.56684557871233e+002°)
3.54813389233572e+003	(1.23226323683926e+000dB,1.57100102123256e+002°)
3.63078054770097e+003	(1.18225933984271e+000dB,1.57512122238115e+002°)
3.71535229097168e+003	(1.13408133250741e+000dB,1.57920396405620e+002°)
