Freq.	V(vin)/I(V3)
1.08143395129759e+006	(7.34250548643390e+001dB,1.01464509140106e+002°)
1.08392691402086e+006	(7.33937343488970e+001dB,1.01353077555752e+002°)
1.08642562361672e+006	(7.33623061988877e+001dB,1.01242166262944e+002°)
1.08893009333308e+006	(7.33307706507995e+001dB,1.01131779777053e+002°)
1.09144033644841e+006	(7.32991279448871e+001dB,1.01021922608068e+002°)
1.09395636627174e+006	(7.32673783251482e+001dB,1.00912599260513e+002°)
1.09647819614283e+006	(7.32355220393004e+001dB,1.00803814233380e+002°)
1.09900583943217e+006	(7.32035593387635e+001dB,1.00695572020073e+002°)
1.10153930954106e+006	(7.31714904786257e+001dB,1.00587877108326e+002°)
1.10407861990172e+006	(7.31393157176406e+001dB,1.00480733980178e+002°)
1.10662378397731e+006	(7.31070353181778e+001dB,1.00374147111888e+002°)
1.10917481526204e+006	(7.30746495462323e+001dB,1.00268120973924e+002°)
1.11173172728123e+006	(7.30421586713753e+001dB,1.00162660030893e+002°)
1.11429453359137e+006	(7.30095629667460e+001dB,1.00057768741520e+002°)
1.11686324778020e+006	(7.29768627090259e+001dB,9.99534515586090e+001°)
1.11943788346679e+006	(7.29440581784218e+001dB,9.98497129290276e+001°)
1.12201845430160e+006	(7.29111496586381e+001dB,9.97465572936718e+001°)
1.12460497396657e+006	(7.28781374368582e+001dB,9.96439890874549e+001°)
1.12719745617515e+006	(7.28450218037278e+001dB,9.95420127392982e+001°)
1.12979591467243e+006	(7.28118030533247e+001dB,9.94406326721139e+001°)
1.13240036323519e+006	(7.27784814831535e+001dB,9.93398533028165e+001°)
1.13501081567195e+006	(7.27450573941052e+001dB,9.92396790423041e+001°)
1.13762728582306e+006	(7.27115310904630e+001dB,9.91401142954911e+001°)
1.14024978756080e+006	(7.26779028798570e+001dB,9.90411634612910e+001°)
1.14287833478940e+006	(7.26441730732675e+001dB,9.89428309326556e+001°)
1.14551294144517e+006	(7.26103419849867e+001dB,9.88451210965742e+001°)
1.14815362149651e+006	(7.25764099326186e+001dB,9.87480383341172e+001°)
1.15080038894407e+006	(7.25423772370514e+001dB,9.86515870204529e+001°)
1.15345325782072e+006	(7.25082442224394e+001dB,9.85557715248828e+001°)
1.15611224219173e+006	(7.24740112161872e+001dB,9.84605962108778e+001°)
1.15877735615475e+006	(7.24396785489433e+001dB,9.83660654361316e+001°)
1.16144861383997e+006	(7.24052465545659e+001dB,9.82721835525877e+001°)
1.16412602941012e+006	(7.23707155701243e+001dB,9.81789549065071e+001°)
1.16680961706059e+006	(7.23360859358734e+001dB,9.80863838385124e+001°)
1.16949939101949e+006	(7.23013579952426e+001dB,9.79944746836491e+001°)
1.17219536554775e+006	(7.22665320948244e+001dB,9.79032317714521e+001°)
1.17489755493915e+006	(7.22316085843584e+001dB,9.78126594260076e+001°)
1.17760597352043e+006	(7.21965878167169e+001dB,9.77227619660244e+001°)
1.18032063565135e+006	(7.21614701479006e+001dB,9.76335437049139e+001°)
1.18304155572478e+006	(7.21262559370156e+001dB,9.75450089508594e+001°)
1.18576874816678e+006	(7.20909455462716e+001dB,9.74571620069049e+001°)
1.18850222743664e+006	(7.20555393409703e+001dB,9.73700071710414e+001°)
1.19124200802699e+006	(7.20200376894928e+001dB,9.72835487362913e+001°)
1.19398810446389e+006	(7.19844409632884e+001dB,9.71977909908015e+001°)
1.19674053130686e+006	(7.19487495368747e+001dB,9.71127382179461e+001°)
1.19949930314899e+006	(7.19129637878294e+001dB,9.70283946964245e+001°)
1.20226443461703e+006	(7.18770840967656e+001dB,9.69447647003510e+001°)
1.20503594037141e+006	(7.18411108473603e+001dB,9.68618524993889e+001°)
1.20781383510639e+006	(7.18050444263081e+001dB,9.67796623588262e+001°)
1.21059813355009e+006	(7.17688852233561e+001dB,9.66981985397205e+001°)
1.21338885046459e+006	(7.17326336312652e+001dB,9.66174652989861e+001°)
1.21618600064598e+006	(7.16962900458315e+001dB,9.65374668895316e+001°)
1.21898959892447e+006	(7.16598548658784e+001dB,9.64582075603764e+001°)
1.22179966016448e+006	(7.16233284932495e+001dB,9.63796915567706e+001°)
1.22461619926465e+006	(7.15867113328127e+001dB,9.63019231203249e+001°)
1.22743923115801e+006	(7.15500037924585e+001dB,9.62249064891365e+001°)
1.23026877081198e+006	(7.15132062831047e+001dB,9.61486458979250e+001°)
1.23310483322851e+006	(7.14763192186929e+001dB,9.60731455781612e+001°)
1.23594743344411e+006	(7.14393430161977e+001dB,9.59984097582078e+001°)
1.23879658652997e+006	(7.14022780956268e+001dB,9.59244426634535e+001°)
1.24165230759201e+006	(7.13651248800309e+001dB,9.58512485164580e+001°)
1.24451461177098e+006	(7.13278837954990e+001dB,9.57788315370861e+001°)
1.24738351424254e+006	(7.12905552711800e+001dB,9.57071959426614e+001°)
1.25025903021732e+006	(7.12531397392716e+001dB,9.56363459481000e+001°)
1.25314117494101e+006	(7.12156376350535e+001dB,9.55662857660716e+001°)
1.25602996369447e+006	(7.11780493968735e+001dB,9.54970196071360e+001°)
1.25892541179376e+006	(7.11403754661716e+001dB,9.54285516798979e+001°)
1.26182753459026e+006	(7.11026162874896e+001dB,9.53608861911593e+001°)
1.26473634747074e+006	(7.10647723084806e+001dB,9.52940273460679e+001°)
1.26765186585743e+006	(7.10268439799262e+001dB,9.52279793482740e+001°)
1.27057410520813e+006	(7.09888317557534e+001dB,9.51627464000839e+001°)
1.27350308101625e+006	(7.09507360930432e+001dB,9.50983327026113e+001°)
1.27643880881093e+006	(7.09125574520528e+001dB,9.50347424559360e+001°)
1.27938130415711e+006	(7.08742962962355e+001dB,9.49719798592599e+001°)
1.28233058265561e+006	(7.08359530922535e+001dB,9.49100491110606e+001°)
1.28528665994320e+006	(7.07975283100067e+001dB,9.48489544092507e+001°)
1.28824955169272e+006	(7.07590224226478e+001dB,9.47886999513325e+001°)
1.29121927361312e+006	(7.07204359066051e+001dB,9.47292899345538e+001°)
1.29419584144957e+006	(7.06817692416121e+001dB,9.46707285560679e+001°)
1.29717927098354e+006	(7.06430229107217e+001dB,9.46130200130816e+001°)
1.30016957803287e+006	(7.06041974003480e+001dB,9.45561685030212e+001°)
1.30316677845188e+006	(7.05652932002797e+001dB,9.45001782236789e+001°)
1.30617088813142e+006	(7.05263108037147e+001dB,9.44450533733703e+001°)
1.30918192299898e+006	(7.04872507072839e+001dB,9.43907981510823e+001°)
1.31219989901878e+006	(7.04481134110973e+001dB,9.43374167566360e+001°)
1.31522483219181e+006	(7.04088994187563e+001dB,9.42849133908247e+001°)
1.31825673855598e+006	(7.03696092374004e+001dB,9.42332922555708e+001°)
1.32129563418615e+006	(7.03302433777400e+001dB,9.41825575540720e+001°)
1.32434153519423e+006	(7.02908023540835e+001dB,9.41327134909433e+001°)
1.32739445772931e+006	(7.02512866843918e+001dB,9.40837642723683e+001°)
1.33045441797766e+006	(7.02116968902952e+001dB,9.40357141062325e+001°)
1.33352143216289e+006	(7.01720334971504e+001dB,9.39885672022696e+001°)
1.33659551654601e+006	(7.01322970340720e+001dB,9.39423277721949e+001°)
1.33967668742550e+006	(7.00924880339800e+001dB,9.38970000298413e+001°)
1.34276496113743e+006	(7.00526070336398e+001dB,9.38525881912910e+001°)
1.34586035405551e+006	(7.00126545737074e+001dB,9.38090964750042e+001°)
1.34896288259121e+006	(6.99726311987791e+001dB,9.37665291019448e+001°)
1.35207256319384e+006	(6.99325374574289e+001dB,9.37248902956992e+001°)
1.35518941235060e+006	(6.98923739022774e+001dB,9.36841842826048e+001°)
1.35831344658671e+006	(6.98521410900147e+001dB,9.36444152918514e+001°)
1.36144468246551e+006	(6.98118395814781e+001dB,9.36055875556067e+001°)
1.36458313658848e+006	(6.97714699416848e+001dB,9.35677053091091e+001°)
1.36772882559540e+006	(6.97310327398972e+001dB,9.35307727907833e+001°)
1.37088176616441e+006	(6.96905285496784e+001dB,9.34947942423301e+001°)
1.37404197501207e+006	(6.96499579489422e+001dB,9.34597739088226e+001°)
1.37720946889350e+006	(6.96093215200164e+001dB,9.34257160387954e+001°)
1.38038426460243e+006	(6.95686198497021e+001dB,9.33926248843263e+001°)
1.38356637897133e+006	(6.95278535293304e+001dB,9.33605047011156e+001°)
1.38675582887144e+006	(6.94870231548289e+001dB,9.33293597485572e+001°)
1.38995263121290e+006	(6.94461293267885e+001dB,9.32991942898085e+001°)
1.39315680294485e+006	(6.94051726505192e+001dB,9.32700125918467e+001°)
1.39636836105548e+006	(6.93641537361244e+001dB,9.32418189255258e+001°)
1.39958732257216e+006	(6.93230731985664e+001dB,9.32146175656236e+001°)
1.40281370456150e+006	(6.92819316577347e+001dB,9.31884127908845e+001°)
1.40604752412946e+006	(6.92407297385162e+001dB,9.31632088840499e+001°)
1.40928879842141e+006	(6.91994680708635e+001dB,9.31390101318876e+001°)
1.41253754462229e+006	(6.91581472898816e+001dB,9.31158208252122e+001°)
1.41579377995662e+006	(6.91167680358883e+001dB,9.30936452588957e+001°)
1.41905752168863e+006	(6.90753309544944e+001dB,9.30724877318695e+001°)
1.42232878712236e+006	(6.90338366966867e+001dB,9.30523525471250e+001°)
1.42560759360172e+006	(6.89922859188960e+001dB,9.30332440116947e+001°)
1.42889395851064e+006	(6.89506792830862e+001dB,9.30151664366336e+001°)
1.43218789927308e+006	(6.89090174568377e+001dB,9.29981241369911e+001°)
1.43548943335319e+006	(6.88673011134184e+001dB,9.29821214317658e+001°)
1.43879857825538e+006	(6.88255309318815e+001dB,9.29671626438612e+001°)
1.44211535152440e+006	(6.87837075971372e+001dB,9.29532521000213e+001°)
1.44543977074545e+006	(6.87418318000550e+001dB,9.29403941307672e+001°)
1.44877185354429e+006	(6.86999042375394e+001dB,9.29285930703110e+001°)
1.45211161758727e+006	(6.86579256126258e+001dB,9.29178532564710e+001°)
1.45545908058149e+006	(6.86158966345679e+001dB,9.29081790305677e+001°)
1.45881426027487e+006	(6.85738180189308e+001dB,9.28995747373092e+001°)
1.46217717445624e+006	(6.85316904876896e+001dB,9.28920447246735e+001°)
1.46554784095543e+006	(6.84895147693156e+001dB,9.28855933437642e+001°)
1.46892627764339e+006	(6.84472915988789e+001dB,9.28802249486696e+001°)
1.47231250243224e+006	(6.84050217181386e+001dB,9.28759438962960e+001°)
1.47570653327541e+006	(6.83627058756508e+001dB,9.28727545461985e+001°)
1.47910838816772e+006	(6.83203448268586e+001dB,9.28706612603920e+001°)
1.48251808514547e+006	(6.82779393342038e+001dB,9.28696684031544e+001°)
1.48593564228652e+006	(6.82354901672164e+001dB,9.28697803408088e+001°)
1.48936107771043e+006	(6.81929981026267e+001dB,9.28710014414978e+001°)
1.49279440957851e+006	(6.81504639244682e+001dB,9.28733360749389e+001°)
1.49623565609394e+006	(6.81078884241804e+001dB,9.28767886121740e+001°)
1.49968483550188e+006	(6.80652724007174e+001dB,9.28813634252883e+001°)
1.50314196608953e+006	(6.80226166606557e+001dB,9.28870648871305e+001°)
1.50660706618625e+006	(6.79799220183023e+001dB,9.28938973710045e+001°)
1.51008015416365e+006	(6.79371892958059e+001dB,9.29018652503530e+001°)
1.51356124843571e+006	(6.78944193232666e+001dB,9.29109728984208e+001°)
1.51705036745884e+006	(6.78516129388463e+001dB,9.29212246879003e+001°)
1.52054752973200e+006	(6.78087709888798e+001dB,9.29326249905648e+001°)
1.52405275379679e+006	(6.77658943280021e+001dB,9.29451781768804e+001°)
1.52756605823757e+006	(6.77229838192393e+001dB,9.29588886155973e+001°)
1.53108746168153e+006	(6.76800403341472e+001dB,9.29737606733316e+001°)
1.53461698279879e+006	(6.76370647529102e+001dB,9.29897987141189e+001°)
1.53815464030253e+006	(6.75940579644702e+001dB,9.30070070989565e+001°)
1.54170045294905e+006	(6.75510208666390e+001dB,9.30253901853197e+001°)
1.54525443953791e+006	(6.75079543662148e+001dB,9.30449523266640e+001°)
1.54881661891197e+006	(6.74648593791048e+001dB,9.30656978719038e+001°)
1.55238700995757e+006	(6.74217368304486e+001dB,9.30876311648721e+001°)
1.55596563160456e+006	(6.73785876547236e+001dB,9.31107565437569e+001°)
1.55955250282644e+006	(6.73354127958845e+001dB,9.31350783405214e+001°)
1.56314764264044e+006	(6.72922132074731e+001dB,9.31606008802978e+001°)
1.56675107010763e+006	(6.72489898527431e+001dB,9.31873284807599e+001°)
1.57036280433304e+006	(6.72057437047816e+001dB,9.32152654514749e+001°)
1.57398286446570e+006	(6.71624757466356e+001dB,9.32444160932345e+001°)
1.57761126969883e+006	(6.71191869714235e+001dB,9.32747846973540e+001°)
1.58124803926986e+006	(6.70758783824690e+001dB,9.33063755449596e+001°)
1.58489319246059e+006	(6.70325509934235e+001dB,9.33391929062443e+001°)
1.58854674859726e+006	(6.69892058283788e+001dB,9.33732410396980e+001°)
1.59220872705065e+006	(6.69458439220020e+001dB,9.34085241913230e+001°)
1.59587914723621e+006	(6.69024663196527e+001dB,9.34450465938114e+001°)
1.59955802861414e+006	(6.68590740775058e+001dB,9.34828124657079e+001°)
1.60324539068951e+006	(6.68156682626769e+001dB,9.35218260105406e+001°)
1.60694125301235e+006	(6.67722499533379e+001dB,9.35620914159229e+001°)
1.61064563517774e+006	(6.67288202388511e+001dB,9.36036128526460e+001°)
1.61435855682595e+006	(6.66853802198750e+001dB,9.36463944737154e+001°)
1.61808003764253e+006	(6.66419310085030e+001dB,9.36904404133923e+001°)
1.62181009735840e+006	(6.65984737283629e+001dB,9.37357547861792e+001°)
1.62554875574995e+006	(6.65550095147574e+001dB,9.37823416857972e+001°)
1.62929603263919e+006	(6.65115395147695e+001dB,9.38302051841265e+001°)
1.63305194789380e+006	(6.64680648873843e+001dB,9.38793493301190e+001°)
1.63681652142727e+006	(6.64245868036084e+001dB,9.39297781486841e+001°)
1.64058977319900e+006	(6.63811064465809e+001dB,9.39814956395425e+001°)
1.64437172321439e+006	(6.63376250116922e+001dB,9.40345057760516e+001°)
1.64816239152496e+006	(6.62941437066936e+001dB,9.40888125040012e+001°)
1.65196179822847e+006	(6.62506637518188e+001dB,9.41444197403806e+001°)
1.65576996346898e+006	(6.62071863798790e+001dB,9.42013313721126e+001°)
1.65958690743701e+006	(6.61637128363852e+001dB,9.42595512547558e+001°)
1.66341265036962e+006	(6.61202443796487e+001dB,9.43190832111812e+001°)
1.66724721255051e+006	(6.60767822808908e+001dB,9.43799310302130e+001°)
1.67109061431016e+006	(6.60333278243381e+001dB,9.44420984652369e+001°)
1.67494287602588e+006	(6.59898823073329e+001dB,9.45055892327801e+001°)
1.67880401812201e+006	(6.59464470404309e+001dB,9.45704070110613e+001°)
1.68267406106991e+006	(6.59030233474902e+001dB,9.46365554384983e+001°)
1.68655302538818e+006	(6.58596125657724e+001dB,9.47040381121985e+001°)
1.69044093164271e+006	(6.58162160460339e+001dB,9.47728585863990e+001°)
1.69433780044677e+006	(6.57728351526124e+001dB,9.48430203708950e+001°)
1.69824365246118e+006	(6.57294712635123e+001dB,9.49145269294129e+001°)
1.70215850839439e+006	(6.56861257704911e+001dB,9.49873816779728e+001°)
1.70608238900256e+006	(6.56428000791327e+001dB,9.50615879831942e+001°)
1.71001531508972e+006	(6.55994956089309e+001dB,9.51371491605917e+001°)
1.71395730750786e+006	(6.55562137933528e+001dB,9.52140684728239e+001°)
1.71790838715702e+006	(6.55129560799213e+001dB,9.52923491279119e+001°)
1.72186857498544e+006	(6.54697239302651e+001dB,9.53719942774249e+001°)
1.72583789198963e+006	(6.54265188201915e+001dB,9.54530070146345e+001°)
1.72981635921453e+006	(6.53833422397366e+001dB,9.55353903726350e+001°)
1.73380399775356e+006	(6.53401956932186e+001dB,9.56191473224255e+001°)
1.73780082874880e+006	(6.52970806992883e+001dB,9.57042807709697e+001°)
1.74180687339104e+006	(6.52539987909718e+001dB,9.57907935592156e+001°)
1.74582215291993e+006	(6.52109515157079e+001dB,9.58786884600810e+001°)
1.74984668862408e+006	(6.51679404353807e+001dB,9.59679681764146e+001°)
1.75388050184118e+006	(6.51249671263489e+001dB,9.60586353389157e+001°)
1.75792361395811e+006	(6.50820331794697e+001dB,9.61506925040304e+001°)
1.76197604641104e+006	(6.50391402001154e+001dB,9.62441421518104e+001°)
1.76603782068558e+006	(6.49962898081821e+001dB,9.63389866837405e+001°)
1.77010895831683e+006	(6.49534836380925e+001dB,9.64352284205373e+001°)
1.77418948088958e+006	(6.49107233388100e+001dB,9.65328695999300e+001°)
1.77827941003833e+006	(6.48680105738087e+001dB,9.66319123743732e+001°)
1.78237876744750e+006	(6.48253470210792e+001dB,9.67323588087815e+001°)
1.78648757485146e+006	(6.47827343730962e+001dB,9.68342108781969e+001°)
1.79060585403470e+006	(6.47401743367931e+001dB,9.69374704654341e+001°)
1.79473362683193e+006	(6.46976686335320e+001dB,9.70421393587195e+001°)
1.79887091512819e+006	(6.46552189990573e+001dB,9.71482192492794e+001°)
1.80301774085897e+006	(6.46128271834419e+001dB,9.72557117289063e+001°)
1.80717412601033e+006	(6.45704949510369e+001dB,9.73646182875105e+001°)
1.81134009261900e+006	(6.45282240804045e+001dB,9.74749403106380e+001°)
1.81551566277253e+006	(6.44860163642380e+001dB,9.75866790769676e+001°)
1.81970085860938e+006	(6.44438736092860e+001dB,9.76998357557788e+001°)
1.82389570231903e+006	(6.44017976362555e+001dB,9.78144114044054e+001°)
1.82810021614214e+006	(6.43597902797206e+001dB,9.79304069656725e+001°)
1.83231442237060e+006	(6.43178533880041e+001dB,9.80478232652957e+001°)
1.83653834334774e+006	(6.42759888230642e+001dB,9.81666610092755e+001°)
1.84077200146834e+006	(6.42341984603667e+001dB,9.82869207812786e+001°)
1.84501541917886e+006	(6.41924841887462e+001dB,9.84086030399810e+001°)
1.84926861897746e+006	(6.41508479102597e+001dB,9.85317081164251e+001°)
1.85353162341420e+006	(6.41092915400316e+001dB,9.86562362113375e+001°)
1.85780445509108e+006	(6.40678170060819e+001dB,9.87821873924515e+001°)
1.86208713666225e+006	(6.40264262491492e+001dB,9.89095615918064e+001°)
1.86637969083405e+006	(6.39851212225077e+001dB,9.90383586030515e+001°)
1.87068214036518e+006	(6.39439038917594e+001dB,9.91685780787273e+001°)
1.87499450806680e+006	(6.39027762346314e+001dB,9.93002195275539e+001°)
1.87931681680264e+006	(6.38617402407500e+001dB,9.94332823117039e+001°)
1.88364908948917e+006	(6.38207979114079e+001dB,9.95677656440813e+001°)
1.88799134909567e+006	(6.37799512593221e+001dB,9.97036685855951e+001°)
1.89234361864435e+006	(6.37392023083790e+001dB,9.98409900424414e+001°)
1.89670592121051e+006	(6.36985530933593e+001dB,9.99797287633680e+001°)
1.90107827992267e+006	(6.36580056596678e+001dB,1.00119883336976e+002°)
1.90546071796261e+006	(6.36175620630388e+001dB,1.00261452189007e+002°)
1.90985325856560e+006	(6.35772243692238e+001dB,1.00404433579634e+002°)
1.91425592502045e+006	(6.35369946536892e+001dB,1.00548825600791e+002°)
1.91866874066965e+006	(6.34968750012756e+001dB,1.00694626173488e+002°)
1.92309172890952e+006	(6.34568675058616e+001dB,1.00841833045160e+002°)
1.92752491319029e+006	(6.34169742700074e+001dB,1.00990443787026e+002°)
1.93196831701628e+006	(6.33771974045911e+001dB,1.01140455791478e+002°)
1.93642196394596e+006	(6.33375390284241e+001dB,1.01291866269481e+002°)
1.94088587759213e+006	(6.32980012678632e+001dB,1.01444672248008e+002°)
1.94536008162201e+006	(6.32585862564002e+001dB,1.01598870567510e+002°)
1.94984459975739e+006	(6.32192961342452e+001dB,1.01754457879394e+002°)
1.95433945577474e+006	(6.31801330478924e+001dB,1.01911430643562e+002°)
1.95884467350534e+006	(6.31410991496809e+001dB,1.02069785125972e+002°)
1.96336027683539e+006	(6.31021965973274e+001dB,1.02229517396244e+002°)
1.96788628970619e+006	(6.30634275534640e+001dB,1.02390623325302e+002°)
1.97242273611420e+006	(6.30247941851444e+001dB,1.02553098583070e+002°)
1.97696964011120e+006	(6.29862986633527e+001dB,1.02716938636210e+002°)
1.98152702580444e+006	(6.29479431624934e+001dB,1.02882138745919e+002°)
1.98609491735671e+006	(6.29097298598601e+001dB,1.03048693965766e+002°)
1.99067333898652e+006	(6.28716609351066e+001dB,1.03216599139602e+002°)
1.99526231496821e+006	(6.28337385696920e+001dB,1.03385848899522e+002°)
1.99986186963208e+006	(6.27959649463232e+001dB,1.03556437663896e+002°)
2.00447202736449e+006	(6.27583422483746e+001dB,1.03728359635450e+002°)
2.00909281260806e+006	(6.27208726593060e+001dB,1.03901608799449e+002°)
2.01372424986171e+006	(6.26835583620556e+001dB,1.04076178921911e+002°)
2.01836636368089e+006	(6.26464015384393e+001dB,1.04252063547942e+002°)
2.02301917867759e+006	(6.26094043685152e+001dB,1.04429256000111e+002°)
2.02768271952060e+006	(6.25725690299540e+001dB,1.04607749376926e+002°)
2.03235701093554e+006	(6.25358976973899e+001dB,1.04787536551395e+002°)
2.03704207770504e+006	(6.24993925417635e+001dB,1.04968610169676e+002°)
2.04173794466885e+006	(6.24630557296501e+001dB,1.05150962649804e+002°)
2.04644463672399e+006	(6.24268894225861e+001dB,1.05334586180548e+002°)
2.05116217882488e+006	(6.23908957763643e+001dB,1.05519472720309e+002°)
2.05589059598345e+006	(6.23550769403482e+001dB,1.05705613996174e+002°)
2.06062991326931e+006	(6.23194350567513e+001dB,1.05893001503048e+002°)
2.06538015580984e+006	(6.22839722599211e+001dB,1.06081626502888e+002°)
2.07014134879035e+006	(6.22486906756126e+001dB,1.06271480024067e+002°)
2.07491351745421e+006	(6.22135924202418e+001dB,1.06462552860820e+002°)
2.07969668710300e+006	(6.21786796001487e+001dB,1.06654835572838e+002°)
2.08449088309659e+006	(6.21439543108365e+001dB,1.06848318484952e+002°)
2.08929613085334e+006	(6.21094186362176e+001dB,1.07042991686967e+002°)
2.09411245585019e+006	(6.20750746478386e+001dB,1.07238845033579e+002°)
2.09893988362282e+006	(6.20409244041116e+001dB,1.07435868144469e+002°)
2.10377843976577e+006	(6.20069699495281e+001dB,1.07634050404464e+002°)
2.10862814993258e+006	(6.19732133138790e+001dB,1.07833380963892e+002°)
2.11348903983594e+006	(6.19396565114602e+001dB,1.08033848739017e+002°)
2.11836113524779e+006	(6.19063015402849e+001dB,1.08235442412653e+002°)
2.12324446199951e+006	(6.18731503812708e+001dB,1.08438150434856e+002°)
2.12813904598200e+006	(6.18402049974559e+001dB,1.08641961023832e+002°)
2.13304491314586e+006	(6.18074673331858e+001dB,1.08846862166916e+002°)
2.13796208950151e+006	(6.17749393133086e+001dB,1.09052841621735e+002°)
2.14289060111934e+006	(6.17426228423688e+001dB,1.09259886917492e+002°)
2.14783047412981e+006	(6.17105198038026e+001dB,1.09467985356411e+002°)
2.15278173472365e+006	(6.16786320591303e+001dB,1.09677124015318e+002°)
2.15774440915194e+006	(6.16469614471479e+001dB,1.09887289747372e+002°)
2.16271852372629e+006	(6.16155097831249e+001dB,1.10098469183942e+002°)
2.16770410481897e+006	(6.15842788580006e+001dB,1.10310648736636e+002°)
2.17270117886301e+006	(6.15532704375907e+001dB,1.10523814599489e+002°)
2.17770977235243e+006	(6.15224862617831e+001dB,1.10737952751267e+002°)
2.18272991184227e+006	(6.14919280437537e+001dB,1.10953048957972e+002°)
2.18776162394882e+006	(6.14615974691776e+001dB,1.11169088775445e+002°)
2.19280493534971e+006	(6.14314961954529e+001dB,1.11386057552168e+002°)
2.19785987278408e+006	(6.14016258509242e+001dB,1.11603940432170e+002°)
2.20292646305271e+006	(6.13719880341171e+001dB,1.11822722358118e+002°)
2.20800473301816e+006	(6.13425843129869e+001dB,1.12042388074545e+002°)
2.21309470960489e+006	(6.13134162241618e+001dB,1.12262922131209e+002°)
2.21819641979947e+006	(6.12844852722106e+001dB,1.12484308886629e+002°)
2.22330989065065e+006	(6.12557929289153e+001dB,1.12706532511755e+002°)
2.22843514926955e+006	(6.12273406325480e+001dB,1.12929576993755e+002°)
2.23357222282978e+006	(6.11991297871757e+001dB,1.13153426139999e+002°)
2.23872113856758e+006	(6.11711617619638e+001dB,1.13378063582144e+002°)
2.24388192378201e+006	(6.11434378904935e+001dB,1.13603472780345e+002°)
2.24905460583502e+006	(6.11159594701073e+001dB,1.13829637027660e+002°)
2.25423921215167e+006	(6.10887277612556e+001dB,1.14056539454537e+002°)
2.25943577022022e+006	(6.10617439868599e+001dB,1.14284163033443e+002°)
2.26464430759230e+006	(6.10350093317053e+001dB,1.14512490583652e+002°)
2.26986485188306e+006	(6.10085249418349e+001dB,1.14741504776120e+002°)
2.27509743077130e+006	(6.09822919239664e+001dB,1.14971188138491e+002°)
2.28034207199965e+006	(6.09563113449346e+001dB,1.15201523060252e+002°)
2.28559880337466e+006	(6.09305842311467e+001dB,1.15432491797972e+002°)
2.29086765276700e+006	(6.09051115680549e+001dB,1.15664076480664e+002°)
2.29614864811159e+006	(6.08798942996553e+001dB,1.15896259115252e+002°)
2.30144181740773e+006	(6.08549333280035e+001dB,1.16129021592147e+002°)
2.30674718871929e+006	(6.08302295127571e+001dB,1.16362345690929e+002°)
2.31206479017481e+006	(6.08057836707334e+001dB,1.16596213086109e+002°)
2.31739464996770e+006	(6.07815965754956e+001dB,1.16830605352997e+002°)
2.32273679635632e+006	(6.07576689569564e+001dB,1.17065503973637e+002°)
2.32809125766422e+006	(6.07340015010141e+001dB,1.17300890342861e+002°)
2.33345806228021e+006	(6.07105948492014e+001dB,1.17536745774370e+002°)
2.33883723865856e+006	(6.06874495983710e+001dB,1.17773051506940e+002°)
2.34422881531913e+006	(6.06645663003944e+001dB,1.18009788710639e+002°)
2.34963282084751e+006	(6.06419454618963e+001dB,1.18246938493167e+002°)
2.35504928389521e+006	(6.06195875440023e+001dB,1.18484481906175e+002°)
2.36047823317978e+006	(6.05974929621307e+001dB,1.18722399951731e+002°)
2.36591969748496e+006	(6.05756620857920e+001dB,1.18960673588742e+002°)
2.37137370566085e+006	(6.05540952384238e+001dB,1.19199283739458e+002°)
2.37684028662407e+006	(6.05327926972578e+001dB,1.19438211296032e+002°)
2.38231946935788e+006	(6.05117546931963e+001dB,1.19677437127030e+002°)
2.38781128291237e+006	(6.04909814107396e+001dB,1.19916942084072e+002°)
2.39331575640458e+006	(6.04704729879145e+001dB,1.20156707008376e+002°)
2.39883291901868e+006	(6.04502295162541e+001dB,1.20396712737408e+002°)
2.40436280000612e+006	(6.04302510407858e+001dB,1.20636940111469e+002°)
2.40990542868578e+006	(6.04105375600626e+001dB,1.20877369980334e+002°)
2.41546083444412e+006	(6.03910890262069e+001dB,1.21117983209837e+002°)
2.42102904673536e+006	(6.03719053449919e+001dB,1.21358760688469e+002°)
2.42661009508159e+006	(6.03529863759445e+001dB,1.21599683333953e+002°)
2.43220400907299e+006	(6.03343319324782e+001dB,1.21840732099790e+002°)
2.43781081836793e+006	(6.03159417820541e+001dB,1.22081887981794e+002°)
2.44343055269314e+006	(6.02978156463633e+001dB,1.22323132024555e+002°)
2.44906324184391e+006	(6.02799532015359e+001dB,1.22564445327874e+002°)
2.45470891568420e+006	(6.02623540783905e+001dB,1.22805809053204e+002°)
2.46036760414679e+006	(6.02450178626821e+001dB,1.23047204429921e+002°)
2.46603933723350e+006	(6.02279440954033e+001dB,1.23288612761659e+002°)
2.47172414501529e+006	(6.02111322730950e+001dB,1.23530015432512e+002°)
2.47742205763244e+006	(6.01945818481844e+001dB,1.23771393913174e+002°)
2.48313310529473e+006	(6.01782922293511e+001dB,1.24012729767033e+002°)
2.48885731828155e+006	(6.01622627819130e+001dB,1.24254004656146e+002°)
2.49459472694211e+006	(6.01464928282384e+001dB,1.24495200347170e+002°)
2.50034536169558e+006	(6.01309816481793e+001dB,1.24736298717165e+002°)
2.50610925303126e+006	(6.01157284795348e+001dB,1.24977281759373e+002°)
2.51188643150873e+006	(6.01007325185157e+001dB,1.25218131588764e+002°)
